"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"AGE_GROUP"
0.00312168588911442	-0.00734332735097424	0.0632382722492749	-0.0244829084356723	-0.0279781187069877	0.0874633005512586	-0.000441095043089076	-0.00548407652917438	-0.0408261914640728	0.0432210231684005	0.078549346529402	-0.0058774206709547	0.0155497629219236	-0.00497709738327312	-0.0258566787553863	0.034919748443891	-0.0144592127894421	0.0710505941744874	0.0184479057717893	-0.043785345029104	-0.0144938933093201	-0.0347054006181782	0.000708240945942351	-0.0491113186665285	-0.0434163307523938	-0.0225085727683336	-0.0128260301543394	0.0219463340860409	-0.0349962440350163	0.00328525874585307	-0.00744269238236639	0.0181154473544168	0.0185862248777982	-0.0165326865701577	0.0186619498286197	-0.0339138627658844	0.0423403847750725	-0.0788272690685794	4
0.0438466104504928	0.00681582358961483	0.0344174290553788	-0.0203397611915606	0.0125938564726274	-0.0321737473712923	-0.00753646455539987	-0.0476852485620428	0.00550284608770119	-0.02415396634789	-0.0145212181092358	-0.0501489745870431	-0.0614720936709056	-0.0252558634363686	-0.0113546070442941	-0.0335431073619476	-0.0208407357439829	-0.00067821655976158	0.0468366238684395	-0.0416039713314357	-0.051967453600514	0.0225933237480006	-0.0483695581446057	0.0256612036614761	-0.0246700828510184	-0.0674180873236604	-0.0200442553079194	0.0386614449606721	-0.00260197890417975	0.028882879542515	0.0275987833924802	-0.0227815205518187	0.00957612204566198	0.0140315428178098	0.0196245527655101	-0.000857317649289275	-0.0514321966148542	-0.0221045507016695	2
-0.0553819438479006	-0.00294689603139072	0.0290778700841722	0.0271151664714078	-0.000553109099598405	0.0393573357162844	-0.0956917357980857	-0.00957149218127457	-0.0377736464172488	-0.00407620015467008	-0.0379519686656384	-0.0440593713742854	-0.0600290980373533	0.0315943101942974	0.00882935838238629	-0.0029567337999104	0.0182761318162056	-0.0137070610934993	0.047351572312103	-0.057488481351382	-0.0205394391507104	-0.0371514727623077	0.016381671925663	0.00636391662829838	-0.0450652889204819	-0.027603195156727	-0.0162957341954797	-0.0432868312246984	0.0294025110304997	-0.0113404877042753	0.0140974587524684	0.0328045185637124	-0.00925564849599192	-0.02244013473619	0.0469166173686231	-0.0167406094145487	-0.0148619227301142	0.0437985657146499	1
-0.00696840777569375	-0.00571445668062268	0.000196632469324392	0.0420067366620006	-0.10297448635472	0.0216775162481422	0.0343141069923454	-0.0689133408931953	-0.0145541479612089	-0.00921605495616257	-0.0202924908887826	-0.0178366632814731	0.0366272007525139	0.0212526571992479	0.0438704948375749	-0.0420640625947307	-0.0192768569669767	-0.0141185016598791	0.0425568630198388	-0.0765618814596128	-0.0228956692609422	0.00714889370374211	0.0459779392020969	0.00801164362475118	-0.0412222872384685	-0.0535996244268536	-0.0426048517578273	0.0447809781111233	-0.0156524311933531	-0.0413343430265457	0.0252013516236351	0.0404521165330663	0.0582415735625533	0.023411002469289	-0.00010771406880894	-0.0287657967649777	0.00932987097318531	-0.0194275387172171	4
0.0482415865566016	-0.0793897125394845	-0.0557556184166193	0.0593414670973643	-0.036120388156092	0.0398364719296429	-0.0646960354428909	0.0273904105598871	-0.0875632817058961	-0.0636060916237298	-0.0180560549893118	-0.0260189603781089	-0.0178104833142608	0.0622543330748959	0.00747164057059838	0.0466957606652324	0.0462130606679024	-0.0178967252126996	0.0167857114778996	0.0592963744992921	0.0326093269113379	0.0401004584049024	0.00727448052904994	-0.0769333620993141	0.0406579300400946	0.000387799776333353	0.152445233972503	-0.000125242690350053	-0.0911971793864928	-0.0630203163656624	-0.0274580156722273	0.0149935886389458	0.00189144820836139	-0.10309911085872	-0.042409978821951	0.0062578668843857	0.0246137579428055	-0.0423820641786759	5
0.0085499487797301	-0.00786194004401891	-0.0594947760286312	0.0108680425654023	0.0375372927487962	-0.0658343518118684	0.0120547177466367	0.0594233112760484	0.0236797954643342	-0.0589758201863878	-0.0386877998225141	-0.0902221521381694	-0.064900051034313	-0.057271869301268	-0.00394358401802042	0.00594207424700702	0.020469228205628	0.0062862009886826	0.0397363178224359	-0.0901648553607706	-0.0132768979488274	0.0231594966288639	0.0684840504364647	-0.0174138562348009	0.0243028492210823	-0.00163248267069988	0.0197631685995032	0.0275360304447715	0.0349410363732311	-0.0301375102300048	0.0382856940241651	0.0145446411778615	-0.0469872411437032	-0.0491097948509422	0.0124224076520966	-0.0691106434899401	0.0541728895547264	-0.0144543308311842	3
0.0549941398944313	-0.0549159780207246	-0.0688658954896829	0.0598962836377325	0.0165428255577077	-0.0363476994313169	-0.0524851187712284	0.0159928709077756	-0.0627469255877981	0.0315140567682033	-0.00556661090654104	-0.0531827489291435	-0.00156121892716644	-0.0156821217694895	-0.0391049249780846	-0.00424993473079532	0.00742092646650716	0.0308648325900854	0.0200803133874392	0.122153869075287	0.0528196503801589	-0.0295386029260126	-0.0212135112376202	-0.10901756245274	0.0201621381560435	-0.0302078043252058	0.0884039373191762	0.000476364703858173	-0.0873930434288295	-0.0676999566154012	-0.0641226121119808	-0.00626237073662678	0.0399790136297652	-0.00816565485494489	0.0229728096076512	-0.0392318268278243	0.0782685459049455	-0.0474571790463522	5
0.0141855043372571	0.0248990009138165	0.0729133377985339	0.0408232647579782	0.000235685512665845	0.0664059416397343	-0.00283624572866671	0.0426357403876775	-0.039917579731155	0.038405333595954	-0.0175350969337941	0.0058375496325383	-0.00846013776616533	0.016824639203655	0.00959882141015494	0.023752649407616	-0.0471313638291111	0.0768922444786063	-0.00451507044014476	0.0870909492594397	-0.0533079021420907	-0.00888659684082158	0.0140967116886682	0.0224689292195754	-0.0570791807590055	0.005835411984858	0.0424666916463921	-0.0171745193661464	0.0485324229228341	0.0234255628951856	-0.0208852082023289	-0.0219624960033695	0.0461393536713161	-0.0391521072899975	0.0212035326572238	-0.0285670596064136	0.0522903092354975	-0.07839302028621	2
-0.040223852212535	-0.00183198261340394	0.0110135593783634	-0.0279493675601097	-0.0337732134919576	0.0453930032244492	-0.0717517831074694	-0.00980443120698677	0.0384508454577793	-0.031336828633911	0.0204197561743502	-0.0183395274670654	0.00786463025813333	-0.0177443716366527	-0.047861464915993	-0.00134966974314706	0.0236310103087812	-0.0275355792219346	-0.017767775454762	0.0129524284008591	-0.00686512463300415	-0.0256440799298434	0.0499485011509436	-0.0287097786906437	0.0158754149333527	-0.0104187949027236	-0.0115383511984005	-0.023935744174087	0.00215893499661978	-0.0352401545706141	-0.0111207853122353	-0.00494200389349175	-0.0575291795574093	0.0317313500006717	0.07976324056332	-0.0263182912744666	-0.0287549541035149	-0.0139550596509863	2
0.00885548490053591	0.0502664735763573	-0.0292123949854978	0.0156782112566568	-0.0671247051894004	0.0105550085769173	-0.0452495994534954	0.0295509866089764	-0.0889673259531179	-0.123846230162277	-0.047390283754225	-0.0326486456926095	0.0090037027558707	-0.00789531369083352	0.00179715636707897	0.0241702258255252	0.0515518881202885	0.0462709756833956	-0.0407535726163148	0.0278956641279069	0.0431581301693871	0.0156582718038875	-0.0217836934893092	0.00849859629107946	-0.0518114165841631	0.00363040740928638	0.0609096558332976	0.036998802898596	0.0418500909381313	0.0443659582897681	0.0311461181238163	-0.00765569281789655	-0.0119129772020454	0.0100091068954557	-0.00767564381534348	0.0367039435734271	-0.0250751711383664	0.0423318631553316	4
0.0456533106396468	-0.0227637315377942	0.018419221131958	-0.0271805689084776	0.0825057937840414	0.00643280437891359	-0.0115116953848587	-0.0254535383896996	-0.0144628852834863	0.06124598420892	-0.0184602591517205	-0.0188941598245039	-0.027059937826282	-0.0210311686497374	-0.0147173881959057	-0.00339352780433504	-0.0142558962579058	-0.0307163797726605	0.0387804402315965	0.0204383592052998	-0.060579456171077	-0.00941522698241443	-0.0311136777463647	-0.00421097192057657	-0.0183010777694714	-0.00676745713259325	0.0827007451675679	0.0947214590306197	-0.00772281615265894	0.0208853023051441	0.0804212519455966	-0.00198434481755145	0.0644242735154355	0.0520579906816985	0.0393066585319189	-0.0413664382612692	0.00306766520921653	-0.0451403122456371	1
0.026256141869982	-0.0321948593629392	-0.0472493697683715	-0.0234559900128403	0.00756624455127958	-0.00771343041781905	0.0605263660075215	-0.108844992673373	-0.00845014183865843	-0.057553609073835	-0.0109009672571598	-0.0142533237243423	0.010424512379221	0.0793692338019374	0.0807420100216953	0.0162423686413778	-0.00639015709248197	-0.0265888816371695	0.00924025458453309	-0.000207266049158383	0.0397648227710667	-0.0212632854802937	-0.00957235889607744	0.0473360006032611	-0.0466455389850931	-0.026543110200071	-0.0250431429697157	0.0780686764053534	0.0392384221291393	-0.034364071722098	0.00977901322964915	-0.0282162364164008	-0.0459209689579504	0.00737085152853845	0.0405669424729208	0.0111538851161428	-0.0150793969912384	0.0138353473194138	5
-0.0638431791684568	-0.0918998637119115	-0.0370109906846039	-0.00939360975657839	0.0189630345062362	0.0425713084725524	0.0623428293574568	-0.0575579143449951	-0.0160895093907548	0.041792146630785	0.0199750828796552	0.0395098496094385	0.00257593293652806	0.118375364996032	0.0710052121180517	-0.0238766896453274	-0.0287683312223584	-0.0697360161182255	-0.0132553185866363	0.055516320068114	-0.10626389755339	0.0132022107265445	-0.0153251889849051	-0.00574990098291384	-0.0183816753969364	0.0137803649480643	0.0355593265555585	0.0579193979913217	0.00540032040270112	-0.0521659406187016	0.0508425497411545	-0.0408826553201976	-0.0124564581782151	0.0165344819965855	-0.00786854296439447	-0.0102311899294311	-0.0470278845613078	-0.0375255589435913	4
0.023373847864262	0.0307974517351448	-0.101555379002128	0.0370607842409225	-0.0104284796237654	-0.0017496803364237	0.0155585250413699	-0.0428441694278951	-0.071694102583378	0.0618930663351517	0.0553764133810071	-0.0015510024659067	-0.0474349291298446	-0.00938831931172925	-0.0487821288252823	0.0485462671289904	0.0850224762594159	-0.0099772368909242	0.0155637462428515	0.0151275462748372	0.0961046141922691	-0.118108575462242	-0.065384677270004	0.0219635130462988	0.00141911351876203	0.00391163792021523	0.0948815071191286	-0.0245962406889584	0.0245190112222872	0.0670830480034519	-0.0471466585497116	-0.0409799627416478	-0.0060272988402839	0.040674523885685	-0.00856863074260524	-0.0491967997603745	0.0302376631815436	0.00997515064068942	5
0.0556948129851102	-0.0819298063842133	-0.029443568304779	-0.0133379632583553	0.0406547986822205	-0.00332008698845727	0.033650341835905	0.0392248986781824	-0.0403838343645054	0.0569812811761034	0.0595557886751373	0.0244726801201244	-0.0608057166627444	0.0422317347124866	0.0614404367082805	0.0992544254371228	0.00177156305986442	-0.132075772151719	0.0160233641217928	0.0834421980656039	-0.115404342267203	-0.0142720131014904	-0.0725528075605073	0.0356125140080805	-0.0257908143851673	0.0373762705588527	0.023325455189855	-0.00301422344458392	0.0487406690591838	-0.0189271787496504	0.0364059320047044	-0.056095039982214	0.0252829050355268	-0.0249023378064618	0.0907385038946731	0.111419922001884	-0.122150504487139	-0.128132613752015	4
0.054804460679541	-0.0395658214476969	-0.0155896637490253	0.0300671893003706	-0.0445910027270599	-0.00757123466667777	0.00834291153553213	-0.0277204348130206	0.0509707527872557	0.0116092238239644	0.0203865246439332	-0.0102722224826372	0.104053967167417	-0.0318524698783188	-0.0147746958560336	-0.075508635920186	0.0228443710592385	0.0495326211917529	0.0251799447547046	-0.0197535505885444	0.0505861267079635	0.0443435610656427	-0.0179219359205227	0.00319786996060023	0.00399056791620411	-0.0572327379297816	-0.0300151594578286	-0.00979372825126171	0.0255310643823277	-0.0250050597507582	0.0947310019404433	0.0249250419872936	0.0393882572962785	-0.0691536224967917	-0.00146427200656649	-0.0366463681633958	0.0320938358440752	-0.0270871455065733	5
-0.103836441786078	-0.0147211658266615	0.0601280557332819	1.23793745904723e-05	0.0107985104975983	-0.0201165038228382	-0.00372773192871089	-0.0355968382956841	0.0545256081861089	-0.00823458727141056	-0.00811287419323388	0.0184548263982259	0.0815100022404367	0.00792520504917246	-0.0439999872518243	-0.0583094575815246	0.0441453602611829	-0.000508234485406045	-0.0452758653344875	0.00946741531785761	0.0551687398933703	0.0253160894907739	-0.0217071362413082	0.00415839897461146	-0.00522683085516024	0.0112096348912955	-0.00746678250039922	-0.0251292905641411	-0.0350740268191565	-0.0425461460855108	0.0240576158428882	0.00035972946490441	0.0391207283935134	0.0165117759917928	0.007876549181939	-0.0211341374188923	0.000671628404064463	0.0066016217106357	5
-0.0622958944622109	-0.00133523606701581	-0.0100713977263032	0.0388038902212863	-0.0816077993225066	-0.0171497718929839	0.0460235648852678	0.0199429170601337	-0.0093530049827752	0.0172562940599369	-0.0271593567497667	0.0420700677010984	0.0381124090818586	0.0545223605896391	0.0381965167481138	-0.0369869566943852	0.0100332432666244	-0.0517957931569677	0.0704052504501372	-0.0494789610506107	-0.0331779159484394	0.0602614058690621	0.00863296990640205	0.0129030822851524	0.0285600600291597	-0.0815204629430382	0.0295549163516622	-0.0351546620617147	0.0120065663713758	-0.0478677663783384	0.0774048717255868	0.0194343409852047	0.0227614082510654	0.0099438713831827	0.0224519619790243	-0.0700107932648104	0.0496671308003371	-0.10497284983425	2
-0.00194148879201509	-0.027084304706413	0.00691021889174778	0.0654011027941405	0.0178782314935203	0.011650983622848	-0.00862879320261281	-0.0562079440602203	0.0415776699919205	-0.06436467276659	0.0443903924212124	-0.069424169926638	0.054351528723792	-0.0547913378543742	0.0257688384558371	-0.0265968243672092	-0.00809852305574462	-0.048769735730207	0.0332519224737236	-0.0181082430505992	-0.00606349095207513	-0.0284037423280177	0.0543490093140414	0.0267816379904484	-0.00641923369141047	0.0158683106489045	-0.0188336175919257	0.00151498977294252	0.0257999766317897	0.0467460572421606	0.00682431007635382	-0.0195113451928924	0.0479367285815787	0.0160662255816794	0.0131734765847661	-0.0751460521199124	-0.063063360666994	-0.00151229035880189	4
0.00444902500128659	-0.0313915070522965	0.0487112190151459	-0.0182292770936899	0.075789134418938	-0.0402696925229649	-0.0161065321037028	0.0144823505164774	-0.0123067718979921	0.00728229019224238	0.0285885719962315	0.0298064316363851	0.0323129405154452	0.0295527614747551	-0.0132118801111889	0.0358328786720728	0.012290498042805	-0.0434374992400596	0.0173646317154226	-0.00589561317722831	-0.0604991400784408	0.0494943356004141	-0.00720607796222959	-0.030216689702747	-0.0503269293956891	-0.0472458726131039	0.0351378105049255	0.0407953962117293	-0.0234904302708572	-6.07207063087548e-06	-0.0452368692221619	0.00640882704608052	-0.0281487099226274	0.0714125534073056	0.114871694624908	-0.032427614395402	0.0458744436178404	0.0481025597035509	5
0.0187324828429343	-0.0125395179376391	-0.0528636722755657	0.00489093747301028	-0.0252555649341085	0.0220847218617451	0.0513465796958007	-0.0507297700920541	-0.0358705652513211	0.010019425911514	-0.0104797119357232	-0.0312166580473289	0.0239079948073288	-0.0353627242265182	-0.0606614507509058	-0.0253497925826945	0.014296229560643	0.0218374396514446	0.0207574668386671	-0.0298631847930115	-0.000487186093902254	-0.0616848647456178	0.00673424825171667	0.0283786166158814	-0.000693326511599644	0.0292915216808047	-0.028262582944317	0.0402371939353174	0.018942761675685	0.00251552023963001	-0.0292672760864326	-0.0079973854467394	0.0256456356946941	0.014965643461346	0.0594982925226782	-0.0606540967752228	0.0223485716474002	0.00839809312153022	5
0.0462325690885289	-0.112506236496373	-0.0476580414890682	0.0407024362872715	0.00384304567044241	0.00399199999801102	0.0205038237545187	0.100007899795417	0.0825487000042455	-0.00131355200070837	-0.0433664424588556	0.0311236530067711	-0.0122207972475356	-0.00510491851232832	0.0482942070237349	-0.095005488259613	-0.0606767507185178	0.0149212309016306	0.0187828651297509	0.0309071220676574	-0.00166993257097155	-0.025061394328178	0.0197805008475322	0.0617045294555771	0.064443011167929	-0.0789854256559522	-0.019132230201271	0.0215333140237614	-0.003038459862374	-0.0192549341091645	0.00404172628284943	-0.0752844657942708	0.0109815182586174	0.0169910587923792	0.078895059910335	0.061692540008798	0.0305620369454561	-0.0641131791206546	3
