"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"AGE_GROUP"
-0.00556893465509753	-0.0763645594682537	-0.09466684571008	0.0452638164480694	-0.00365879320076468	-0.00875967698106977	0.0348863149708366	0.066408298939714	-0.00984178811347716	-0.00902238984729212	-0.0036830367031476	-0.0846013541419207	0.00753230061927279	0.0437001667325653	-0.00041144013926421	0.0289828089351263	0.0826660611129423	0.0479323262619554	-0.0111283018771901	0.0148177325831763	0.0393293239806198	0.0886330293313251	-0.10221913068846	-0.0528800209077133	0.0103942800899102	0.0396602991387096	0.0216656016681871	-0.0463505803089451	-0.055173665358211	0.0210393210058883	0.00668628025403203	0.00297239157880375	-0.0328913895618645	-0.00699270591943769	-0.0499702101049643	0.030971593943418	-0.0470895664922151	0.0271543156121706	0.0274289616107411	5
0.0140975538459025	0.0415627842132983	0.00440289313452868	-0.0161154008613252	0.0174983958274098	0.0122218832457999	0.0360761860134259	0.045168736736656	-0.00326603365319811	-0.0198932249118286	0.0212690692091405	-0.0091687859422213	0.0193319965916115	0.0286622602106852	0.0602311825037948	0.00933061073953607	-0.0249050733355927	-0.0174168758561016	0.0291216101039384	0.00633783453066761	0.0333204133089698	0.034850071075637	-0.00974739786235407	0.00535872559601465	0.0711826868453539	0.0153666860347735	0.0484906738018759	-0.0150595465957513	-0.0184047870440879	-0.00666858800730561	-0.0272514335684942	-0.0743434769381174	0.0349939142756421	0.112689669529048	-0.0018912783904039	0.0219110890488301	0.0483120548807186	-0.00270140686702356	0.060750196580264	2
-0.0162015591048842	-0.0105977951608993	0.0846943752842135	-0.157462530144309	-0.111056939333486	0.0480895430422791	0.0222458729604704	0.32265424581874	0.0867880257327646	0.00555548865655631	0.00960378212131681	-0.0407034150229199	-0.102827980431609	0.109299200840259	0.115470107512736	-0.0698993408694691	-0.0334979736295413	0.13798615329407	-0.119474560461563	-0.0744588128313863	-0.177927336254842	0.0898670902582145	0.105048657366133	-0.0896028700321308	-0.212941995313476	0.174934208996075	0.0482518759384271	0.0439185135631355	0.061336671285718	-0.0113915061272885	-0.0348715561905885	0.0265417147294607	0.0258528778097863	-0.106900602276716	-0.0914435066154917	0.131144563038263	0.0268740565686981	-0.14962410807539	0.263649101735492	5
-0.0235597131286459	0.0242237167896899	0.0279264247505327	0.0280555858146528	-0.00221970427690088	-0.013157013759327	0.0205782927052546	0.00282642079929385	-0.047162803761546	0.0239007122566903	0.0068515838565649	-0.0192543768087583	0.00264514919476114	-0.0373279280075755	0.0234388232080254	0.0348502948248113	0.00643741227890143	-0.0512039718267353	0.00387248603514675	0.0120460650645758	0.0369941533474316	0.0216668050143051	0.00541994097090135	-0.0767047401300158	0.0199330071785949	-0.0313763443018912	-0.02833930613685	-0.115627630152013	0.0671522599420198	0.0202004366608579	0.0037994168901112	-0.0341090052271236	-0.00654726249690468	0.0278733260939989	0.00708688463684874	-0.0139369177378749	0.0343535971586059	-0.0530449592891037	-0.0657318731102758	5
-0.0333743621562081	-0.0427433683210229	0.0481713500981922	-0.0500298103455361	-0.030700000435731	0.0407324237867507	-0.0671920707241503	0.0423325809494814	0.0537495801581896	0.0490244814113822	-0.0427560993606714	0.029019212529612	0.0669207154577135	-0.00189387086901011	-0.00848167757725708	0.0678177458872969	-0.0160786438193306	0.0353048673900884	0.0219408936902905	-0.0142643052101201	-0.0168850479840651	-0.0950814019648841	0.00521041405155049	-0.0364794224752509	-0.0272682272765616	-0.0554537836007016	0.0358057029310494	0.00712370981793712	-0.0621964733772172	-0.0434758585823957	-0.015136956553066	-0.00623818965456648	0.0376495918667593	0.0615039060533722	-0.0301313578484476	7.60527212764761e-06	-0.0251027947113607	-0.0143128165106832	0.00216437912920976	5
0.0321159000470181	0.0737365985456535	-0.0468030464421163	0.014309200168009	-0.0283404180795941	0.0251140622258016	0.0523177052782574	0.0294164623913438	0.000190560132788585	-0.0378066904672318	0.01465589180176	-0.00164175565950458	-0.0189719356427557	0.0406224592019449	-0.0706294999634764	0.00197038997623006	-0.0567493684169134	-0.0410409357129098	-0.0357305067031349	-0.000827621827187985	0.0112189353863195	0.0494401769404935	0.0427333670614683	0.0139487252622494	-0.0193256463943097	-0.0349091426814536	-0.0111726689100378	0.062192545021675	-0.0205033826766703	0.00455868199558755	-0.0325153625438577	-0.00880644927739371	0.0235389231495293	-0.0201613700707814	-0.00635694772318533	-0.0120095698064068	0.0104362364579768	0.0117326022321811	0.00304117703203602	2
0.0101160563078419	0.04185070905976	0.0646019301464022	0.0565797281304853	0.0112147695168761	-0.0117338860981793	0.00195864530725851	0.0359658617636971	-0.0841067981066949	0.0352695376575112	-0.0120209062591364	-0.00250997416161447	0.0721256851787732	-0.0587890563043929	0.0111450503265288	0.0426804746964391	-0.0759273733343489	-0.119748843406397	0.0431052385091578	0.0512205281695889	-0.0208979006093467	0.0348816673252127	-0.0114187596251517	-0.0399920298635553	0.0838599085968384	-0.0779729226612834	0.0735272560056155	-0.0077807832995569	-0.0402279307172772	-0.00126163098842352	0.031247598098523	-0.0381285722679898	-0.0718700659331939	-0.043693054459014	-0.0111433326989087	0.0425201613987942	0.0533026971771165	-0.0455309102523238	0.0263229953937204	1
-0.0517376419185216	-0.00654076573624286	0.0170290082442893	-0.0498810283035923	-0.066812542793442	0.0533918066947981	0.0385050628765053	0.112637429943489	0.0210657393478274	0.0144730873930272	0.0232610720320773	0.00765112650173735	-0.0274285069271555	0.057114351582959	0.030601567408318	-0.0399630400796859	-0.00304371364057421	0.0638987758810791	-0.0328088442212234	-0.00851890182151688	-0.04866951699009	0.0263462421640129	-0.0192123402097184	0.0152165122658288	0.032257927803334	0.00546739660511937	0.0449971806060475	-0.00818779658763209	0.038535693740152	0.0345939950901115	-0.00275825628642648	-0.00410298438351274	-0.0568122197391586	-0.0029274215051767	0.0496094699010458	-0.0425396495785544	0.0138273980128288	-0.0299540835563282	0.0225172523161401	4
0.0292450444370544	-0.137372984543474	0.0562526705834419	0.0130781294758229	0.0505829646792348	-0.0608478495876658	-0.00395854466161707	-0.00888882970059812	0.0875496059452607	0.0215539490439473	-0.0283915059626774	-0.00497541637777199	0.0194088511037274	0.0844778073115451	-0.0929212441917495	0.0343016827584233	0.0425436483211149	-0.000959453161727186	0.00405081523152939	-0.0287430029263436	0.0467981777894959	-0.00814802367185634	-0.094251931062381	-0.0520057522027293	-0.039204666807823	0.0380105696685717	0.0173305086849325	0.0237285690375187	0.009650045214349	-0.104750072251989	-0.060472889764692	0.045324950523372	0.0477540341607448	0.0483339807874167	0.074525119414088	-0.122841722255097	-0.00209631274821728	0.00692083287732179	0.0369477906169165	3
-0.0051648445119786	-0.0327246938467943	0.0309507250035076	-0.0616050815371428	-0.0362424761747503	0.0542705118683551	0.0481206593728784	0.0162891137423461	0.0438705003304196	0.00219269165205616	0.00650889518328185	-0.075380966548449	0.00880848405746329	0.018388962668551	-0.00118338355381895	0.0247814690781413	0.0330345695908809	0.0511956339055386	-0.00428735277623321	-0.0358513080859721	-0.0685638123284913	-0.0954899875116868	0.0409111990124376	-0.0813896337511269	0.0101804781944409	-0.0510537992489591	0.0346392013803537	-0.015866136967544	-0.0249476705696554	-0.0171868607023256	0.0176744854517908	-0.0642189667309261	-0.0268551343484942	-0.015118636403208	-0.0200153064100856	-0.0450505257060833	-0.0158840622803435	-0.0300627091662826	-0.0571154529728836	5
0.0286339782801781	0.0082305244560679	-0.0237565252089363	0.0188379862561751	0.0143968280979669	0.00530287184602912	0.0373289833969073	-0.00555920261069397	0.00185992257134268	-0.0158401687120604	-0.00664431919710029	0.0364387122664703	0.0417018108975535	0.0398183918896504	0.0264286811878396	0.0969291902044527	0.0897688861471391	0.0133793162129146	-0.00442519763096116	0.00181770582901697	0.0518081817639236	-0.0120984574151723	-0.0748771818966424	0.134382792062347	0.00774812462142977	0.0346494414717689	-0.0178566087618529	-0.0118783443801195	-0.0172341720408403	-0.0829588217353407	-0.0111632485204969	0.0464694714656657	-0.00591954770870357	0.0158792619417267	0.00158533830215802	0.0104650132810798	0.0857319145106098	0.0025561572824671	0.0451970153411089	2
-0.0414901398063376	0.0195865953696107	-0.0795693405316601	0.000330938768804023	-0.0138344664144426	0.0435177957438161	-0.0426104426906678	-0.013399627633565	-0.0161696659593025	-0.0107513719159888	0.0072819038257268	-0.0171085790956212	0.0273162480597841	0.0256595537340882	0.0267261564221335	0.0172538309292078	-0.0141923048268874	-0.0364420608389886	-0.0293099746722071	0.05083462090293	0.0973704078225418	-0.028945678269282	-0.0179601355571966	-0.00635676825200544	-0.0101999514079179	0.0248108854784402	-0.00959118874426394	-0.0301019039829481	-0.0240981307473224	0.0149885052703559	-0.0141677159970144	-0.0145403358177081	-0.04105038532983	0.0680781075031863	0.0882785486428641	-0.0532514559718129	0.0468353766127091	-0.0709353614005559	-0.0377368710819241	2
0.0463873418759698	0.00516610154342703	0.0281236540937367	-0.0388205683254952	-0.0779233863442289	0.0455269908297933	0.0509988151094463	-0.0112100396147659	0.150507242315106	-0.317425043133471	-0.071447611418638	0.0267861344503093	0.0481944253056447	-0.05118095564988	0.0747596119068499	-0.0581690159457129	0.0220272294882207	0.038413361377128	-0.0145973035924831	-0.0151004709297076	-0.0496669849788377	-0.0683567592487872	-0.0626805162034914	-0.0607411855134728	-0.014261187740937	-0.199563932658672	-0.0478132821976772	0.107184766184441	0.251956657543114	-0.0780581910378498	0.0389663273834351	-0.12672446854806	-0.0711512627413474	-0.145675121160931	-0.0926452721349915	0.0014907313769319	-0.0383439310248933	-0.0573136820455469	0.0151825931712883	1
-0.0803472127152394	-0.00745278117075901	0.0353585759131154	0.000478058920850007	-0.0401548403031391	-0.0406389412994915	0.00508110898516904	0.0818365877835558	-0.000212540563507708	0.0118046174266727	0.00694110003518922	0.0159228118096291	-0.0671445035212683	-0.0319284580664859	0.0360170868744968	-0.00525655748848372	0.100049061302427	-0.00964272866168317	-0.0513862037533518	-0.0192598893154923	0.0124287387099205	0.0337969487733256	0.0539859848636139	0.0186181886954092	0.0606037815966081	-0.0195885117002662	0.00685059294333038	-0.029321369612628	0.024012694524915	-0.0342645414046729	-0.030269448877921	-0.0286699284156739	0.039431848945353	-0.00495341123230271	-0.0163775409462818	-0.00122983358894742	0.0395875924765753	-0.023646279163858	0.0143863358550723	4
0.105008813087909	-0.0485662086182943	-0.00749948641587401	0.000277529398626395	-0.0182203022617509	0.0384137004612349	0.0303024407584793	-0.00212805002850297	-0.0436391276205742	-0.0171397360415658	-0.0417611268717873	0.116919164811113	-0.037136842795154	0.0645580817577998	-0.0582010627582712	0.103838739060006	-0.00143984122817981	-0.0313712016609997	-0.100999161665437	-0.0336697298189592	0.0445016170486074	-0.0549512992532052	0.0586568711920029	0.0156816729073822	-0.0246206528119602	-0.0201017745613231	0.0854447174051513	-0.00650029378182918	-0.00835742393965626	-0.034306185864104	-0.00187448867287104	0.00593618420719358	0.0174078831159719	-0.00853129208822043	0.00225379479262308	-0.0254276941430195	0.024143479422285	-0.01860314753133	0.0273397898498209	1
0.0124883310232751	0.00116186442087434	-0.0422865144064962	0.00493676127456057	-0.0628719459214259	0.010967267699613	-0.0451820272930067	-0.0364588736163521	0.00263144712340504	0.0186640790255372	0.0423980490035669	-0.0537648146797484	-0.00899753802347129	-0.00835655444389875	0.00700654451874233	-0.022584481749418	-0.0508334977492763	-0.0176522747843513	0.00291574481411053	-0.0236760789019517	0.0810588089119631	0.0163546414496163	0.00884582646508217	0.062095505546154	0.00413837325182922	0.031656817736459	-0.0184612770248091	0.0264415609027559	-0.0045629295440187	-0.0335122329124306	-0.0160088523999993	0.0256581176790425	-0.0301095587705424	0.0850189361586705	0.0264205238924754	-0.0743053043944771	-0.0434766086527306	-0.0820026796865609	-0.0147618369412387	5
0.0281982203266707	-0.0592288672696336	0.0260907810851699	0.056975265880783	-0.0772653046233691	0.029830390226521	0.0177418601492066	-0.0376359598515029	-0.00309448036714744	0.0670307386374617	-0.0393276970615846	-0.0442470555445162	0.052307571679613	-0.0225493685963272	-0.0142965216879328	0.0493332074085671	0.047310039593309	-0.0112530543926294	0.0360520627090635	-0.0245903064533736	0.000643247129941973	0.0584686016783241	-0.00686581328243582	-0.0478483504031945	0.00669573369631841	-0.0206618595842142	-0.00860430250279343	0.154315650039325	-0.00739502035382097	-0.00957223807891293	0.0311773357860153	0.0463483958780305	0.0247924644314322	0.0374183947914451	-0.0531252075486549	-0.0190255648242071	-0.0411363444877792	0.0646355014087209	-0.019737355498509	4
0.0279307224423022	0.0429454302820957	-0.0088758378277051	-0.0721604776195933	0.00183501792139449	0.0306996527220322	-0.0280713241652741	0.0619707815127311	-0.0510212899851857	0.0114314965889173	0.0361292910493886	-0.0137339389041106	0.0388782047013524	0.0111987092016268	-0.019869625672769	0.00181223759692357	-0.0544517591131208	0.0312287674527236	-0.0138459876012822	-0.0264671429415993	0.0229550439424536	-0.0183621388654223	0.0233162021017403	-0.0024343232182083	0.0771707611927056	-0.0248167619981714	-0.0210769629676378	0.0351002941508335	0.00804773629132683	0.0308449726878854	0.0338517450007071	-0.0160945437527616	0.0271181447697026	0.0108106336704451	-0.0679296527764034	0.0599745303834379	0.0563906584758097	-0.0325869846576432	-0.055690308608584	3
-0.0838443529274122	-0.0654828368230826	-0.00512338614367618	0.0295198291445413	0.0773878621236238	0.0168585830050029	0.00418692830093982	0.0850668583250607	0.0512759285979354	0.0935204452089384	-0.0660965179955679	0.0259465203164944	0.0232682404567795	-0.0766911963602867	0.0271815916250822	-0.0128803116300631	0.022020666950467	0.00486602549371118	-0.0708907106906655	0.0148182392910156	-0.0248075194136131	0.0504686029797983	0.0134367555112584	-0.0524889954198379	-0.0519261189428166	-0.0707233963437781	0.0879716432874587	0.0334568196008166	0.0456093209581484	-0.0393423237999614	0.0298907503006108	0.0243514990099691	0.0092947777380197	-0.0367321318704014	-0.0934753722612809	-0.0769951276641397	0.0301113546544932	0.0919174642188326	0.00609333014887353	5
0.0334324699341981	-0.000901997554230733	-0.0110412280212462	-0.029401937579375	0.0517358626457642	0.0187850793993707	-0.0604647100221536	0.071771683149477	-0.014639133760737	0.0108604698984058	-0.114154554982972	0.0280375183768052	-0.0115397158840385	-0.00064133364804164	-0.0134056183573101	-0.017628496132501	-0.0398857742915567	-0.0369742387935659	-0.00327432808857941	0.0117282052123061	0.0894778736846047	-0.0581972248851385	-0.00338783071327367	-0.0310647832469599	0.0448149543125126	-0.041484546704027	0.0116963769826418	-0.0630451294545097	-0.0446374452959905	-0.0453279523687441	-0.0178366390362628	-0.0150384614111202	0.00291252701385319	0.0354946663905576	-0.0491075714169606	0.0100193270052873	0.0277859651643524	-0.115925707250111	0.0356756584349441	3
0.0099234936686587	0.0244722652371313	0.0158149698296546	-0.0130614463507878	-0.0942832697382851	-0.0806359089497332	0.0278136591373947	-0.0129436690892218	0.0322010853519885	-0.0625331511963307	0.0527664953696059	-0.0453932539372915	-0.0624627099878764	-0.0228281532252179	-0.0468897374916246	0.0356990473815431	-0.022037924802621	-0.0256044475431965	0.0816669190560928	-0.0825497579169253	0.0260087891115191	-0.0495045125553599	0.0466611702008368	-0.0108721589278032	-0.000113926822540494	-0.0794525261233522	-0.0472892343608104	-0.0274559042659026	-0.115203960939491	0.0659096036637313	0.0109755250194655	-0.0289123403059287	-0.0957463052998784	-0.097453520826153	-0.0586646937103395	0.02084354857542	0.130119115304138	-0.0158599265987504	-0.00445737493854016	5
-0.0610907761144032	-0.0104228836022794	-0.0122817675046895	-0.0114632704133994	-0.0121609022623578	0.0214195817655475	0.048474361478109	-0.0100542028196487	-0.0221625442237723	0.00192826620873744	-0.0372085819262245	-0.00282769933509767	0.0406616070037103	0.00278053429586264	-0.0306851365288338	0.0320628346281376	-0.079855714654682	-0.0339225539549729	-0.0665664738352694	-0.00274611991445995	0.0726238533332203	-0.0186118116749479	0.0128289075808536	0.0287833498894532	0.0554040930065114	-0.0167964358647322	0.0446082211081891	-0.0232940867125193	-0.0180277485913235	0.0269970422998503	0.0298470643414249	0.0257201492430792	-0.0108970865851619	-0.0169730082769284	-0.100958343513048	0.0058140973356664	0.0174040017335375	0.00695508748993186	-0.0101528589065388	2
-0.0362084065867731	-0.0164847521281747	0.00499557645051473	-0.0840484736176029	-0.0311654397544248	0.0405992508396546	-0.0356155400879041	0.00508947840152932	0.0227674263146912	-0.020576443742956	-0.04796423563397	-0.0243524655729162	0.00495508965343563	-0.00493944362555592	-0.0128174228825735	0.0173473940385431	-0.0435664945121653	-0.0115663828857848	-0.0700614303795878	-0.0653978626115673	0.086397836021651	-0.0352634934912628	0.00261260344564906	-0.036400025643973	0.0666189904964041	-0.0171199286805541	0.0109854698523301	-0.0228845343273056	0.0179319820495077	0.00891483159475484	0.000897821658049629	0.0130428607410965	-0.0451770657924991	0.0197076813373493	-0.0669624374686662	-0.00915235506968559	-0.00510254978305863	0.0381589714309569	-0.0268625217177164	4
0.0584409400823334	0.0378215797272704	0.0116231439504516	-0.0260932260025242	0.0154066468858244	0.0190694077053856	-0.0408688025000026	-0.0085929052970904	-0.00830484941188265	0.00374288266838711	-0.0326090464002693	-0.0424375682343826	0.0634759420901407	0.0387304264144854	-0.00816640399224618	0.0361597108865826	-0.0651284912855615	-0.0388415708782542	-0.0848741142036611	0.0178164204552856	0.0839995862561143	-0.0186470030487625	0.055683643226207	-0.0455128743312542	0.0839140088342563	-0.0732869608085169	0.0147903041511595	-0.000110333141582916	-0.0292633229632883	0.0152496764591067	0.00095545136382195	-0.00561140590112523	0.0439514500343461	-0.0508482079004777	0.0122820503530081	0.0252500892492143	0.00878220437038695	0.0234423576859123	0.0479873313617751	5
-0.0767967438099539	-0.0359539513097503	-0.0114499411039833	-0.0500536701314847	-0.0336724531698667	-0.038513609480995	0.0404597118027216	-0.00606832019103596	-0.0160330621236135	0.0525972082751469	-0.0588843637399561	0.0491624464824969	-0.00108142584351575	-0.0091975222898371	0.00903538169550038	0.0276408810121296	0.101729788124862	-0.0564714407984907	0.0237056750569812	-0.0656178190645212	-0.0453701216338583	0.00101557471899345	0.0400488379498503	0.0135148080393198	0.00712361130397583	-0.0450106303431935	0.076379890434461	-0.027868862779806	-0.0470692025874929	-0.0520826164809064	-0.0114229001037028	0.0388594082193151	0.0386315261726319	-0.0597374470847735	-0.0121329694876209	-0.0310492141230057	-0.0107351533873875	0.0175531610571561	-0.0121272753805691	1
-0.0396875258212918	-0.0212914704665839	-0.0234538239981114	0.051593921514513	-0.00327995412507978	0.0432897007828585	0.0141687161422247	0.00766498663031514	-0.0829742262665785	-0.0591368645437871	-0.00956295349379743	-0.0527664258022059	-0.00877232790775633	0.000795971684893112	-0.0157708924654604	-0.0435167137942531	-0.0127862097912608	0.0181444802589915	0.0488554116174642	-0.0557816782556431	0.0078333236191052	0.0128709573352757	0.065267415255797	-0.00754988057302382	-0.0308862734879448	-0.051844051117718	0.106332215763611	0.0668072635011845	-0.0462173821670847	0.0359309133778487	-0.0415585471185908	-0.0198869828486786	-0.104415294894072	0.0919233203254406	0.0276372880628604	0.0476564010423316	-0.0110489042868898	-0.0136431249974952	0.0239850594051343	5
