"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SEX"
-0.00393595127230253	-0.0144805653160724	-0.0265334159496663	0.060160048798881	0.0202505170351615	-0.00271068562056295	-0.0299482413346486	0.0514984783480545	-0.0538106850596668	-0.0966387795980855	0.0269409751964885	0.0826103330020805	0.022290736594867	0.0113437014909846	0.0582532888887093	0.0376378648570544	0.0529344905058662	0.00971140136430648	-0.0462055684389372	-0.0677821182441907	0.0766058861045917	0.0271172328465097	-0.0230198354871643	-0.032986580947449	0.0326810427937345	-0.0140082245794464	0.0802260262659944	0.012401520939002	0.0345642691437112	0.00571264323983812	-0.0789478203695955	-0.0286473400667113	0.0263320137980644	-0.0444995930634144	-0.0187308056826306	0.0101835129689015	-0.0292276172918389	0.0258186184543239	0.00537414465677541	0.0583923133625098	0.014692357387775	-0.0443839182699736	1
0.0400380804451356	0.0401391148659613	0.0191269742361134	-0.0412438320389919	0.00771215602230864	0.0327265677450589	0.0194463693437392	0.0322745604299305	0.0387835477441477	-0.0705655437460879	-0.0012363728880346	0.0560540147348201	0.0377370544410705	0.00813994782403312	-0.00928913485991606	0.0117996666892	-0.0457101396972891	0.0303387188359318	0.0447837212819622	-0.014040288899616	0.0110184195984901	0.00819770453564612	0.0246305933777578	-0.0561655252223651	-0.01482057238561	-0.0406964603617531	0.0533038145812399	0.0269599849413734	0.000782529737465024	-0.0319755042716301	-0.00340707376616929	-0.0196732958730702	-0.0309858488510491	-0.0352612342042216	0.00661129082062847	0.00381224544607219	-0.0420796034953751	0.0087616008234796	0.0356342947571259	-0.0123250377357949	0.0008984034487503	-0.0272073226295485	1
-0.0564047038942872	0.0278917420436645	0.021412474738788	0.0880969757359657	0.0269794887374121	0.029286990499141	0.00482824641825295	0.00981216474985253	0.0816184992085806	-0.0298491210862039	-0.00417433276258064	0.0200317833151088	-0.0648666474252666	0.0465883451363997	-0.126658111807178	0.0310573097362065	-0.0160340409812013	0.0235800018142084	0.00991915220698428	-0.0201529892447776	-0.0633005101344925	-0.0434778691344419	-0.0768695423644832	-0.00988884807147147	0.00560410511542137	-0.00683130680730851	0.0212633832186871	-0.012064456521986	-0.0834059121330987	0.0489360602550775	-0.0556838242553091	-0.0438833776390584	-0.0127025833515229	-0.029166302302963	-0.0110631753064418	-0.015642329323773	0.00219404318096084	-0.00940220154342852	-0.0217102076266541	0.00347550427697189	0.00378425413961547	0.011972951490585	1
0.0201511859032658	0.00814280268604219	0.0398476194505217	0.0592469529780136	-0.00195763906041576	0.00940771228577639	-0.0632454721034128	-0.0698028498234734	-0.00441368760805505	0.0375069159058353	0.0177272034944339	0.0318714276240074	-0.0209069886108799	0.00342146786149998	0.026268601341956	0.0117065232899594	0.00195435280781526	-0.0174067235970436	-0.0736851105287587	0.00541095545086015	0.0216845078849987	-0.0233013289971958	-0.0177846601816092	-0.0357189605666453	-0.0188716133624851	0.0197992007912473	0.0125086772807679	0.0480619895169166	0.00416705876770408	-0.0689310260097443	0.00767440776750788	-0.000903916731662201	-0.0248044667746113	-0.0447297704597547	-0.00453573300022539	-0.0696082833716895	-0.0709193746639516	-0.0429912587067841	0.0590633860021757	0.00991090498337699	0.0428613143973524	-0.0245215965283742	2
-0.000468762357551636	0.00578334014446806	-0.0031019754857263	-0.0465222055482457	0.0625025315156726	0.0143362406252949	-0.0381694151225362	-0.00890936633725381	0.0392258711368645	-0.0175425595214002	-0.0414932098678771	0.0766134193903488	0.0524401265902879	0.00217666419121057	0.00263312737170229	-0.0173289595095145	0.0666586490454447	0.036859901355445	0.0486951607152942	-0.0115254342536467	-0.012633042025894	-0.00247767560577397	-0.0275812422258506	-0.0370969099944985	0.0342104775999982	0.0271668390623439	0.00324270831076212	-0.0200345813781144	-0.00844602421555458	0.00226432278294467	-0.0469862934642576	0.0226622306932818	-0.0207657192553411	-0.0286749446342956	-0.0294773709404054	0.0328347264521987	0.0313870709714382	-0.0076932116043593	0.0561187646278942	-0.0223748424837797	0.0596336595888828	-0.0376178499849488	2
0.0373342796395384	0.0281805726101537	-0.0257176867145542	-0.0227748255927642	-0.00820885925139909	0.0129504793982218	0.0178186330854458	0.0432413279062935	0.0431499942065441	-0.0333655958652257	0.0110625989366142	-0.0797542190849105	-0.0160047113849723	-0.04092310438968	-0.0144053775226064	0.023210567755545	-0.0358761847701294	-0.0178121470627124	0.0308718205716426	0.000714902859911382	-0.019117240918178	0.0253612334097761	0.00647053381704618	-0.0174032137485442	0.0110100370385823	-0.0194493749382435	0.0405751354635985	0.00552441356178198	-0.0527876172346726	0.0196035415024831	0.0241383223993614	-0.0353849888943073	-0.0171653013523384	-0.0119221123587319	0.0196738623136136	0.00611018984677545	0.0561591791908228	0.0515736389345414	-0.00307184576253936	-0.00343131508567275	-0.0135890988227118	0.00657364393345991	1
0.0129152323196638	-0.0657119171664122	0.0235280157788402	0.0187842683692812	-0.0756146346869634	-0.0288890519449526	-0.0292363892976473	0.0382020809007664	0.063337612776621	-0.0307450444333868	-0.132509176149394	-0.154737748587392	0.0360975446500293	0.0853791480966731	-0.0082911592952043	0.129180010746924	0.0766738314517064	-0.13410935085695	-0.0618695848750343	0.0270709652228163	-0.128315988106053	0.045252193706849	-0.0101173996286877	-0.019000322501999	0.0243306527793806	-0.0307744669181023	0.0473785476252175	0.0517957565329461	0.012932380664291	-0.030620255707074	0.0137064318801693	-0.0120742413940947	0.029090627154189	0.029592868064443	0.00141709175741386	0.00306114993333725	-0.0513684608782311	-0.00954472063498903	0.0126665887633775	0.0572812954957225	-0.00302753860206662	-0.0692142028095271	1
0.0593388482236122	-0.0214453497695151	0.0429417701785574	0.0356751410136471	-0.00945514339872743	-0.0185470081367758	0.0417478638764403	0.0132729572916612	-0.0167375133163319	0.0026821242511674	0.0214196217211629	0.0475575778709823	-0.0293880473153706	0.030708782466547	0.0162188375020192	-0.0198836019102484	0.0183802456475355	-0.0446393775561252	0.00289501900264075	0.00566173656876522	0.0294561971945573	-0.00439413691149401	-0.0440343926280354	0.0503444654528321	-0.0630445775578836	0.0687949362059492	-0.00385659356384954	-0.0230254691342461	-0.0184619069867932	0.0312424368151471	0.00627606576776332	-0.0689915114241916	0.0285355344493634	-0.0422489350133002	-0.0408389901979414	0.0229086424605773	-0.0219008671443239	-0.0927922131085152	0.0402002604185129	-0.0525340431870137	-0.0254044159204148	0.0422713874840681	1
0.0129830878394026	0.0336973352158988	-0.00738565343360763	0.0659982500006166	-0.0244572087135499	-0.0690459388186181	-0.0737957416732783	-0.00744187110033575	0.0017195101597369	-0.0160677939532128	0.0305674357823313	-0.0592405397290686	-0.098356412843343	-0.0714143860700786	-0.0237643181260416	0.0285174953847641	-0.00272528505592023	0.0242117699173147	-0.0732518452800169	0.138365526393437	-0.0197544999332363	-0.0364700981008645	-0.0487348771121659	-0.0153222010412963	-0.000426915006688428	0.0390347696016028	0.0141059835222806	-0.0117029414409796	0.0396414645421199	0.0115839878015337	0.00336124163557715	0.0100363078020964	-0.052449014862349	-0.021182009682793	-0.0080904625684189	-0.0506357559309233	0.0210738131715074	0.0302569127168839	0.0280174179180156	-0.0188228362455884	0.102193801040685	-0.0176326249532784	1
-0.0626167478845804	-0.00809254722048251	0.0239948243126737	0.0670730510880825	0.0116991235409411	0.0510310423851899	-0.0720343693410296	-0.0106506768550847	-0.0594007521787515	0.000809913221846304	0.0431417960005525	-0.0353541931098347	-0.0621526926939425	0.0176582173341406	-0.0791068929899246	0.0101725885228276	-0.0130191379451972	-0.008976073519327	-0.0899080551654908	-0.0533127399001367	0.015396175837045	-0.042301814998659	0.00534692430487499	-0.0758022726526484	0.034547473928252	0.0402799505892486	0.0266657898309433	0.0497641814421917	-0.0148539576617182	-0.000292830212532107	0.0390298439627497	0.0228125481968147	0.00941252097926912	-0.00221257100219627	-0.0127227565292029	-0.0359947153926031	0.0453280147181134	-0.0285269527261781	0.0430013277464321	0.0328603747967782	-0.00883292734048633	0.0433517991369025	1
-0.00963754620270592	0.0742632977345296	0.0646402343707895	-0.0178068948462234	0.0208598325016424	0.0317093435899069	-0.0314284944700654	-0.0219534772041223	0.032675809774129	0.00599196832636261	0.0260182209404668	-0.0195711092846344	0.00301238965599188	0.0268953980668613	-0.0266823916191102	-0.0419102239344691	-0.0117760484926805	0.00579387981132706	-0.0144697579557489	-0.0192345072491078	-0.0245621257735235	-0.0397148370415663	-0.038447088266331	-0.0320904626872355	-0.0678645334573109	-0.000505968045098129	-0.0548707031830332	-0.0211571396065702	0.0220608572391998	-0.0929534058013985	0.0411083098793713	0.014192713537743	0.0390330778451556	-0.00768782747448886	-0.00997615962023846	0.0208065785985284	0.043547536225596	0.0171944050388493	0.0473219080939146	-0.019594896067312	-0.0450383496548729	0.0193135857370197	1
0.0156200057171602	-0.00833115647962185	0.0476431216229868	-0.0245102511961432	-0.00600123532601651	-0.00905530455980511	-0.0164432034618839	0.0359096472363822	-0.0737218827575667	-0.0554042047961445	-0.0291138385353893	-0.0166719962200405	-0.00233097524742132	-0.0160288327529088	-0.0247995669141696	-0.0205645422960958	-0.013890566894494	-0.0280194451355054	0.0278732895906073	0.0415233844321021	-0.0346801734466576	0.00455227004324471	-0.0252158889642149	-0.0377105456820376	-0.0391938637317782	-0.0244251617404229	-0.00888435187122283	0.033210579400995	0.00840802352320436	-0.0234199235376766	0.0489365114979166	-0.0531738273236056	0.0161691410370677	-0.0243245083741566	-0.0249173416647539	-0.0766621831208762	-0.00150507007812903	0.0313636376275041	0.00095428457883158	-0.0464998008565083	0.0535719692767147	0.0393272252462862	2
0.0386945981794102	0.102676831106065	-0.0303848014942264	-0.0013130978249907	0.0594285720551354	-0.103839703338113	0.0646117722046926	-0.00776849297201161	-0.0836244633564631	0.117344222825041	-0.0585495678140717	-0.0279024536661188	-0.0410836626289616	-0.0434175187603246	-0.00658116170613952	0.0360002100448348	0.0389005352735836	0.00402164422388857	0.0341336102188537	-0.0338449906735812	-0.0067123191351863	-0.076767881853559	0.0425220238509865	0.00368123750486229	-0.0229795118608027	-0.0373598417049582	0.0561876127136292	-0.0266541791371475	0.00778426225550075	0.0054016559967307	0.0512644404309291	0.0567865571177112	0.00846521825507638	-0.00937380549354722	-0.0372994353832566	0.0359556602696176	-0.0351202294736386	-0.07601495893786	-0.00446217578133524	-0.0165348836658747	-0.0199620020102923	0.110960518554566	1
-0.108048732846621	0.00889432459112721	-0.0725482925248475	0.00453713210031665	-0.0558511935049786	-0.0290980645497431	-4.60023574812259e-06	-0.0292210078835437	-0.0347535282991208	0.0207255330624647	-0.0600426722271716	0.0694259436054232	-0.038650503081078	-0.0256133725587221	-0.0613247639807375	0.0491788111306423	0.057181537193331	0.0169209610737457	0.0967633366590758	-0.051774963285527	-0.00140704730542096	0.0499889458992754	-0.0508842506067528	-0.0632167972086955	-0.0298784505915776	0.0508706418905666	-0.0215019802538884	-0.0234484681459849	-0.0670156486926658	-0.0264723987538286	0.0147939573238588	0.018660731063882	0.00550830899664044	0.0705676306142027	0.0511840244174122	-0.0397740578862613	-0.0989192160969914	0.053948039972533	0.0400400013004191	0.00266024974314771	-0.0459997779793255	0.0317326840088111	1
-0.00871327122643763	0.0435620052005564	-0.0365863689638757	0.0617142058744385	-0.0324467942358447	-0.0488681862241185	-0.0924677419005842	-0.0478009962468338	0.000347670414207818	0.0243923898572364	-0.0363521164671549	0.0897473164774862	0.000193069103098336	-0.0299073981003689	-0.0502658763284201	0.0744944371525684	-0.000417418654577062	0.00771033346840472	-0.00294371373510366	-0.0441694530780835	-0.0311063423754005	0.0451894918726956	-0.0191622108945425	0.0552845591424855	-0.0354484416940718	-0.0125381652214325	-0.0385361887278335	-0.028249316697025	-0.0205459102346645	0.0312054627192078	0.0211661715388617	0.0841421246086297	-0.0469208355624351	-0.0230161345477325	-0.0607545723799105	-0.0733360863221173	-0.00888772868390447	0.0286722221457178	-0.100122557538485	0.00737134531899441	-0.0758347740182349	-0.0465463302951752	1
0.0277000670880328	0.0192660329607901	0.0137872119202263	-0.031920632294652	0.028350010507078	0.0413850482349157	0.019609850215435	-0.0159816590874971	-0.0476117706955562	0.0199030853722117	-0.0386296877471848	-0.0204665245791908	-0.000181518925617275	-0.0409128081637347	-0.0201436647675231	0.014753713910293	-0.0408116007886047	-0.066937997361287	-0.0480530872684994	-0.00937317005731014	-0.0232043827531614	0.0184192475157164	-0.068014848522073	0.0231100252847651	-0.0685809956270674	0.0157004235601208	0.006163648281379	0.0463448175371985	0.00107301428122185	0.0433534976277171	-0.0236031058443646	-0.00879807517131731	-0.0114175625897465	-0.0612757796690213	-0.00571860403655286	-0.001393964859791	0.00253973185651791	0.0466083094319159	-0.101589552137637	-0.0195119678938703	-0.0252386992566476	0.00689736179517766	2
0.0244122534427737	-0.0542475852408068	0.0152524487371112	0.0140501790361247	0.0320167694044365	-0.0276792315673791	-0.0464275337212733	-0.0488926284036084	-0.040461766918195	0.028497302158136	-0.0466585986572572	-0.00721363572280673	-0.0635838125384824	0.00429613604646	-0.00980365428954763	0.0430360521049927	0.00534466539715406	-0.00816529461042881	0.00578088836672499	0.000364234894394508	-0.0159219118379873	0.0444426130352673	-0.0259476472704625	0.0430668598515286	-0.0297558482608997	0.0254231652273853	0.081129153663721	-0.076346576535926	-0.0165025011922672	-0.0218019886465489	0.0135986508745632	-0.0661786444995508	-0.0172773868298018	-0.040940486862641	0.0339625223262348	0.00194677404660644	0.0420704250981431	-0.0156290770188397	-0.0324969803607174	-0.0360428736276621	-0.047145583965041	-0.0241492915213085	1
0.0314466966297718	-0.00862407078831154	-0.00795610469826226	-0.033381285419556	0.0693047343171976	-0.0108745920024645	-0.00907001922544308	0.0128399454537147	0.0106076325998585	0.0449707061183655	-0.0368822080656238	0.012213809708547	0.013586494707361	0.0309639095865341	0.0343192145919271	0.0233560230294938	-0.0224428505180346	-0.00533918917940554	0.0295254559941794	-0.0274514405136466	-0.00742870771832704	-0.0200059848775181	-0.0763262729278011	-0.00778392004990137	0.0324446628619775	-0.00566758229649894	0.0504638084912047	0.0101461369948487	0.00577192304499047	-0.0250620493253614	-0.023922530549201	0.000933991375616311	0.0215904407955427	0.0293989276607629	-0.00285277362482612	-0.0354792004428617	0.0111880780593929	0.00802060951225624	-0.0100487409426443	-0.031646274186527	0.0151157877113191	-0.0109902131928663	2
-0.0259854663489751	-0.0222440264722732	0.0590728050978259	0.0554536148135165	-0.00802322192434324	-0.00354413938621126	-0.0485393518429127	-0.06207041087558	0.0252699722982693	0.00970400852631706	0.00598468256700867	-0.0195324963583467	-0.0211534489108337	-0.0493553357292069	0.00783444596212	0.0211827589608757	-0.0109787400124439	-0.034881284381502	0.024444821384117	0.0610365640114773	0.0202487767576889	-0.0191344763342493	-0.0120978596740856	-0.0401314465650997	-0.0288039959783722	-0.00651751744076837	0.011906355415445	0.0878424278096693	-0.042041465678454	0.0290355765136411	0.00826185951969983	0.0387570653941928	0.0075200840547239	-0.00395908459770938	0.0319571035930227	0.0021746750583323	-0.000653325318158857	-0.00405509045339647	-0.0380963844102549	-0.0176184104859499	-0.0123161245508531	-0.0882290491230325	2
0.0471022032474871	-0.0222663402186353	0.0485442550271393	0.0209454188449445	-0.0300382666133962	-0.00792615126965992	0.00338941215475532	0.0235260124930935	0.0111599728990016	0.0116995640141031	0.00146283481507122	-0.0160825872152062	-0.00981868616951118	-0.00825738799075401	0.0136494401155694	-0.0284793508571471	0.0111204497363885	-0.00117845909725581	-0.0141114011917614	-0.0212498431599949	-0.0424798379240973	-0.0210697823700086	0.00377158186332205	-0.0110104175055832	-0.0233123395747823	-0.0137400050243913	-0.0215237955092206	0.0275395862672741	-0.0171379106353142	-0.0504025468067291	-0.0303351415030293	-0.0331589782821438	0.0287946565939787	-0.0471894678271468	0.0344379356964559	-0.0152474033277239	0.0451598683356373	-0.0112849147174898	0.0211106882135351	-0.0742482377428527	-0.0134337388541548	-0.0515758843443462	1
