"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SV43"	"SV44"	"SV45"	"AGE_GROUP"
0.0447659059267742	0.0135649062796265	0.0315838912840141	-0.0410947711756377	0.0261228660114261	0.0408368750220966	0.00439407095581779	0.0492087851165193	-0.0487676149085683	-0.0783107309353682	0.0296932704464224	-0.00969994449320812	0.0112077122440896	0.0189949574216274	-0.0166212165940849	0.0231012493541788	0.0578552968565204	-0.0232663844031577	0.0103517089323488	0.000691305201687448	-0.0735672608798771	-0.0507698690701645	-0.0103558746550683	0.0419817884866837	-0.0219249696042903	0.017941203977942	0.0641448477270894	0.0503479264403876	-0.01411071936525	0.00131781755121439	0.0137914077484154	0.0315388007466222	-0.0583657063389231	0.0650164175929595	-0.0121722552380129	0.0162926643491588	0.0522133210752716	-0.0513270243960952	-0.041203777051012	0.00394897088760349	-0.0652065369981773	0.00504762227987058	-0.0112224790097904	0.0393270518213461	0.0127263072352904	5
0.0495929511562451	0.004853946608275	-0.0291362858019455	-0.0455033899169764	-0.0235281223924826	-0.0297828270830046	0.0247701220172791	0.0675531264773441	0.0536763813026211	-0.127763200846011	-0.0380619384694555	-0.0439469653547914	0.0290372677929108	0.0181505656479537	-0.0535863219308623	0.0216663774439735	0.00557812711103467	-0.0504071502940888	-0.0228107482394336	-0.0147637493623772	0.040060391593725	-0.0437253111963847	-0.0499274440031854	0.0263111628926575	-0.0392327941082229	0.058684246211114	0.0666180988074705	-0.0236589953606429	0.00675411175332753	-0.00742546895850893	0.00734978891931798	0.0527520045394928	-0.0226744669820569	-0.00157331776742616	-0.0506035267602574	-0.001126659446909	0.0135732036820347	-0.00493944356492501	-0.010484225407572	-0.015064719998146	0.0363171537271453	-0.000713706017040995	-0.00573003914652023	-0.0374953359640735	0.0748998447128336	4
-0.0570086328317756	0.023027459791547	-0.0136080097735035	0.0735748724557157	-0.0318756660323332	-0.0212247716179823	0.0225212447405174	0.0173745999689292	-0.0492946296937579	0.0623300527506022	0.0115758675634743	0.0200103114131795	0.0202630454731641	0.00842295627222808	0.00802971042044318	-0.048175938900717	-0.00355185606763783	0.0317062092723309	-3.79043820402929e-05	-0.000686749108134099	-0.0136504456684369	-0.0239591071646073	0.0434340215721088	0.00209325650181269	0.0405943108582247	0.0448883650003961	0.0353121842544333	-0.0314314217883341	-0.00591510503260238	0.0516497923103403	-0.00934991252008495	0.0612323437499359	-0.0438553544868371	0.0275712291934351	-0.00945414759223846	-0.0216186791320101	0.0541334204759355	-0.0283225853618991	0.0361067271699399	0.00700930977959649	-0.0615748813105874	0.0237957453520187	-0.0230761483743756	-0.00366879687656761	0.0401774957689239	5
0.0556163020127355	-0.00585867354773825	0.0275167318917146	-0.0417909905214757	0.012914302138942	0.0126549342104011	-0.0176658706309771	0.031189067137826	0.0109049704603335	-0.0147614530489985	0.0355584865953563	-0.063211483442406	-0.0188666336675132	-0.0232688744254376	0.0729309246752133	-0.000897252493398525	0.0558928749510358	0.00611908456904146	-0.0182396990107734	-0.0133931377598304	0.0388024791860968	-0.0257929096584093	-0.0227706201297637	0.0089273567093153	-0.10577742279388	-0.054235587426241	-0.067029094759496	-0.06185615409001	-0.00181744004377285	-0.0322767048787641	-0.00460481558363951	-0.0409592810633592	-0.00291559577628725	-0.0355652216096527	-0.034556598812101	-0.0217941309210862	-0.000828061264960787	-0.00384452013505075	0.0325692559089463	-0.0151390405043774	-0.00935901932711169	-0.0183752949010463	0.00482496620640874	-0.0061162318872737	0.00679726784931317	4
0.0491623140928467	0.00847656669175623	0.0031590961840099	0.0343113072352927	-0.0164431322153735	0.0698079779610058	-0.027650208351058	0.000431001987418703	0.00306797662420328	0.0126057669918118	-0.00848707970299298	0.0144940902106813	0.0673383558286369	0.0773871952569158	-0.00416007529667853	-0.0136272303370093	-0.0825005858667701	5.87244435634811e-05	0.000259764208152082	-0.0533215333785349	-0.049262793219464	0.0211843244100189	0.0484180576586141	0.0633649967391351	-0.0582631330420252	-0.0302215380822423	-0.0241300388271405	-0.0178232660088234	-0.0550093644270626	-0.00325637005026405	0.0483482724951157	0.0692870167997112	0.00226896739818973	-0.0565618773649724	-0.0783728053145362	-0.0414971621928975	-0.0383457530235207	-0.0487768788336191	0.0596235035213434	-0.0375963701354176	0.0219773067975469	0.0173725820008832	-0.032506348809997	-0.0629541651583541	0.0601089462187453	5
0.0329123358875327	0.00675207847170873	-0.0652230532914868	-0.0524107531228939	-0.0576126392389914	0.00950780507230999	0.0558833344346305	0.0259461561068559	0.0506918183674222	-0.066893691544969	-0.0288010421264868	-0.000956140176549089	0.0026379722216069	-0.0519993010686055	-0.0517609690949637	0.00458693330603452	-0.0171327063602109	-0.0535976259452789	-0.0179513459618355	0.0104967367134471	0.0518250010640839	0.0239589732270522	-0.00863192245046693	-0.0241099520377396	0.00394164883813274	0.0149827070775182	0.0324175987107053	-0.0153225079534842	0.0417910972132406	0.0232687915824981	0.0701755376243323	0.0935370279757598	-0.00243101506276008	-0.0373332409235589	-0.0171473177280825	0.00832257291363107	0.0320364467300936	0.0283415601350183	0.0580384205033944	0.031535583271725	0.00067404167721849	-0.057822531660103	0.0522540247635269	0.0593397926702547	0.0154395404846997	4
0.060012548589887	-0.020370081711373	0.0333025797322182	0.0464464686030375	-0.0279232486119253	0.00571536754768631	0.0346931585566256	0.00794765884858045	0.0399268607777404	0.0283523569030557	0.00289195142119614	-0.0132548109118712	0.0480635682226163	-0.0271561071795218	0.0139200972134007	0.0238723474244949	-0.0115589539019921	-0.000492057355272807	0.031067306670577	0.0219968704941262	0.0277237457072096	-0.0245547226593621	-0.042884423178517	-0.0316773396369184	-0.0263301152839537	0.0212908209126454	-0.0576856766127706	-0.0446335776245649	0.0473320589851697	-0.0133192486631557	-0.0275124279472906	0.0316892281436602	0.0590221344735037	-0.0600761821655417	0.0489835853789788	0.00342121695804328	0.0169116729934922	0.0343528317733062	-0.0703844589105201	-0.0213617919359329	0.0393189006677081	0.0019748615340018	0.00532567538021995	0.07362111081412	0.0552165345531587	5
-0.038929413882865	0.013917610602326	-0.0280585113911626	0.0710470950201893	-0.00557314137385921	-0.042852885666893	-0.0166037306541221	0.0154684871789727	-0.0127762102199699	0.0317451005117508	-0.0580180640637669	-0.0264941983513337	0.00216471597001464	-0.0345179761508591	-0.0116739933290506	-0.0236103169940152	0.037881504869632	0.00179976301119929	0.0365427354994046	0.012562305072702	-0.0378899843446706	-0.0054225933334623	-0.0264413292280447	0.0609070981302166	-0.0178256731342328	0.0424527520976923	-0.061908891570589	0.0532637136585752	0.0588647268427073	-0.0366290091917644	-0.0459454484097284	0.0630220352959486	0.0267402783992765	-0.0519943587112753	-0.0436789117128503	0.0389469147218604	-0.0413925278191832	-0.0436262697917205	-0.0444275802531657	-0.0120045553364087	-0.0522677029526011	-0.00218415068526718	-0.0195330765357677	0.0578753938572552	0.00880156112456262	1
0.0063920567275795	-0.0364984235397979	-0.0117517051658847	0.0564073459409637	0.0174920793137486	-0.0358057257185737	0.0288365822101477	-0.00184134966210372	0.00449882638228907	0.0190479021584192	-0.0733460475189238	-0.0204307683765516	0.0205972345810825	0.0521767798488723	-0.0750394491438012	-0.055164339790776	0.0165640536335209	-0.0347249815213871	0.0729723364810509	0.0306914469021174	0.0132802196975451	-0.00448115753768835	-0.000568209759175695	-0.00752823181960027	-0.0271352970774133	-0.0170996078047122	0.0337691702271973	0.0540462222267208	-0.00736670034660632	0.0491165244630444	0.000427629363825149	-0.0200375090096996	-0.0387433194334133	-0.0127218053138682	0.0399889440531143	-0.0909286747146273	-0.0181006978127567	0.000971527497511254	-0.0412277142976319	0.0095419743337391	0.0419793483821701	0.0535177802446191	0.041773192580754	0.0327989272258955	0.0278738015729341	5
0.0183825068644667	-0.0537531126508026	-0.00902612075276339	-0.090133968540176	-0.0542300794149185	-0.0436736168248029	0.0863020990822107	-0.0583998228731746	0.0358185605349067	-0.0134951805208245	0.0417889305412379	0.158756344530595	0.09177170029294	-0.0139251324701667	0.00140482938047368	-0.0157596872862915	-0.00804232698420378	-0.00896428227596214	0.0177670491662359	-0.0293125267186124	-0.049387204273107	-0.0277219679596269	-0.00341815132909978	0.0719087097765132	0.000625712274780987	0.00933759418211767	-0.0630849993997378	0.106278045802507	0.0135789094547318	-0.0402556774675262	-0.0374899256337922	-0.150202778939466	0.028567366835954	0.0317541748441826	-0.0679407469110297	0.119432435882516	-0.04345551709679	-0.0347353977414853	-0.0240085081885403	-0.0252190703550136	0.0101717764537801	-0.0501183582619652	0.036150713536076	0.0256736385861809	-0.051849709533882	5
-0.0353177862975455	0.0165460327102573	-0.0151321637273786	0.0405679979571664	-0.000493838542586817	-0.0210019842131819	0.00118195175411149	0.0492760048000754	-0.0189903944325563	-0.0392888955965036	0.0363082158628791	0.0404199072351051	0.0119595684773175	-0.0365205478733684	-0.00514530587957501	0.0181627551389357	0.00405616250487714	-0.0132765008618627	-0.00623756372340343	-0.0984290846286741	0.00219131488808041	-0.0477169440705334	0.0196743420941018	0.0206857710671328	0.0143303122248479	0.0297007450689153	0.0290630893267073	0.0422636354978197	0.00993985553997892	0.0160135058517292	-0.0288997829608888	0.0257409560591352	0.00337888098324304	0.0270636915644617	-0.0189876146495555	-0.0127904840322958	0.00955871717092481	-0.0757981826441329	-0.0720801709596294	0.00205236665070678	0.0434274047841632	0.0203122145420375	0.0305352749849917	-0.0107495720137271	0.0244736960486724	2
0.0237434837857198	0.0319106682850942	0.0384686961258809	0.0117720918215751	0.00580607458257112	0.0498798865884142	-0.0244543592147339	-0.0338660799266099	0.00349803063598969	0.0192977455846773	-0.0042730194951669	-0.00595302907499662	0.0621904046144386	0.00433804429298153	-0.0410096658340605	-0.02820959506745	0.0716723582307043	0.0620735812854956	0.0309480957611859	-0.0316071998915329	-0.0122120679374338	0.018971492046002	0.0106821856282507	0.0595015326845744	0.0186331380051055	0.00329246011493971	0.0261087512346523	-0.00807509133536755	-0.0164106328548884	0.0245885324705649	0.0111737491269125	0.0622196331422164	0.00635438157315905	-0.00528581654404087	-0.0359452846093794	0.0121811605844821	0.0272397724854388	-0.0479523455780884	0.0462224867133586	-0.0698293243040578	-0.0616240435297375	-0.0242236782223637	-0.0642911326945963	0.0742083433515714	-0.00468377610745202	5
0.037471032969002	0.119968544114789	0.0147662059127055	-0.0964861508583119	0.00197677895360341	-0.01341510976787	-0.00874347081821999	0.0150379661814287	0.0535982822977104	-0.0851699947001057	-0.0387469125748119	-0.0626959789138672	0.0343600833703022	-0.072676013553835	0.0459020210075007	0.0733869784989858	-0.106040732210414	0.0849415785558694	-0.120375458515639	0.12763830498169	0.0183593015253903	0.0355807982906264	-0.0947878318046149	0.0309093177622492	0.109554820888636	0.0201525102930922	-0.0420374997669567	-0.0592468830041012	-0.025852612867767	0.037030783472675	0.0520865279134033	0.0219289905628067	0.0248608251819666	0.00873591907097072	-0.101225502307011	-0.0582993698849358	-0.068799320321457	-0.0763758665990995	-0.0739489782126639	-0.0340584697371587	-0.0288036841477889	-0.0329644070694488	0.0337177775053852	-0.0111844955708607	-0.0179025012380097	5
-0.0792636944002898	-0.101440030085387	0.0256217481982181	0.119144166925678	0.0558565356341593	-0.0292741220145489	0.0411032741805519	-0.0446367040797452	-0.118633201656731	-0.157038528606341	-0.0433704658995915	-0.0883306754619033	0.127319963440237	-0.0478769554039147	0.018970839615606	0.0189122120436259	-0.0196244666349149	0.0218815956126566	-0.0391446525162776	-0.0439563582120762	-0.0379262576043035	0.044998804396266	0.0535164462160719	-0.0553010449381443	-0.0965622604041034	0.0292959554743238	0.0919908401045086	0.0162523066900064	0.0432239088182404	0.00669920522462213	0.0233791729712217	-0.113963684990897	-0.136225387203622	-0.0299583174934902	-0.00905821967485804	-0.0660577837547268	-0.0233153473465709	0.0203314487636183	0.0408115913367867	-0.0711042388272686	-0.058046947631267	-0.111842085232906	0.0841480939071932	-0.0617708151317099	-0.07077123819643	5
-0.0407686824193223	0.0277474795932385	0.0028687157222791	0.0186781078267264	-0.00144191524450617	-0.0365217977374921	0.00835921947743369	-0.00893727578186905	-0.0320457538750012	0.0663341956545662	-0.0319207164159153	-0.000303559722656301	0.040373555899258	0.0117953020117418	0.0343597776953107	0.023316288627696	-0.000363468647763654	0.0503759905097338	-0.0421137633418125	-0.123318389497192	0.0398717435789246	-0.0667101094028458	-0.0257588518953664	0.0113069770303731	0.0518933042088543	-0.0184358133992569	-0.0212432448119888	0.0338011905045405	0.0308218845865409	0.0684333616435026	0.00971121401296838	-0.029355711781856	0.022900545143836	-0.00711327105144406	-0.0603977051849013	-0.0242310591876979	0.0162419431998987	-0.00510547606854792	-0.0060710319502795	-0.00361907674742806	0.0341837590604077	-0.00967976461845678	0.0104577482484982	0.0150955075297343	-0.00403789061079659	4
0.00538402391120846	-0.00646953310959382	-0.0266822997294771	0.0220914568370536	-0.00978177583181753	-0.0355397332509347	-0.0375114921597147	0.0464540937389237	-0.00092953253167205	-0.0538570565971501	0.0118213303036628	0.0173601317244165	0.0105121053173564	-0.0113013939823511	0.029649062524035	0.0343518522410403	0.0531633837486201	-0.0336601862328211	0.0122112904451101	-0.0335248395778247	0.0177241863485234	0.0584948511212474	-0.0285126672170357	0.0515647361436377	0.0829845788810871	-0.0600208099008953	0.0120071299906924	0.0981451434995589	0.0250034053489393	0.012339201619029	0.0850151026436499	-0.010642864162569	0.0568160892111784	-0.0529856367065587	-0.0467270036308547	-0.012461073976706	0.0341402233272883	0.0214908482014469	0.0583972641185478	-0.0139145615630821	0.0227269261196172	-0.0236548836275133	-0.0727221382777041	0.0356733377182797	-0.0265596633851452	2
0.0442692735791371	0.0264950818902908	0.0323430355480869	-0.0425156550728683	0.00607602986456384	-0.029849479347935	0.02625642982044	-0.0372509559219806	0.0321448526074091	-0.000940742805165595	0.0213071895269936	0.00306687092862722	0.0094250861064409	-0.054210531744177	0.0260123066098291	-0.0107025397160103	0.053471299353713	-0.00877977489585481	-0.0372200721328191	-0.0347895194078651	0.0182903494402634	-0.0681921711097416	-0.0205079637481715	0.00621497451356071	0.0123048495827188	0.0257350427252541	-0.0137422615376909	0.00175774582025431	0.0410760540174573	0.000787598134842207	-0.0180698526327476	0.0290845941072854	-0.00859718148404006	0.0344573773285263	0.021095673651525	-0.0290556909448026	-0.0283029604090598	-0.0373191339858687	-0.0118963532733663	-0.0357206195204903	0.0249122140227434	0.0283873668379429	-0.0285814146260027	0.0266904694060661	0.0142634629057512	1
0.0166685436357265	-0.0120061601218192	0.0662091414046239	0.00257261678833736	0.0269535806342814	0.0312749785609917	0.00751317751457949	0.0354126463510143	-0.0145135492125738	-0.0698474249435805	0.0116737090073807	0.0124620700473246	0.00688758097308496	-0.00900047754547736	0.0793592117392736	0.0530565900721616	0.0182445181668427	2.42170996357371e-05	-0.00138262002657158	-0.00406225610252511	0.0115845625438085	0.0080962895521174	0.0205505127753909	0.00977334104181254	0.0277644980047119	-0.00165689178916811	-0.0167389565646384	0.0137561951046698	-0.0375621301884845	0.0189590201700021	0.0148987283021338	0.0146124752903654	0.0198771430940797	0.048014124558615	0.0379640166955743	-0.00967263767795515	-0.0490168948515365	-0.0376806506547253	0.0269854846390687	-0.0169764992326458	-0.00798032322148136	0.0446258358521737	-0.0180227827339436	-0.0577638992257886	0.018881357482572	4
-0.0742418155985575	-0.108133636886493	0.11385083138693	-0.113415799858437	-0.0376351592451973	0.0571214990406325	-0.0716388862003163	-0.0223079284094895	0.0301938793911255	0.0129658810374371	0.0733175816438197	0.0019755066616122	0.0534953407004227	-0.0259368977001028	0.00933786507657627	0.00215076263653513	-0.072743003434803	0.0299355024062735	0.0570750300563206	0.0334881535296649	-0.0202359493517963	-0.0717488566036046	0.0152655424840915	0.0182093092217554	-0.0228123981461187	-0.00847913090980118	-0.0429791234607155	0.0105128774020262	-0.0434877548542419	-0.0395453504935233	-0.0371349741682651	0.0599181424560067	-0.0718448853017047	0.0010504506375572	0.070011133445865	0.0248969500917326	-0.0204945581551118	0.0269931267137353	0.0113591185769354	0.0405307392545037	-0.0333158360435816	0.0433746591478134	0.000329530652094234	0.053202848845009	0.0178267982725524	5
0.0143005916753611	-0.0251469712439498	-0.0606527926026379	0.0598149292306334	-0.0738584246502218	0.0788236756951735	-0.0219334946986093	-0.0314369675001737	-0.00599169892635038	-0.109099295686211	-0.105271193516848	0.0894522100790818	-0.0114847228596939	-0.0213299585391596	-0.042340861126629	0.0205582484631103	-0.0109746558964081	-0.0144386898091129	0.014767284694183	-0.0272676046402207	-0.0280026829572489	0.114079103255455	-0.0372294699219602	-0.0538236870479518	0.00794065978226986	-0.0302051789703128	-0.0120400180497938	-0.0566513600435794	-0.0408623610568479	0.0844887016276304	0.013778220047022	0.0263705675826957	0.0576356166882265	-0.0293854189277624	0.0165168819757013	-0.0495090651948634	-0.0105134892121887	-0.0662230321413466	0.0298787363220537	0.0628675018407435	0.00804351552562899	0.0369885351650298	0.0321987392081018	-0.00133874456016532	-0.0454209237553466	3
0.0408662984259032	-0.0277655699666675	0.02804573881113	0.0110354930610031	-0.0158962240465588	0.0197359423951141	-0.0778659308563365	-0.0444328972451196	-0.0137500511593516	-0.0792713252906325	-0.0587054591039205	0.0619285072417197	0.000950912814685744	0.0186460891912534	0.0076854789883218	0.0445842032471485	-0.0214423348245691	0.0234548543430754	0.0538275983262565	0.0523003021017655	0.0355971787447583	-0.0388846903876014	0.0226085389834626	-0.0587509054648056	0.0276011292562465	-0.00912995744374176	-0.0282429148791909	-0.00634829674874085	-0.0327112874357939	-0.0792865271062195	0.0485844191364993	-0.0289902892334023	0.075721471332869	-0.00705852137825388	-0.0105921330002415	0.0585568621322544	-0.111954450973586	0.0421072199983043	-0.025128243627447	-0.00474601150257277	0.0266249627642544	-0.0473627205342576	0.0326425909740243	-0.0205908251070022	0.00582884992396425	5
