"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"AGE_GROUP"
-0.0538142119143398	0.00880932275810925	-0.0470980262544394	-0.0849578872075854	0.00684397626550346	-0.0086440793578376	0.0266176529709738	-0.0239818708535148	0.0147076782564264	-0.0250650495713412	0.0968592194788568	0.0451162384540019	-0.0133583419150625	-0.045674405837755	-0.0146954391168385	3
-0.058686167955787	0.00107126478898248	0.0421316968848314	-0.0641386363527901	0.00675693370043393	-0.0166024123312498	0.0636324549274616	0.00256032813038223	0.0976078289004771	-0.00865033214460662	-0.00839646035891771	0.0181737417720037	-0.00775759996237151	-0.0175241414726078	-0.0250738148691589	1
0.0981641143862822	-0.0181153744429455	-0.0393864931498157	0.0253896875013174	0.0171230259503626	-0.093937682163539	0.0679022134696555	0.116894055815888	-0.0463806553587973	-0.0936855256984969	0.00784585284910844	0.0240326852058127	0.0149763210096591	0.0530482061298883	0.111822443672136	6
-0.0527525167498719	-0.0116622139043173	0.0580353262439745	-0.0359878874734914	0.016570513307954	0.00357498736727647	0.0600658955833827	-0.0255572201424946	0.0311101760160312	-0.011884085586437	0.0622284708596385	0.0620872957747989	-0.0416833697700109	0.0359020402510737	-0.144422723818726	4
0.0941104581030598	0.034231502447201	0.0418528555315509	0.0307226862480761	-0.0554934792329568	-0.151637123348788	0.0437391123730513	-0.0274492636662572	0.0103833263071217	0.000357097905797569	0.111928578105585	0.0405610302492798	0.0523299747159203	0.0212862349844256	-0.000233454204846721	4
0.0920862845509961	-0.0402835374582938	0.00436998083174569	-0.0609828810326764	0.0133953954379264	0.00363067881845415	0.00633877708665246	-0.0366381772111134	-0.0547316373383683	-0.018889202361098	0.00981839193542721	0.0359190673459447	0.0531729663841338	-0.0996958864957273	-0.0380199052204189	5
0.069473098243405	0.0341974116607415	-0.0243235986989953	-0.0397191613836508	-0.010361159191908	0.0212011412937439	-0.102731245604305	0.103234976733102	0.0453916018217689	0.0179006773988752	0.0715722117463988	0.0598679072000117	0.0753536915167467	-0.0195126161395836	0.162641053144625	5
-0.0473115174841862	-0.0404763753765898	0.0373254203317134	0.0217706162244114	-0.0308722669617683	-0.0179763957706348	0.0713161358329583	-0.0300830006566446	-0.0139851825197818	0.0508802520669319	-0.0322783168475613	-0.0837112838144277	-0.0213875631719466	-0.0334011453778679	0.00359649010703202	3
-0.0511164146136	-0.0208588990706329	-0.134086589968417	0.0162678433764495	0.0154155401528002	-0.0957872302795583	0.0338958590122404	-0.00657090225208844	0.0450313110074205	-0.0143289270474934	0.0692566696263071	0.0481640038249182	-0.0208056327649962	-0.0498492868174415	-0.0536729650960484	4
-0.0451051548632412	0.00849258814571214	-0.211559420648526	0.0121408034954308	-0.0591993429668948	0.0076428761947193	0.0317473196691323	0.0370193776773662	-0.0921615347566964	0.00541516800005436	-0.12183804276895	0.0904825203622046	0.0411822411310982	0.00886506660607477	0.0707041300280186	4
-0.0396125526523973	-0.0601651286375311	0.0580621188879688	0.0201909901409875	0.0456851970136031	0.0218147084017098	-0.0607099893304807	0.102568749145189	0.0216918683663021	-0.0565467181817599	-0.0107851567300136	0.0597874997011137	-0.0259832546471674	-0.0630174341614821	0.0492152728562625	5
-0.0131350300264474	-0.0241494326703665	0.0210226464989845	0.0251426458820488	0.111407196132464	-0.0441386863052419	-0.106799272544735	0.0152412308978659	0.0219940607547861	-0.0513116813194705	0.000275639071517869	-0.00034933918856253	-0.0220149861406759	0.0113472110033655	0.0369314129030459	3
0.0883105969141757	0.0239259068801362	0.0480983474383441	0.0819980810628064	-0.119996903492935	-0.0157700042892265	0.0716216198594934	0.147176473791806	0.0279955945738276	0.0575610486696072	0.165067924840657	0.0862474672309007	0.0227154503646676	0.0016615525998356	0.0727980711460205	4
0.00173327511611182	0.133046358350705	-0.0465359125257025	0.0305815910164785	-0.0581449717557812	0.0616269862914136	-0.146026337762063	0.0583131752605386	-0.110013480030423	0.0120979631937002	0.0415374951554906	0.0317308206077638	0.0253471135060909	0.0217322179337524	0.0643396119932923	1
-0.0218593090880714	0.00142475175432727	-0.166905745167357	0.0162105005857743	-0.0317936809742907	-0.076079770713315	-0.0963877975045574	0.0286427075873518	0.00517775960719307	-0.0242350997128011	-0.0764832631780142	-0.0149349285817401	0.0784074894874208	-0.0234622801638804	0.0709541730367632	5
-0.0242900004938479	0.0825799291310105	0.0308012385381289	0.0914742424467029	-0.13022063305366	0.0302514841966341	-0.0148499623879371	-0.0244808409808941	-0.0218562280310276	-0.0451926527268488	-0.165447019579197	0.0311745941201022	-0.04797900771331	-0.0281175185253428	0.0790343174647207	3
0.0851903809872931	-0.0479379986561832	-0.019343232981281	-0.0593570133370543	0.0144788708777892	0.1198990165197	0.0165163405710394	-0.0734850242439762	0.0909352912560775	0.0289474903403238	-0.0437685295608225	-0.00582024610257688	0.0173415246626002	-0.0483421368609918	0.0156184997028614	4
0.00235562889484856	-0.0398987760667662	-0.118617888249843	0.105966674539352	-0.0342243739073204	-0.108072130628603	-0.012295443226621	-0.0570374630034405	-0.0246925652627602	0.0419701461154014	0.0225882421285283	0.00231394535615095	0.0281693626012534	0.0243779214650257	-0.00576028276133074	4
-0.0563973147778579	-0.103259225629766	-0.0451043638123604	0.0297474256771242	0.0178135027780739	0.0452798789107547	0.134815582821988	0.027846136527128	-0.0392354825453913	-0.0157791357567723	-0.0502812932028934	0.0428149195870971	0.119681676286704	0.0256960218708801	0.0207623790320675	1
-0.0462255780481486	0.0627318230074723	0.0518111657818876	-0.0489296389029144	-0.0264596595410674	-0.0286651207352262	0.0114142627082529	0.0635621849146305	-0.0622690116436534	-0.0346628490680385	0.0320133568624952	-0.0282530854580341	-0.068008019223082	-0.0787898991253376	-0.0102536465959475	2
0.00428970212201289	-0.0582877339367918	-0.0505489266601685	0.0627290487295664	-0.0357133970771441	0.0111184567424254	-0.065505245049256	-0.0175621633251679	-0.0432396975385749	-0.0329054615083421	0.00785906942034016	-0.0277535969251293	0.0604228905457473	0.0847087962650804	-0.0946220339541505	5
0.0797763276548275	0.0235048492723124	-0.00612489584824043	0.0322520308117807	-0.031018159144014	0.0704023126296646	0.00324034457621291	-0.102961919481761	0.081838170757542	0.0881816954339086	-0.056504477946147	-0.0679315775306157	-0.0191018277837149	-0.0399888659786712	0.00293397501840028	4
0.0920495986649512	-0.0130193189863971	0.0219598864965035	-0.0349792681949436	-0.0230746010212072	0.028212930526584	-0.0694093376360071	0.0231764696970263	0.047726486327465	0.0503402420947831	-0.014859196595364	0.0091665786910245	0.0719524165463041	-0.0844938226787697	0.0308025982396521	5
-0.0405984275130475	-0.053855332210492	-0.0338927476973986	0.0203491121293536	0.0964841910887856	0.00809162860693229	0.0274639942596979	0.0294456690910404	-0.0218696250706652	0.0393452178080587	-0.00696134735879069	0.0754956655105508	0.0267480328326313	0.0272558870024212	-0.0367324904906774	2
-0.0405281683404367	-0.0596602120733933	0.0171810874734831	0.0551598070502423	0.00767338936690919	-0.0322818921346045	0.0702039389481423	0.0567603190055893	-0.0244512112608052	0.0725392958335174	-0.0142294726058361	-0.067659433178106	-0.0856883669004804	0.0187152317085573	-0.0570908431182269	4
-0.0403421219842265	0.0430325436331825	0.00739911841029288	-0.0163105676330265	-0.00984615590934691	0.049025068143996	-0.0390429883058552	-0.0108466916802757	0.0285469298235089	-0.0176459932262701	-0.0824035301948136	0.0757098310302342	0.0586140850308513	-0.0495392931777793	0.00645033209158498	1
0.0391432332533426	0.0691785910045774	0.0229527789360135	0.141083076906677	-0.10602357527219	-0.0941948278772759	-0.0327351251084409	-0.0079284372910228	-0.0502876657888833	-0.031558627941658	0.0463643805860999	0.0816819544184142	0.00137193793492634	0.0959061162712813	0.0107111742419186	4
0.00866822472577234	-0.0335667975715704	0.0586063815137119	0.102165364526605	-0.0279732268564939	-0.0952440503650474	-0.0562247005440232	-0.118851453293252	0.0639500197275813	-0.0546832707528892	0.0197762381113707	-0.0274905454921435	-0.0601466393710535	-0.0385874250177413	0.0337031447700614	5
-0.0222607139701815	-0.0175093589394221	0.0380335806530452	0.0429946270559732	0.061570291254556	0.0851690498452233	-0.0318803431124323	-0.0259317495446191	-0.0474290464909917	0.0645810126305091	0.0355915655959491	0.0518982379038167	0.0418248800839616	0.0329707116058189	0.0398999286161197	4
0.102386052589339	-0.0171270493337186	0.042854508455131	-0.0547519913398847	0.0101023358974497	-0.0314055967569023	0.0786729145818881	-0.14236812359515	-0.0146513461216757	0.0863670130163769	-0.0149460004427609	0.0285266847241363	0.0698340183798434	-0.0473842879380459	-0.0174037979227352	4
-0.0441054564596765	-0.02617991622174	0.0333720035831632	-0.00826435442445045	0.0552910615771564	0.0104257573134986	0.0385318012752078	0.0313450353372371	-0.0372286384177839	0.0335657428122006	-0.00177497651765021	0.0103087315285079	0.0383806278184989	0.0112225877742765	-0.0379473739963802	2
-0.00867009994228621	0.0322997213337318	0.032516283040728	-0.0212777603639418	0.0429691921509174	-0.0608912379725718	-0.111410965781029	-0.0733672721624427	0.06627058332251	-0.042191558901421	0.0398835602739905	-0.0086186319582545	0.0412359123886281	-0.0214788835482753	-0.00605073833757655	2
-0.0494250374215934	0.0771900524145318	-0.0154080140914368	-0.0721528861707036	-0.0440577961694112	-0.00236260602799387	0.00885214968280283	-0.0148411114172256	-0.04163992622118	-0.0193915050480142	0.0307632256141432	0.0587667017660767	-0.0939691058768098	6.89653526883571e-06	-0.0249630857197152	4
0.0908609241142499	0.0513288505284018	0.00983526871608774	-0.0108256927342156	-0.0127057509106831	0.067257383025456	-0.0609583455137461	0.0143804459258184	0.0550569994937449	0.0793534686028125	-0.00676616970594892	-0.0598890194914281	-0.00688301267158791	-0.0814603202466931	0.0354330813243999	5
-0.0363795576386378	-0.00538290255441732	0.0304122196042511	0.00320840950310692	0.0172883492254274	0.0286264822705272	-0.0128273924815916	-0.00664358016759757	-0.0277041226246229	0.0448956235269129	0.031570289227016	0.0452975040793962	0.0374990073225604	0.0446329135195133	-0.00983529023749691	4
-0.0501738247096401	-0.0780727442227943	0.0147833969323524	-0.0168212940676404	0.0706361462999579	0.0973685896898213	0.0316633924735001	-0.12647586941339	0.00690421970287603	0.0486288881784583	0.0659720530444456	0.100162746723622	0.0574137803761296	-0.107282573628947	-0.0135891616389042	5
-0.0525292222726954	-0.00110725703439968	-0.0214590919079235	-0.0610496347878118	-0.126787891183354	0.0220641117183788	-0.0298269448207383	0.0378340855186052	-0.0180403551953428	-0.0746728955698996	-0.127055710367838	0.0397910699633561	0.033877002568644	0.0182075677767405	0.0629515072199865	5
-0.0539460704942781	-0.0878207252234656	-0.0146404466554544	-0.065543470732028	-0.0325260037252461	0.00191255233302137	-0.00357894359199725	0.00362014730525975	0.0662080488093508	0.0700750612448684	-0.00998315420542261	-0.0305291153378175	0.0265692929247297	0.0826018538168374	-0.00605146551194313	5
0.0741796015551473	-0.0388268655213106	-0.0299044221228997	-0.0884096032744341	0.0460517082784482	-0.048193774054094	-0.0485973280767647	-0.0497898764153167	0.0621876705477453	-0.104171499362592	-0.0259527258935466	-0.00500447623982508	0.0707197243840269	-0.00679414113401777	0.027493668147785	3
-0.0483546224086303	0.0348190465115817	0.0378311964924313	-0.048558913718584	0.0343316051476803	-0.00384791373477487	0.00228636768547116	-0.0537392942857698	0.0948356757872973	-0.0522789659791803	0.0601421324353622	0.0547517272622429	-0.0321250848080992	-0.0579089382997953	0.0517377903584716	1
0.0872205204576394	-0.0182604870000104	0.0398229894507019	-0.0805080376980735	0.0181545678381627	-0.0461483773444463	-0.0201402015254159	0.0126167814746491	0.0449192419067948	-0.0410971977613663	-0.0908529684827823	0.0396337363643859	0.102498706258052	-0.0653339287034738	-0.000338984290811725	5
-0.0534388881843681	-0.0379612643502051	0.0479117301779183	-0.0109765951251319	-0.0316923056082765	-0.0360375918477934	0.0653823107144092	0.0062016756644876	-0.0186365234083627	0.0355379036806797	-0.0357673143279763	-0.0963143507722621	-0.0216510309937226	-0.043924687335644	-0.00890710351345825	4
-0.0550530292060709	-0.0975199676603354	-0.00731782869702179	-0.0328255269492424	-0.0740307061423853	0.000164777153029608	-0.00798430068967349	0.0294678119410063	-0.0184999552307762	0.00584792277577594	0.00889298205013483	-0.0120543188144392	0.0416962254956865	0.0958955146719377	-0.0657640552791306	1
-0.056679551079615	-0.0861565401808654	-0.0259076111156414	-0.0551698147665276	-0.0728428557105086	0.0168622551528852	-0.0149636106899551	0.00778648914388148	0.0916037409794433	-0.0280827153967786	-0.0033049071683254	0.0435430048804789	0.0247716960528277	0.0763981410272989	-0.0566835046015806	2
0.0937801067639693	-0.0306566010376681	-0.0260513105021437	-0.0574778214243659	0.0526964235350529	0.0645781842966619	0.0252169520273728	-0.050244245240557	-0.0312739205696267	0.0246351634280881	-0.0114525197063026	0.000833246982597574	-0.0247089014795603	-0.0478713496595496	-0.0442697476847583	4
-0.0165811333291366	0.0759406537007361	-0.188797454003948	0.0578323842781543	-0.0183307351360116	0.00312824097992815	0.0298787116728598	0.0296300042211208	-0.00219338000612948	-0.00183317399602889	-0.000587304121487754	-0.0114295165253343	0.131854349713889	-0.0270996144107457	-0.142027266740738	5
0.0536888762105823	-0.0290828430186783	-0.068424652051732	-0.0232836451566261	-0.0375065565634281	0.146988085228015	-0.0288849481939836	-0.0158596082343571	0.0105097149380334	-0.0665926075931358	0.119856385680579	-0.0365310576115085	0.0451493203341352	-0.089002164373162	-0.0808085823545353	2
-0.042112171028531	-0.015607494108925	0.0637203654454117	0.0243225903215986	0.0241393456462302	0.0160292091651982	0.117648728120764	-0.00413698207201038	-0.025310106822957	0.0119564920182532	-0.0643282510388916	-0.0878120919171324	0.0235166850898297	0.0220980997604636	0.00511408685639055	5
0.0743807268019651	-0.110252502725676	-0.0062835212719574	-0.0760276158825676	-0.0282121861282238	0.0775899603468995	0.0311134823639434	-0.188256464075461	-0.00293433356425789	0.00894616987937301	0.04183004769794	0.0485992662391761	0.0764744248244529	-0.165020121734988	-0.0998104424103686	1
0.088807561876764	0.0575656279794947	-0.054762389896256	0.0938921271165453	-0.0563634770412505	0.044742727018125	0.0724742405396131	0.0499054286667697	-0.00821243250764679	0.0382422527464017	0.0605400248244765	-0.0342390136452267	-0.101663939486167	-0.0369526640532463	0.0211161747740479	5
-0.0397726584424218	0.0338690290702741	0.0190432320997771	0.015792311769625	-0.031959698562289	-0.00657897504612465	0.0347695905139629	0.00365211105162481	-0.0338436973123987	-0.0595123482345225	0.00859114678241324	-0.00984236623945871	0.070205060650851	-0.0125504692365287	0.0132099406384763	3
-0.0435695118983854	0.00133128614088532	0.000189322874182278	-0.0459685784191205	0.000603240628268294	0.036622512308129	0.0345174154384028	0.00168288964970009	-0.0478410768094704	0.0565624736256937	-0.0244565534493087	0.0181239972829986	0.0780098954537182	0.0433736444626308	-0.0284526819295774	4
0.0344868376863137	0.0308650914513823	0.0506574152430706	-0.0101804254041708	0.0687294362704214	-0.0788580698787584	-0.148686566603155	0.0174409806130145	-0.00825729537024747	0.0718573307586332	-0.0175133268642637	-0.00598562700617669	0.0358384344448298	-0.0154413999069963	-0.0514029042314977	3
0.0809259677707132	0.0103120533039583	-0.136689325729308	0.00455697832917331	0.0448257244663497	0.176054241682333	0.0594410843073396	-0.00306014259197809	-0.0106757329606095	0.00337474481680399	0.040311054173324	-0.162255539176346	-0.0954585987920062	-0.0035211587785946	0.0785267882238159	1
-0.0268705915211303	0.0888726803320669	0.056806796628952	0.0140050874900652	0.0551984505814927	0.0499022924189396	-0.032885933291395	-0.0519082774197036	0.0639758438280114	0.0417307888578653	-0.00952142281368054	0.0452920272999127	-0.088746320669484	0.0531745097740529	0.00209118453874187	3
