"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SEX"
-0.0118030083033238	-0.00630512508819856	-0.0304871422540379	-0.0186037857084905	0.0411419184219623	0.0661587717388774	0.0332858227136927	0.0684282151902763	-0.00134108191685797	-0.00410154941333838	-0.0364719889579407	0.00236610428144111	-0.11088215669672	0.0701270978534786	-0.00486159864178826	0.0350225412869078	0.00556939039127131	-0.0414294587471668	-0.0323063469147851	0.00748169964989787	0.0305737613443202	0.00688487073801162	0.0415120441738132	-0.0125127489807218	0.0636798244495902	0.067419758582601	0.0223073474083783	0.02875133930277	0.0211747118499156	0.018758385278168	0.0872725028564901	0.0140721843264868	-0.063773539586568	0.0642243299306424	-0.0366795212406573	-0.0717760849336673	1
-0.0591596472842165	-0.00232013016585104	-0.0227748475548258	-0.0344470009289367	0.0385669444823882	-0.0150032241754251	0.0132885446126333	-0.0133081166203194	-0.0686633736543751	-0.0542768298885142	-0.0111193158482666	0.0248711327196617	-0.035617208408118	0.027159604034618	0.0104839004870536	0.0376549212701462	-0.0129775316816675	0.0758977758861481	-0.0121531538612367	0.0432146850890107	0.0437405380323878	-0.00314158276654205	-0.035836509680201	-0.00723438643395409	-0.000223549461144674	0.00452464797456087	0.0451269287475018	-0.0403435398966765	0.0567032119561254	-0.0810337767484228	-0.0137988496788195	0.0329592025940234	-0.0508580102924981	-0.0311140144627104	-0.0426310507812556	0.0859697369844699	1
-0.0121420242581624	0.0942286740805626	0.00775366727957646	-0.0537245253162454	0.00839348738012891	0.0376832387724336	0.00753452622186662	0.018455065090774	-0.00349901276444162	-0.0245760351632221	-0.00488709507046106	0.0160868529016016	-0.0530172814641383	0.0115690538961353	-0.0312554758026043	-0.0227347099840024	-0.0142492913777085	-0.0289417225026742	0.0437656465739151	0.037004419209041	-0.00998074839542089	-0.0661170295514397	0.0659486526056748	-0.0624678772371808	-0.0173495782473159	-0.0724945911822297	0.0378853593740014	-0.00692914142888875	-0.0453569783187814	0.0377183557988563	0.0304805222888346	0.0367682229543734	0.0692577132126729	0.0203442087367649	-0.00741806246995961	0.00122736017587111	2
0.0521123705776014	0.0150607537457406	-0.0254836007556031	-0.0285251859027488	-0.0612595107989507	0.00870635119895904	-0.0292764613099691	-0.00377957861122269	-0.0231512774664716	-0.0122115713566799	-0.0289453208004465	-0.00915523826073161	0.0502472459982603	-0.0251089269861497	-0.0215261420075705	0.0866916664852977	-0.0491440537989165	-0.0243650317582796	-0.0191962761056793	-0.0797281940863659	-0.0857390024222438	0.00875010427948338	-0.0545914814864213	-0.00481952658999949	0.0382026465821154	-0.0413650583649057	-0.00921194044192115	0.0245568850605593	0.0409243382058352	0.0272193167814026	0.0872472253114158	-0.0244801811051913	0.0169129265031673	-0.0122094025832647	-0.0138448987291922	-0.0123375828129583	1
-0.066023990630136	0.0531419152496997	-0.00695251083535168	0.0393781415952297	-0.00766069666330561	-0.0109997320906648	0.0206989127370624	-0.0624892223937179	0.0107100848058692	0.100184965910058	0.0299789552942748	0.0176669263432013	-0.00972537961140083	-0.0915906310981431	0.0864139687504692	-0.0310657346420973	0.0118209776286501	0.061498725642438	-0.010859887479047	0.0156564095927109	-0.013631520583269	-0.0514166780772515	-0.0377894770970862	0.0552263082279001	-0.0615879470545875	0.0694014087745143	-0.0468916958107724	-0.0486219461944622	-0.0293252351536865	0.0109189594244172	-0.0231672979944897	-0.00526214866997827	-0.0561346778472319	0.00168063892851707	9.91875383560912e-05	-0.0385099206759156	2
0.0573517393557264	0.0216797732310173	0.0105489122776379	-0.00890299784423866	0.0735311999162883	-0.0302609306755983	-0.0497976547639006	0.0132547463818627	-0.0548495134436079	-0.0609100883279489	0.0266497181733848	-0.0335237632738427	0.0233713868344834	-0.0721146809497897	0.0365968217761272	-0.0114865927174803	0.0106459974236139	-0.00194073538826383	0.00772734472952	-0.00225616349281796	-0.0454872660253626	0.0372478136859062	-0.00516182577628086	-0.00756074370046697	-0.00113379925987111	-0.017766407633812	-0.0206292846827079	0.00185121519781352	-0.0383033306620019	0.014463190169165	0.0239204984629839	0.0465309563732347	0.0143653428468473	-0.00445023469635927	0.0487852168438455	-0.0196266057952079	2
0.0627035666912273	0.0260532252910034	-0.0276629959622961	-0.00472044831646933	-0.0334301782290122	0.00183513816013924	0.0210893536991807	0.021244387605695	0.0155510705183088	-0.0415641426159356	0.00376646230165252	0.00642402295888939	-0.00781923137415252	-0.0424610310996262	0.000646804824492822	0.106778507820238	-0.0115424703375679	0.00114846103326699	-0.0315500021173161	-0.0132114603066884	0.0031646750068125	0.00873258145249352	-0.0344086904891684	0.0215709278806768	0.0588428503841245	-0.016691699854034	-0.0284653538580416	-0.0203910141840839	-0.0328650055046724	-0.00230075623285234	0.0081607254740071	-0.0226066731586316	0.0551243820962012	-0.0371147766778379	-0.0592993484128329	-0.00648278095579645	1
0.0450582186471359	-0.016764210828994	0.0517015893641353	-0.00828291758379939	-0.00595638347786846	-0.0748333096432029	-0.00151636067908212	-0.0728846984261134	-0.00284739722484491	-0.0317515035283398	-0.00453043642259014	-0.0454434399907898	-0.00994991420483041	0.00115131103066049	0.0500801010011619	0.0421946700598739	0.0096296838176767	-0.0496180370961488	-0.00612230026655231	-0.00435802033764687	-0.0561892205798769	-0.020055252001241	0.00218326665244113	0.0375779697667588	-0.00776226141237954	0.00550447477753277	0.0104925075228102	-0.0204131410455044	-0.0315946512374901	-0.0321052749692986	-0.0524185322590055	-0.0416134044116266	-0.0140698478699829	-0.0310809157516119	0.0100359857017625	0.015996473188657	1
-0.0107573641816154	0.00851754940252165	0.0275302098800599	-0.0462656423337412	0.0719949354332366	-0.0405440647518058	0.0444597269917424	0.0645631610886455	-0.00843969268369477	0.00710320794556812	0.00761951119787833	-0.0762287205344108	-0.0224324697266799	-0.00780681626643487	-0.0125417375782112	0.0616164355376924	0.0549873717464479	0.0392033336988584	0.00834527293247861	0.00954982730416756	-0.035916531874482	0.038927485824712	-0.0152293588423585	0.109741693418958	0.00890715980367952	-0.0179348627505332	-0.0144427910335751	-0.0104851830856729	0.00105028292412146	0.0202540796861225	-0.035234677457154	-0.0265835343327074	0.0466616428765384	-0.0135535326804193	0.000617420833019314	0.035975205524973	1
-0.0921326106118328	0.0873430648484563	0.00175042296247605	-0.00830823778476364	0.0108566246351725	-0.069636767150528	0.00231464185386093	-0.0667604853524266	-0.0640049139089001	0.0511595486663895	-0.0222673017220044	-0.0466974084431421	0.0106172931951085	0.0327421978554506	0.0662072738065146	-0.0223901627859672	-0.0966219560971071	-0.0232245444310799	-0.00790390051451367	-0.111083762668105	0.036388494873404	0.0437646539158608	0.000644630336909403	-0.0329508809866826	-0.00948496585482436	0.0642266109594455	-0.0277867538314711	0.0880865891304141	0.0806714589278211	-0.0358456830616011	-0.104517936130099	0.054677728795073	0.0520447726715251	0.00426552228919824	-0.0524999572521385	-0.0380448669995018	1
-0.0678526205486909	-0.00129276332598916	-0.0227790766808007	0.00973345180660236	-0.0607233779532197	0.0535459200922644	0.0169690598786184	-0.0417236425770054	0.0480440966731512	-0.00697344247083984	-0.0288678671581763	0.0279522363704795	-0.0373423764663257	-0.0733951223124326	0.00643931519213944	0.0586343902420207	0.0216302819879732	-0.0239752000604091	-0.0446899464772174	-0.0522588599927085	-0.0529381848048828	-0.0255547662607565	0.0692913560438175	0.0561285804666688	-0.0169069156294449	-0.0157784055731252	-0.0277543384542966	-0.0274965439403499	0.0241847822833403	0.00308555981719791	-0.083785809866842	-0.0250912295250331	0.0842661914705894	0.0370332958967031	-0.0344828289348484	-0.0314433993023701	1
-0.0838001881737041	0.0665572280947433	-0.0227788172905307	-0.0126515032547614	-0.0607915398819126	-0.0296640301117989	0.0340735045363357	-0.0326134791157234	-0.0362894840836583	-0.0226559325248008	-0.0826390528852139	-0.0203542845273874	0.038348122307999	-0.00217095221897408	0.0870140207421615	-0.0730340345463703	-0.0482363731847985	-0.0109920219129511	0.0264076848259854	-0.116221087899905	0.00108439909596012	0.0445401398232329	-0.0313089240946889	-0.015444727916952	0.0103240629094678	0.0411472965895368	-0.0271321161915492	0.0681614947666906	-0.00545805642222735	-0.0222694194464602	-0.00727030199817663	0.0609326029598268	0.00659408185051411	0.026450398822928	0.0637916908389197	-0.000836503910222112	1
0.0540013393651395	0.00494200257709935	0.0016573134203001	-0.0607817901468747	0.0295741786786184	-0.0158152556156437	-0.0524941346592548	-0.0507807871993602	-0.0223040365971132	-0.000312153351293906	0.00143741125131597	-0.0339785251995844	0.0315009073864425	-0.0592353966670956	-0.0261221336135221	-0.0379827241996173	-0.0453180309237086	0.00704637705611154	-0.0195742670851541	0.0275995019707647	-0.0154525873356947	-0.0269785736251028	-0.0648912831957259	-0.0741721985388186	-0.061011545777566	-0.00766424078302586	0.00245917153846584	0.0365202177597645	-0.0333347820583055	0.0245119033361762	-0.0464470377786543	0.0389213032060737	0.0156982247363367	0.0234818761265165	-0.0212319520098841	0.0107825727979658	1
0.0382298052307628	-0.0156715113099841	0.0285972202087995	0.0365249448105767	0.0505899639458542	-0.0664961594848242	0.0340643687737637	-0.00916760100239121	0.0272157971133852	0.0140842372692389	-0.0403982332433745	0.0746249706031404	0.00240130453063966	0.0323813960215728	-0.00898175884573818	-0.0304700127172965	-0.0149052526071005	-0.0147852846910451	0.00133734253202017	-0.0382196615145103	-0.0623859370415854	-0.0238290305358499	0.0306120818703019	0.0207246503832618	0.0164056424991068	0.0245895305811145	-0.00412762819777668	-0.0253357297268878	-0.0556764782022614	-0.0302694054276935	0.00840442678538818	-0.0387627969177885	0.0218727522076537	-0.00666453555327387	-0.00637797616832984	0.0444229032296827	2
-0.0281890179525315	-0.039093617556606	-0.0321753604699594	-0.0237900637200096	0.0447234984242593	-0.0202302513047482	0.050023806891399	-0.0618194651741534	-0.072763846570767	0.105546277519833	-0.0507115690698927	-0.0275940012807781	-0.0319102321712812	-0.0251355823875936	0.0322031588200803	-0.00930730022790791	-0.0537905173832343	-0.0674889564579158	-0.0787587427640163	0.0192774942430928	0.0336791645768668	0.0369178886226084	-0.0209761321941909	-0.0084152606136917	0.0294676937713593	-0.0543374245859469	-0.0374192584593593	0.0075265017696795	0.011395250588656	-0.033577205885931	0.0275817101178572	-0.0117338329992275	-0.0336234729546661	-0.033220800743818	-0.0272608317042479	0.0711146714865789	1
0.0631453264790038	0.0437267719105596	-0.0337613249928197	0.0469854167000128	-0.0559136332092036	-0.0286952687689677	-0.0419455199275565	0.00918977097119197	0.0152045076667153	-0.0538834701250687	-0.023563026988967	0.00641406380871271	0.0224105722839972	-0.0247567284697078	-0.0174423892438963	0.0828035894076231	-0.0118653668577902	-0.00920604356140906	0.0658980531133763	-0.00699864601535165	0.0305113397189032	0.0398550327650699	-0.0266568056643563	-0.0131203884466463	0.00253514587718889	-0.0421569162174386	-0.081662730800727	-0.00456424308630419	-0.00725982755967358	0.0216022270840444	-0.00160397577417133	0.0340369093194367	0.0203885429752085	-0.00146670839267476	-0.0514861562910938	0.0890371169541949	1
-0.0378464905653685	0.0264715999591938	-0.0246197614701569	0.0397069627910593	-0.00912973668620886	-2.22182359164455e-05	-0.0145241760138543	0.101838017788534	-0.00146382658809096	0.0246220896502238	0.0455620019407256	-0.0950023808655942	-0.0241020226926457	0.0728693352606635	-0.0189093370088242	0.0244624441185622	-0.0056376384699089	-0.0312415107472177	-0.0526222118019536	0.0202105540384906	0.0101488393936508	0.00661193333245783	-0.0846756722518188	0.0699514325828035	0.0330032508400687	-0.0134498018329513	-0.010796249051509	0.0169061991222006	-0.043720514370123	-0.0265202891924953	0.0420506364346092	-0.0447963388675412	-0.0226777485343194	0.0300149224280907	0.0442029580428588	0.0456819004234527	1
-0.0393853901582114	0.0192755392614489	0.0900574747721803	0.0782971394177732	-0.000271834853894978	-0.0252001543020437	-0.0721338893407027	0.0629437794579992	-0.0277141268322941	-0.0122775420069686	0.0612137972012338	-0.066951813296154	0.0221159494228819	0.103957385195864	-0.0665430212910266	0.0384854507031639	-0.0707139038773731	0.0676111498027979	0.0468287783114305	0.0243179173448498	-0.0157751703297804	0.0186798390143413	-0.0508666420195301	-0.0193565888071797	-0.0423605873125491	0.0214351059364753	-0.0631358024529581	0.0344592461585225	0.00246757560112719	-0.0226296500588168	-0.0247256875828786	0.0157686640119039	-0.0374992269140317	0.0198936080503425	-0.034985995032398	0.0656497851103726	1
-0.0878007610173164	-0.0217242802828387	-0.0471387834563424	-0.0133249298501036	-0.0218218832566622	-0.055320958481424	0.0146033361592104	0.0520327793580637	-0.0611400747348148	-0.0683128353315174	0.0134749831424672	0.0188672108328347	0.046736585029931	-0.00124298266632232	0.0986590545678727	-0.0571423387935038	0.034409764440689	-0.165784033090839	0.0478847339731019	-0.00889471832066975	0.0428161356257477	0.0184032678569026	-0.0316530852427457	-0.103932423518697	-0.0101095872821439	0.00521965928320989	0.0252283086867914	-0.0209875070310512	-0.0180312058375214	-0.00731282163890615	0.0118868601862057	0.000312772512977216	-0.0161431358399301	0.091403656997878	-0.0465561458479121	0.0943440601934326	1
-0.0459730919701877	0.0860355958187658	-0.00953257480632411	0.0500337389354157	-0.0335965583603089	0.0195700900827959	-0.0577816688339396	-0.0209855871611561	-0.040138602684041	-0.058743813952124	0.0554412953129722	-0.00436295472171581	0.0672953012034209	0.0703024921707974	-0.123770363145328	0.0413858170012116	-0.123157171161137	-0.0544327332298388	0.113349204889102	0.0335536837818174	0.0131868886617456	0.0164013059387437	-0.0545874542214645	-0.0515672455322017	0.00644907157190605	0.0625885109305655	0.0480659127537789	0.0464085476475339	-0.149984605213778	-0.0402295151946552	-0.0520865645964206	0.046790786673561	-0.0460998174315083	-0.110475388597273	-0.128147728075884	0.0405560905951587	1
-0.0508643700526926	0.0638718661633761	-0.0144192788481374	-0.0389444800631545	0.027315148770844	-0.00570122959581305	0.0296963686839959	0.0439980534999795	0.0380584952020625	0.0102105171070946	-0.0467079411631781	-0.0199460360277833	-0.0489483251860185	0.000143625605657324	0.0668500483601139	0.0149583000031564	0.0289437442194027	0.0870695542691039	-0.0122266302754596	0.0262602934234979	0.0602342501342245	-0.00133458400301012	-0.0115157277884416	0.0441550828642716	-0.0151035925361367	-0.00302003197750428	-0.0303648110961987	-0.039564607150672	-0.0589856733683103	0.0282854592179299	-0.0329948061427878	0.0558415263888317	0.0205056999612066	0.0113009072457507	-0.0118342765896591	-0.0339499122902242	2
0.0356812812814547	-0.041991324511516	0.10195629255366	0.00234698139310199	0.000391976957801608	0.0109540360116023	-0.000483987454626215	0.0433954463186654	0.0505206121266139	0.0583596706033192	-0.0680772211691028	0.036259717769277	-0.0210344673146991	0.0554438742248726	0.0672311262515642	-0.0355945851567755	0.016281908585803	0.0457630631356891	-0.00699356487392244	0.0269124060351673	0.0228954414179654	-0.00110183590851429	-0.0126918523705524	0.00233995041538736	0.00187418933599612	0.00306089280171193	0.00876362627837424	0.00264350428843218	0.0120290739792657	0.0124381478943955	0.0112327988688741	0.0129917735831918	0.00351879922516599	-0.0163779335065022	0.0549318296862311	0.0383925256718518	2
-0.0455845769041104	-0.0317896475848455	0.0676365385687735	-0.036169822387839	0.0449204745417399	0.026594865530504	0.0245735753043736	0.00484127764306273	-0.00935352138139394	0.0210349857632629	0.0272682323066684	-0.0469474138587148	0.0141447843162378	0.0372246810957896	-0.00270055443790362	0.0789634531901322	0.0518267056098919	0.070825590373165	0.0426559383891266	-0.0179318971739762	0.0360166603701662	0.0118296984312542	0.0027768676113874	0.0147974570064084	-0.0270128751502886	0.0420378778907787	-0.0482693571803893	-0.0776193308092977	-0.047936608197532	0.0319381017097988	-0.0390359268314643	0.00127303136304531	0.0672849278573406	0.00965590604122238	-0.0364712629819938	0.0389272052010608	1
-0.0152956067395583	0.0229674045571143	0.0294454402962149	-0.0506189216220546	-0.0347081145027125	-0.0361304114483313	0.00302583108230331	0.0495034034464674	0.0232458350763491	-0.00990717939504031	-0.0318935603034738	-0.00969799798902208	-0.0630975871312718	0.0181777062730597	-0.0458451965601709	0.0508225355045283	0.0152697105646832	-0.0537023760412964	-0.022474690151334	-0.0054464327597664	-0.0252475336666499	-0.0645531359211047	0.049950841306047	0.0293114515943354	-0.0536713867580772	-0.0437019992911597	0.0135684262679942	-0.0224278163773716	-0.000329052616696655	0.080073574979727	-0.0280841546608077	-0.0107397045762784	0.0160220962480809	-0.0626874049284538	0.0170953492652016	0.03231308319681	2
0.0489854574774759	0.028230738347095	0.00645720686758595	0.0226209562329883	-0.0729445300607503	0.0379239501155599	-0.0261371567155013	-0.00603906237999872	-0.0187384890610515	0.00899671349574182	0.00211486512477579	-0.0024852323040079	0.0226144379427038	-0.0106532358592375	-0.0112747050294065	0.0477251484000574	-0.0120820523669916	0.00671073248762717	0.0322394739625061	-0.0140756955047345	0.018474099378773	0.062233829711998	0.0153800411579445	-0.0275707921315462	-0.00681232047721546	0.0293465590063477	-0.048149416115644	-0.0136415592167224	-0.0307083238546595	-0.0539581804439532	0.0356991515287558	-0.10625795576918	0.0241000929385765	0.00409246739843473	0.101468078316813	0.0372366051322622	2
-0.05476058135285	0.0121567288462834	-0.0222770899142837	0.0127378758542704	0.0315823626735938	-0.029614749243853	0.00623947306038059	0.0754980912387407	-0.0121679643174232	0.00605263618394046	-0.0403084688401814	0.00415878590885992	0.0232633240234713	-0.0515556973858174	0.0477122242733501	0.0254018677976078	0.0414209515046254	-0.0170637887479432	0.0177839538361686	0.027539681810739	-0.026280952354096	-0.0180798242229855	0.00341224823031282	0.00629817460624948	0.0382502248231621	-0.0258360855221956	0.0640027054137556	-0.00567807889693888	-0.0343422221969293	-0.00246489225940524	0.00824269992935287	-0.0540028238890896	0.0111435187196461	0.069858345588948	-0.0372166036296298	-0.00379783707069433	1
-0.0880303546722877	0.105202485536789	0.020262089150108	0.00573820675670235	0.00501032420681616	0.0226528196021087	-0.00637683628384316	-0.0692887750141346	0.0577486824600205	0.0114347623787338	0.0115308652323464	0.0610122919000418	-0.018027724922945	0.0517673961281795	-0.0491818156627914	0.0187761004428087	0.0415883480956121	0.0937902789003947	0.0130135509597683	-0.0356061025309163	0.00539669469798381	-0.0756924507578344	-0.0586801390151551	0.0122933184588294	0.0823458051446707	0.0217244823565324	-0.00943698997806827	0.0783326723009924	-0.0728712132684433	0.086634841581031	0.00963821489285323	-0.0369551407928951	-0.00730585395187915	-0.0662844310721076	-0.0257967547483093	0.00300464708561905	1
0.00868934656594758	-0.0254187082308212	0.0161008499907022	0.0104439876702123	0.0595826141810955	0.0594331881468591	0.0239945370122061	0.0373964361468758	0.0586793896293082	0.0190230752177284	0.023654096257174	-0.0657377864080712	-0.0676642262248216	-0.00809015339192261	0.056971043356084	-0.0225198331864408	0.0185616021984508	0.0435825079749313	0.0589196733071811	-0.0198339977219405	-0.0293739780690086	0.0509197298590619	-0.0507655533693407	-0.00701586042512741	0.0814205643107506	0.0374180524098448	-0.0033244574177815	0.0268506161424041	-0.00265651023457623	-0.0186267740071105	0.0241067179180724	-0.0672580343688976	0.0543741159016441	-0.06106113540021	0.0527986848022451	0.0535818145766721	1
-0.0711789294166112	0.0634563643370575	0.124887882295933	0.0372634362730529	-0.0304166930155373	0.0313566732839517	0.0204261491926788	-0.0546230639210669	-0.0163025614838085	-0.0206338236636542	-0.0646896583361642	-0.0115162716619788	-0.047232512961111	0.0858439358980671	0.0223061282571203	0.00757739455238998	-0.0212302633423844	0.065454737237125	0.0200523838809471	-0.0151441649070714	-0.0236716282662896	-0.0487867307380347	-0.0692912879695997	-0.0371157086032702	0.0016608340460005	0.0298290679954793	-0.0503445953372412	-0.0364407818283888	-0.0358910017386841	-0.0064326179005522	-0.0160356086286956	0.0805024962158151	0.0510461601004433	0.0473663517859653	0.00644973345416884	0.0336286522769203	2
