"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SV43"	"SV44"	"SV45"	"SV46"	"SEX"
-0.0438346677375199	-0.0217057046865682	-0.0579916326903932	-0.0100556357126066	-0.007846660349974	-0.00668904409211124	0.0544533854310792	-0.0613920646474049	0.00528476827540036	-0.0747500578868292	-0.0211305133310308	0.0263809613552922	0.00930277348640637	0.05454393668737	-0.0401984746111813	0.046368675781023	0.0203322671831557	0.00122707692341348	0.0649755321884284	-0.0121969562862371	-0.0320294729243564	-0.0314048248776375	-0.0160423585175736	0.00668489154618662	0.0103875962009192	0.0401056473915514	0.0376309059000067	0.0198076671913357	0.0351891980076305	-0.0589410419683288	-0.00694775667452387	-0.0568730607158825	0.0315117164648728	0.00380762672824542	0.00630638725243698	0.0403463864231681	0.000263051515580724	-0.0532642025385653	-0.00753626130412666	0.0233418732158823	0.0260919629155195	0.0376150640075362	0.0303745517988439	-0.0232679169344151	0.0156279480157514	-0.0128668396716339	1
-0.0491477250723934	-0.0523284979627469	-0.00122147375292195	-0.0255172363851845	0.0120191111496619	0.0104953935315613	-0.045591592064847	-0.127012642676085	-0.107011298353035	-0.0363977320880238	-0.031877425654766	0.0410322126279679	0.0575148683556754	-0.0474409508349333	0.00725347442465631	0.0514627504241301	-0.0131778822834206	0.021786725070544	0.012397341343889	-0.0541826473636247	0.0105296522763252	-0.0614996531950808	-0.0278703382338459	0.0545436228766489	-0.145848201414297	-0.0143789309645764	0.0672199336918733	0.0531446167722277	0.00705314245907437	-0.00185704045398765	0.000677186886892125	0.0292858056963877	-0.0334612922377164	0.0465130903705864	0.0041845484435514	0.0443779794946866	0.0300856709162437	-0.0495955638940484	-0.00862505811409384	0.0510629852555368	-0.0832539824426949	-0.0411737695173914	-0.0362273235419613	-0.00524780754227347	0.00612898876823287	-0.0503207652779064	1
0.0642383628933897	0.0324476462398942	0.0414437319778338	0.0234701558034257	0.0281468408511693	-0.0386648141363449	-0.0337657849389045	0.0153838279656934	0.062233502011058	-0.0115849804380524	0.00667082814507136	0.00301643025825711	-0.0249254336727918	0.00894170230741978	0.0102412116921161	-0.0186875176050384	0.0212031204685437	0.0193966932912644	0.0202940971704941	-0.0308415385796967	0.0359255698586264	0.0353845178951819	0.0267047663321436	0.00422396763924354	0.00860393819885317	-0.0161980912827388	0.0238047120041429	0.077801158592925	0.033025468046519	-0.0212871921835551	-0.00555625559654072	-0.0396411285340215	0.0139687740975183	-0.00788486225420499	-0.0040757373162439	0.0299729053690769	0.0516407323466168	-0.00646572728171886	0.00854736416931637	0.00556880522310377	0.0239359001466211	-0.012475424425164	0.0135561219822195	-0.0459333558927558	0.0437256081564474	-0.0518488475240367	2
-0.0296847681631682	-0.0425259344790476	-0.0325308020385108	0.0217482938462681	-0.0212799936502631	0.0321122767588119	0.0464198232985381	-0.0387470926697955	0.0110217367337005	0.0172321022273157	-0.0759079084206467	0.00728107183108091	-0.0517545291419634	0.0461652016633467	-0.00189702380474735	0.000335299906454659	-0.0334771487504794	-0.0139005213529684	-0.0390875551828547	-0.024969991054007	-0.0331256704375992	-0.0248332711645484	-0.0416500871551876	-0.0713037350488869	-0.0375472700801645	-0.0069822628505825	-0.0058145514461809	-0.0433412882080877	-0.028971961833652	0.0587186895301455	0.0203585517454856	0.0110449875430805	-0.0277406685098844	0.0806036785531264	-0.06420930406892	0.0206202431219669	-0.011783187964992	0.0299769564661522	-0.0188896210422172	0.000484575068415653	-0.0130423252401789	0.000154343034802954	-0.00300430737441611	0.0256361075071486	0.0458781211022839	0.00408831885210032	1
-0.031144916553179	-0.00239981664030043	-0.00637907944177683	0.00535492927114684	0.0221092616118985	-0.0810292144271139	0.0372185229973083	0.0018865393706145	0.0153517885711406	0.0124966113528564	0.0262224205665528	0.0256658357166918	-0.0178453551324435	-0.114895166647799	-0.0131302255999348	-0.0399588125314618	-0.0274949296102991	0.0070440857796702	0.0377768581464157	0.0521497052286869	0.0084775633491007	-0.00140348076344685	-0.0678055556431207	-0.0801250842386991	0.0203732107279974	-0.029564969519826	-0.0150267592424017	0.0407353817863827	0.0433343704239223	-0.0499175129328815	0.0695487871130374	0.0185353153906553	0.0338223422972835	0.0780799583861567	-0.113664238998228	0.0064135615208915	0.0647964580468861	0.0366034230563723	-0.0253369417521807	0.0218565219564962	-0.047066428758236	-0.0572812593846695	0.038889385101264	0.0344485653964928	0.0233931482264122	-0.0466887874772561	1
-0.0449612133757535	-0.0545614576514342	0.0320094878372694	-0.0568691400435536	0.0594695485925659	0.0128117305416527	-0.0465032622165696	-0.0745621274427532	-0.0545260222169488	-0.0131636951384249	-0.00498819812450196	-0.0139756228135972	0.0099004441610832	0.0186742433546843	0.0754167094436201	0.0421700543782543	-0.020565893584612	0.0126946697810944	-0.0387302695480734	0.0115801528410858	-0.00512412777619778	0.0308826271199355	-0.0117345032835166	-0.00942525756194576	-0.0137221849293347	0.00667022589832228	0.0252755931091038	0.0499260735041473	0.0350662207090504	0.0425765130313718	-0.0555969161284109	-0.00754874146214843	0.0679490873976297	-0.0702826430320675	-0.0812167691063755	-0.0165542701174262	0.00442473495208673	-0.0447631662152397	0.0220156054240482	-0.0576399035308304	-0.0372238953938712	0.0513618981942363	0.0170833586803645	0.0636075614506054	0.0325824816925518	-0.060663223137049	1
-0.0476112379019175	0.00979010612092735	-0.0148948463886422	0.0496380420556198	0.0396054099912512	-0.04788093549801	-0.047718115499863	-0.00985437828377622	0.00770848277706909	0.0254616475218731	-0.0137508937362236	0.0197735804154795	-0.0107879992678732	-0.0101312267262731	0.00303941773361725	-0.00428857504110312	0.0103296316283865	0.0127187540432648	-0.0132610317384008	-0.036039253934584	-0.0114432324191122	0.00486388358032314	-0.0197680806003669	-0.00713933484520334	-0.0596721336650409	-0.0602894694543203	0.0520156906036667	-0.0466781240066954	-0.0441916428303469	0.0913984002957317	-0.0702539553474557	0.0324939319125442	-0.0710984664167263	-0.0391742736254813	-0.0354743241412475	0.000472109186872635	-0.00905761023274295	-0.0183916703233364	0.0226239670777171	-0.0395901545825786	-0.0120150004282632	-0.00541909572136955	0.0466905670188525	0.0544390590505063	0.013648029168227	-0.0192788029104598	1
0.0631059407355133	0.0205745199700834	0.0585835967110822	0.027575135024481	-0.0115330105919203	-0.0444426051389981	-0.0230053074716927	-0.00346817725457058	-0.0158685989727958	0.0151182459459662	0.00764412093800876	0.0389101853244255	-0.0149883953728843	0.0399711130384542	0.000243401127913712	0.0153212504707161	0.0435923100898443	0.0251738419519324	0.0355614453919076	0.0368752943201158	-0.0466557520693606	-0.0736975706020443	-0.0650877514668067	0.0772709871332447	-0.015880231539103	-0.0315439527965086	0.0213854931508502	-0.0696088989322002	-0.0232774532225714	0.0670035563865511	0.0435687412767302	-0.00678283847422595	0.0405244026369528	-0.0491868511752138	-0.0427381632648057	-0.0437797970025359	0.0310606769067034	0.00227322104022137	0.010628531886169	0.00392608331051229	0.0304974307219479	0.031599419186153	0.0398927674469668	0.0267154219619263	0.00567715267521739	-0.0115566762430366	2
-0.0358038240875773	0.0422752360158427	0.0130562207570843	0.0207207878632847	-0.0181389916619223	-0.0439335055027566	-0.0690731563046078	0.00714595211770209	-0.0507462569252925	0.0181019085274267	0.0164278146306107	0.0230687575513567	0.0235191430404959	-0.0400159528765508	0.0310260845752188	0.0563987881121714	0.0741074271331709	-0.00982764400743608	-0.00507550990342115	-0.0350535428979237	-0.0140352118992389	-0.0460117263883554	0.00154321185051347	-0.0315232099550919	-0.0295072984655386	-0.00131673984715261	-0.0359112411896285	0.0226410824234326	-0.031888261970707	-0.0461285854240804	0.0503311392576768	-0.047636259471071	-0.0375179064709956	-0.0281845006042165	-0.00323450204220457	-0.0231989822339873	0.00453055418164931	-0.0724681381979927	0.0345164091177288	-0.0360572425072832	0.00961666475414843	-0.0446331097580379	0.0368473645941053	0.00676032090938731	0.00990949090243933	-0.0148744641774857	2
-0.0886832137878329	-0.0440740640349407	0.00536051270973838	-0.0385968853010113	0.0987135188161446	0.0906563932088196	-0.0751610180348926	0.0698929748136693	0.0259940866888132	-0.0588218470998442	0.135929273988588	0.0245900358396259	-0.0536554696451781	-0.0215209573698791	-0.009753652395741	-0.0549283812380806	0.0229535938598351	0.0339453338337902	0.0683151222323818	0.049776030776357	-0.0132219130593761	-0.0802258612369524	-0.00455639811351518	0.0388771309458663	0.0521372098299307	0.0716769209445361	0.0239827308635059	-0.101525478449049	-0.0199724057607255	0.0523242363462505	0.0276930110050637	0.000491331391427652	0.0410848534562705	0.0255137037013905	0.0520296062739835	-0.0134402211083269	-0.0528402473807677	-0.0455375185386685	0.00695182072496164	0.0196434956163232	0.0011771849219824	0.0505294807273064	-0.0457398922713088	0.0150130751168577	0.105877758978814	0.0315095437877092	1
0.0540439540053459	0.00338584648516924	0.0309072222169412	0.0167829402812972	-0.0128971238559995	0.00289262633938956	-0.00957625465085409	-0.0460852939242353	0.0226796142289613	-0.0636909131921341	0.0110528122360534	0.0143045075902483	0.0213506793463017	-0.0153310218513874	-0.0329731422382287	0.000384828383608676	-0.00182210698319461	0.0870187995608972	0.0212995441255884	-0.0298999566093963	0.0319284354499608	-0.0221575849581779	0.0116932415859364	0.0539041870207072	-0.0488090585690844	0.0210852994224536	0.040382819213471	0.00790561902051012	-0.0289397302201755	-0.0299545479992689	0.0337846181810206	0.00658235316458264	0.0378858606648234	0.0110966289033026	-0.00240712878233623	0.00343894859267376	-0.0545481216851937	-0.00996719417323497	-0.0539344223954186	0.0463455093863256	0.00993305083101819	-0.016070434708256	0.0317346634543967	-0.0229132366664247	0.00466199540152903	-0.049571757466455	1
-0.0062137231591964	0.00656804655587319	-0.0501845614592544	-0.0119090477718077	0.00878766199604962	-0.067409595565679	0.00905173664351987	0.0449255215108291	0.00492302680226181	0.00415447797661317	0.00892871556623508	0.0573326089449255	0.00259676799199532	0.0590490008674619	-0.00274173434507347	-0.0317167969713744	0.0273883304222205	0.0308979282556909	-0.0136949034516761	0.000766741227391288	0.0436505393673201	-0.0555852608787059	-0.0284606865376314	0.0348836121048413	-0.00859364847194621	-0.0466849622103175	0.0025902903762999	0.0687239385691445	0.0134200266389661	-0.0240874197286685	-0.00922218444508684	-0.062780395758474	0.0467696715354865	0.0302834032162381	-0.0308610697872631	0.0433175950812673	0.0426123730834203	0.00881517541584603	0.0219831833311095	0.058619984125809	0.0189681244026545	0.0147557999523596	0.0656165757773091	0.030280553419403	0.0537990933418738	-0.0272236835520613	1
0.0215227431502801	-0.104559133780404	-0.0928282111819148	-0.0649514786482031	-0.000416470423702751	-0.00391377369789616	-0.0123357910409975	-0.0617864169462381	-0.0827183913594144	-0.00971833485145723	-0.046690829413954	0.0495711274812847	-0.0296564615515812	0.0042475788876775	0.0115471982625436	-0.0872306087298072	-0.0712612468381068	-0.186247949947151	0.0362151335954874	0.0514192767040977	-0.00634660822925648	0.0689963809116933	0.141051186633965	0.0209820476510432	-0.0681503249617872	-0.0664465509837364	0.0619983433600179	0.0291118939861327	-0.0344028093749382	-0.00387257697625934	0.0651756359926832	0.00809651387239417	0.0441132842964043	-0.0168620275222841	-0.0476092836208444	-0.0447884378901376	-0.0641567254424696	0.034775619386383	0.0238486567065829	0.0600220826263112	-0.00942463970028207	0.00969892550304735	-0.0225849003183048	0.091754318056945	0.0111390948353695	-0.0296498375654473	1
-0.0104067043531847	0.171640170702603	0.0168006442185203	0.043272749570328	-0.023656428072057	0.000963353071651096	-0.0315169157573157	0.0123636595503221	-0.102643717242104	-0.193316658391408	-0.110253482481919	0.105084379561093	-0.026861467917558	0.0180753209644222	-0.00827697975525205	-0.0283408912944498	-0.0651108639116494	0.0308055287617179	0.0010960073679798	0.0306176038648293	0.0152941060459398	0.0814470452102062	-0.0496270564373642	-0.0360198170545184	-0.00157225338460756	0.13925260898374	-0.0311554802138819	0.0147031442368671	-0.0818494069387198	-0.0260656854458428	0.0991529917145008	-0.0576580289125297	-0.0618306643255476	-0.0329021004815518	-0.0202207954803277	0.0150795768632332	0.0581040703641176	-0.00615621031937757	-0.00498952296616617	-0.032002258125122	-0.0354193317692203	0.0677481991211046	-0.0595118242974744	-0.00330845441259869	0.0890914660928718	0.126251653915617	2
0.0553127329690866	-0.00742005372400554	0.00783164261529147	0.0182964483254435	0.00239933043703735	-0.0289538429945364	-0.0206664319264547	0.0285363827420093	0.0419668547465331	0.00207150217023554	0.00863548667523525	0.0252923834894474	-0.0256755814273908	0.0126113730355438	-0.0244568101303719	-0.070247579256425	-0.0971441361633769	0.0779987987000897	-0.00976875909775279	-0.0364128947339207	-0.00105176603253956	-0.0931013627598847	0.0423468721879705	-0.0223147097333589	0.0343658470777941	-0.00817566322992828	-0.00743751033705067	0.0351919600737939	-0.0490408313871613	-0.00557800275029166	0.0308888706706736	0.0386104974245066	0.0466924966899591	-0.0149412773250439	0.0196112926430639	0.0167105424101552	-0.0610649956940129	0.00256447795073306	0.00886601824693159	0.00170261742806614	-0.000957897190893262	-0.000418878530973237	0.0121911892202934	0.000909537652316848	0.00976631614842429	-0.0126963905898901	2
0.0140261132153305	-0.0100595167073343	0.0436328995595375	0.0198795076610322	-0.0175981001706047	0.00366294500098749	0.0102071382704877	-0.039718259869471	-0.0257280767291702	-0.0465502238508484	0.0469735536020308	0.0405557869118252	-0.0131773093043251	0.0212983111075473	-0.057023196047441	0.0303497553715619	0.0201095303160264	-0.0102932932644243	-0.0444669564553754	0.0663055844599001	0.0454838293952355	-0.112038490462099	0.0351430536678855	0.0103847523145127	0.0686668679905459	0.0461034530759545	-0.0228750425703332	0.0272124640348344	0.0273776256216709	0.000292300215396862	-0.00783345840221239	-0.0018623314342418	0.0286642721792499	-0.0571935086647715	-0.0653488374815934	-0.00906785766914137	0.0110908337069892	0.0620156557625148	0.100028818387772	0.0262448085443104	0.00257470757773183	0.012583970490241	-0.0149208359506711	0.0140429720946144	-0.0456420739656339	0.0472946166115734	1
-0.00957409460594303	-0.067316047982502	-0.0386892822787687	0.0191923512951953	0.00335837283351234	0.0401937939529574	-0.0161392848556635	0.0243707901448529	-0.00268136553588674	0.00673450731650281	-0.0286782920498961	-0.006174133538516	-0.055292506137424	0.057572232944185	0.00717855142328949	0.0104238311711597	-0.0459622127468622	0.0598434874433171	0.0129325923502695	-0.0373803308570036	-0.0256295996673428	-0.0177657169563845	0.00584402257458689	0.0668265704479166	-0.0131536956527783	-0.051851337423395	0.0283108710727248	-0.0130484823261559	-0.0407190959079585	-0.0512632591977644	0.00583907817481541	-0.0116674389434671	-0.0278846134139315	-0.0177986751613024	-0.039672815091295	-0.0289342413191449	-0.014420782642739	-0.0214584103139456	-0.0155868986299895	0.0231101071853543	0.0275585350490442	-0.037275611474783	0.0304836743586619	0.0184490864931328	-0.0213862200052213	-0.00408051605435006	1
-0.0161472370567223	0.025846510861553	-0.0666303582057533	0.0237735873557803	-0.00926013182675303	0.00916396357969444	0.0269257683803234	-0.0495519416806344	0.000789109917176203	-0.0558319092852635	-0.00207102305170116	0.00234475103882099	-0.0286221240259565	0.00468011469883942	-0.0797460755731313	0.000399600848635884	0.00354214084550511	-0.00185310534054869	-0.0239190182577426	-0.000676330558004368	0.0100401054738952	0.0175966984409782	0.0238659381132907	0.00534135478755737	0.017865328488136	-0.0128212251850233	-0.0075185014637057	-0.0149270999137086	0.00377311883587705	-0.060812082752278	-0.0191520301465738	-0.00681363466420226	-0.00546187423419925	-0.00811770719653677	0.00027517796915888	-0.0522640857852803	-0.0144402139957133	0.000691288437553395	-0.0193658904965061	0.0346304461211877	0.00238149306979269	-0.0358350507937071	0.00327348666263625	0.0284752331282128	-0.0124879325097734	0.0350918169150551	1
-0.0273646311154267	0.0838564033358175	-0.0750104251826631	-0.0203924745399421	0.0571635224346181	0.13146895072368	0.108070935044737	0.0318378788838388	0.0421561515525818	0.0450140132524831	0.0531613176791973	0.123254122509762	-0.00728081895217852	-0.0599172200660406	0.0137032384859969	-0.0629501319162724	0.0551209750950745	-0.0112407297182763	0.0574195152357251	-0.0621098309815862	-0.0393477453082411	0.0152993176509251	-0.00539539069310562	-0.0335607364304759	-0.0166503286423521	-0.0167280262885469	-0.0453683142802675	-0.0697725386005946	0.0422199349885152	-0.0103101789778954	-0.0166019301497711	0.0179742011493523	-0.0303400361400903	0.00638361417279803	0.00813993530034837	9.53971144452021e-05	0.0480469629864332	-0.0264692173087955	-0.0660442916199839	-0.117879139811144	0.03695156201979	0.0131526813253959	0.0648678829052189	0.0522411920374775	-0.0406376216604192	-0.0218105076796052	1
-0.0196841834341545	0.0462417498542396	0.0594430910087034	-0.0365653719341264	0.0714478259302816	-0.0829267261456205	0.0415623112639781	-0.020115618038146	-0.120074185902787	-0.0607229634920709	0.0598851265801295	-0.0753033540405586	0.042539896883659	-0.00591649702555755	0.00913772107102276	0.00341615922133498	-0.000104119623505261	0.0310536713970305	-0.0214474317209523	0.0946007502594462	0.0528476350283673	0.0581670052775333	0.0248172328062135	-0.072900029861381	-0.0525716372357359	-0.0859143255133683	-0.0176164176800825	0.00186225335924121	-0.052869257803384	-0.0294140636106521	-0.0635098458920321	-0.0700626019176741	0.0528772508201611	0.00896010708215295	-0.0560074585363309	-0.0543832462953247	0.0165799781863484	0.0299499664034011	-0.00649771929106924	-0.0355872207972922	0.00409050888798663	-0.0548106414655821	0.00448734678704175	0.0202930285611146	0.0138774981406444	-0.0233074353182723	1
