"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SEX"
-0.0681016679253188	0.0791795050024037	0.0510075141422682	0.0703370333141806	-0.015600605565902	-0.0287297514775779	-0.0771549087109098	-0.0833847443311489	-0.0320263161849842	0.0110522161275964	-0.0140830001767424	-0.11233387408974	-0.0347341164629935	0.131748237795521	-0.0200847571597216	0.055013148948865	1
-0.0580551022429509	-0.114255238786349	0.0499884751800222	0.0266266781538105	0.0551032322474926	0.0135966705840244	0.000104476237411481	-0.0447582162712343	-0.02261599169242	0.0486566047812258	0.06168314984489	-0.0282253309678337	0.0516394205955922	0.00335313098289513	0.0805340559714038	-0.0193396653951611	1
-0.033112476843333	0.0373399670939808	0.0532397499667432	0.151097636790633	-0.0768619711250077	-0.155092305512038	-0.0649318183861955	0.151814161361121	-0.00315335152760621	-0.0303909156389788	0.0918302608379241	-0.0838346434141242	0.14353383996289	-0.179633730371754	0.169441013007886	-0.00161058341660173	1
-0.0588549325882897	-0.0225224479931592	0.0948978313936752	0.0382362354840087	-0.0964203269946362	-0.0380679736387708	0.0146148217019661	0.121106631517642	-0.0764379860068213	-0.0648055846593385	0.0493865281153716	0.0227517713128949	0.0248721869774112	-0.0218633471466951	0.0392519237493282	0.123562122457732	2
0.0252914901037332	0.0506439949275068	0.153090975140167	0.0707948178668896	0.0873995522635276	-0.0482048016162782	-0.0134240122318164	-0.0814534376337998	-0.0121302538881443	0.0870646873093243	-0.0140062443904771	-0.065067835764724	-0.0445073442332161	0.022516663122386	-0.0310966665219895	0.000585472930842039	2
-0.0392116769546418	0.024068143779773	0.0296007294503566	-0.0487538745098505	0.0165750626479081	-0.0194326964405998	0.0342090931294816	0.0206312807344169	0.131730961894406	-0.0238555272566161	0.0132562851518886	-0.0876374959835511	0.0309525416542018	-0.0206333065846062	-0.0513305209256358	-0.0447355839265436	1
-0.048548965721694	-0.00162141570424385	0.039362808208611	-0.0653699280559437	0.0240713352744899	-0.0078647578379223	-0.0112068191788354	-0.0143695814588506	-0.0646410878864726	-0.0576184746788309	-0.0620195783715902	-0.074419505007151	-0.0504197994144919	0.000793772516485019	0.00656112829907024	0.0371959661532481	1
-0.0134779959279473	0.0996633608338667	-0.0157241739670776	-0.0552036248179735	0.0575840020010237	0.0241990266935165	0.0355626707639747	0.0154722804544646	0.036663698939788	0.0510381407237402	0.024622891793396	0.0227261908101462	0.0425882444009336	0.0234363279812636	-0.0208282513773546	0.0169591208211744	1
0.0650699996668868	-0.0250951820971322	0.0512518956835507	0.00737219359628097	-0.0244243878503608	-0.0299968701814057	0.0242081034668764	-0.0720366609001492	0.023953950833925	-0.0270748350889808	0.0172650697084865	0.0346788373398063	0.0021379017914234	0.0018185868296443	0.0200869128088888	-0.0370844753882839	2
0.0353935076762471	-0.0166780729111232	-0.0237640132086677	-0.017885157281467	-0.00483442535867993	-0.069247960383487	0.000344938724677315	0.0188808391139929	-0.0159327105143887	-0.0113772586906556	-0.042945734083683	0.0121929677598952	0.0134187279906282	-0.0310224273975174	-0.0235790467396802	0.0296552507525298	2
0.0619417573915405	-0.0737896235499906	0.0734437036471558	-0.026761222326414	-0.0391177088831523	-0.00074661941139792	-0.01693730559837	0.096170250856989	-0.0556957561064595	0.0257249095286504	0.0432347589125324	-0.0525897585329165	-0.000242989522050273	0.051272089586547	-0.0370199891512402	0.0107411437040579	2
-0.0440529545226055	0.0835727773906527	0.0815431610325668	-0.0188185418251943	0.0307980045293508	0.0038680877795065	0.0286171424412707	-0.0350826811326663	0.124850275099112	0.00362119258969625	0.047701404188899	0.0767633788327076	0.0987260544516617	0.136959971574882	0.0126252731026208	0.0292437224954905	1
0.023033582029243	0.00437251867968097	-0.0539139306151843	-0.0247055601157139	0.0694048787083082	0.0518694400501669	-0.0421995828544796	-0.0526977648175452	0.00976359959628875	-0.0834466813314808	-0.0606719064070601	-0.199519397500114	-0.0281995175039	-0.0923544999022553	-0.0288347089406169	0.0428277918003818	1
-0.0679633603625443	-0.0600298055575417	0.00889211794337884	-0.0357228325445029	-0.0097570925713333	0.0832504268334373	0.00937820134585517	-0.0324509412310576	-0.00578792864988311	-0.0282895269946881	0.0752911156469355	-0.00887726853472763	0.00405999739437376	-0.00612899655194926	0.0319739853866949	0.053939912112541	2
-0.0316730839151418	0.0389029738707069	-0.0782846545639073	-0.0251493828116864	0.0648930604613801	-0.0263018287182408	0.0894887768636931	-0.0265957953465905	0.0357633103214636	0.0216005819504907	-0.0416479521648371	0.073098147707287	0.0201079822110991	-0.0579610408594412	-0.0247216358105535	-0.0451625637933976	2
-0.0455656489799517	0.0245130910685847	0.0465281025574363	0.197460383256701	-0.0838054892303361	-0.0607437852235974	-0.00880708936853872	0.193991414821989	-0.0103372076166293	-0.133221412869405	0.115379921412463	-0.0498946651450762	0.0936810182800191	-0.232087539200287	0.14698165564765	0.01419450923673	2
0.0313083487607099	0.0472755775114298	-0.0682180077460623	0.116441044375443	0.0657551478136158	0.0444305587708378	-0.0800884805962093	0.0892033254673668	-0.025507373932199	-0.0483724928082302	-0.0720913823132495	0.0811464341183846	-0.0917013949682659	0.0275768812214874	0.0256401389568134	-0.0505024947955372	2
-0.0304702592039019	0.120050961654263	0.0825681080729355	-0.0299776188899649	0.0189639258319366	-0.0157765636887725	0.0108439738281505	-0.0311267084063862	0.12149875305532	-0.0154305404786445	0.0289256927110977	0.00483074488749969	0.0484822350563161	-0.0299601581350529	-0.0365396092891978	0.00538636770277839	1
0.06030047209136	0.00766125251606215	0.0342376511645324	0.106242487719893	0.0287029316884571	0.0340112263364435	-0.0552391865946432	-0.0958214997243684	0.0437136602268388	0.0683368295811746	0.0571878097411501	-0.0081280933770324	-0.0954877971938567	-0.0653792425421904	-0.120279318555092	0.00533671436447267	1
0.0664500629265369	-0.0151678920194668	0.00222614929920893	0.0108858699146435	-0.063643209278959	0.0108684408076205	0.00648384634987233	-0.0372459807019791	0.0347310060963226	0.0271890279857899	-0.0292117085897799	0.0413608779264526	0.0234007344012525	0.0277594855747931	0.012073058783474	-0.0485594512233175	1
-0.0562308011212432	-0.00813405360843984	0.0718196637909963	-0.0686939668865888	-0.0138763521586168	-0.0163900330462224	-0.029889835240322	0.0275331526010742	-0.0482652549856575	-0.0480543256142912	-0.105551635365568	0.0192231948814118	0.000891268196161887	0.0130282082809865	0.0278300944299271	-0.0211423904229056	1
0.0347651550072659	0.0342898617949413	-0.0622262330876886	-0.00770863185643496	0.0572526179332814	0.0993523345316064	-0.0479747689125759	0.109865913410687	-0.00649808906029992	-0.015160076540501	-0.015830901527965	0.0247737045948461	-0.0160159697474271	-0.0264025908467174	0.00402034487647495	0.0243151989953073	1
0.0437283986979026	0.0302689967573273	0.0170476316599471	-0.00394313045112768	-0.0398928859786284	-0.00248824787648383	0.0752015392259942	0.00970274325729215	-0.0111064284697895	0.0250522433499008	-0.00441888322816936	-0.00655497268610964	0.0473789531436471	0.0538836569446577	-0.0230650032161243	-0.0067601177816551	2
0.0438741407462599	0.0294681617417872	0.113110369581833	-0.0250179517240401	0.0566568744240324	0.0423829299197957	0.0381185325410844	0.0332783334167887	0.0258623991785368	0.0985578680182868	0.0446755510614158	-0.0774309973686876	-0.0859253538889135	0.0539655248743813	0.0930651311150137	0.0422875663263131	1
-0.0445878401557549	0.102920154635335	0.0751261769816326	-0.0786576175959927	0.022737373050239	-0.0176502194302525	-0.0096886953045603	-0.070157020856524	0.0317377024411943	-0.043585937660262	-0.00300718314519448	0.0913876874219736	-0.0189906474082898	-0.014717421428443	0.00694029066181	0.0289068806951623	1
-0.0714584915981458	-0.0124835208361781	0.0264618989670948	0.0169248512163107	-0.0757703900524217	-0.00449486154191295	-0.0275971201779911	0.00385508097691503	-0.10198697930516	0.101018061734487	-0.0193742341347665	0.00678218470695121	-0.0838617763140266	0.0113160544865535	-0.0926924575477223	0.105228576192461	1
-0.0729429098101633	-0.0676961750373201	-0.0271803231298475	-0.0207027605353875	-0.0156343186130145	0.0575377336542746	-0.0342567790308011	-0.0469259868734571	0.0770060159059963	-0.00463038383216152	0.0753989924000751	-0.0724227290096396	0.0775826526498247	-0.044062289074789	0.0688706985826298	-0.0183548821687066	2
-0.03406012611264	0.0744284722007955	-0.0165688524440353	-0.108780812667623	-0.0177080940720683	0.0080551378699816	-0.0372604309315854	0.0694876966592599	-0.0594192529104524	0.0191664969668086	0.0572021918096854	-0.0159915562313398	-0.0357586092227034	0.0163550065043408	-0.0308910597579855	-0.0475332506680965	2
0.0528578660130975	-0.00839629232519394	0.00821431883571964	0.03216729742639	-0.0169387102224226	-0.0235806027516145	0.0107751623356779	-0.0257355672853124	-0.00191925396498927	0.0213661418216568	-0.0291738156099275	-0.0522064632719299	0.0154104410233043	-0.0791600390438603	-0.00453973124512182	-0.0594790466183738	2
-0.0485352492097061	0.0280653104769137	0.0985939276055921	-0.0410486336270286	-0.0312094796901221	-0.0255575295941304	-0.0744685853925629	0.0812738939952767	0.125538429422023	0.0173536919636478	-0.0191365817051271	0.0059418048690344	-0.126903746455708	-0.0237537945716968	-0.0568773171590842	-0.0633051508757737	1
-0.00889247294136117	0.157937549310171	0.0716427410993882	-0.0330265191149641	-0.030134648773796	-0.0209667771788247	0.149861996422604	-0.0841546557752294	-0.249506094078429	-0.0436983947781564	0.0530919488519356	0.0187953368220477	0.0599518029288694	-0.0952631900493576	0.0688375938285161	0.00300786685562479	1
-0.0553385435811699	-0.035594166678625	0.0653916761584222	-0.0365587945448454	0.0318660404354226	-0.00609099612759671	-0.0690626609757707	0.0225491208936731	-0.000532082211848	0.00621300620373432	-0.129498156645539	0.0354490835440132	0.0958357195930536	0.0487521912058562	-0.0330740662495029	0.0316306343755971	1
-0.0786370604098173	0.0520479769432466	-0.0348815217389031	-0.0772896750425217	-0.0677702561645972	0.0143240784391989	-0.0553867121803007	-0.00479300659247076	0.0138969981177171	0.0106892975669739	0.0770429113294262	0.0493119760496502	-0.0220701181735023	0.00181280101454007	-0.00758820623212087	-0.0273347683388396	2
0.0682849700018744	-0.0626391543858655	0.0427917706252881	-0.0341740082581256	-0.0726816017431983	0.013842240885975	0.013898156600958	0.00697321235496812	-0.0322212256132905	0.0184007438649761	0.00892689666750466	-0.0618644021480306	0.043216935751955	0.0415392227293907	-0.0172695582662508	0.021345394587158	1
-0.0769292569115912	-0.0214184567362405	-0.0296767584059438	0.0414458888095156	-0.0611266313893194	0.06061887296455	0.0513218244764462	-0.0212015549474482	0.103691364157544	-0.0990323609014939	-0.0654714187511501	-0.0447635078211166	-0.0738200733788603	0.0309980112322531	0.00710552911461381	0.0988987458180878	1
0.0836720358945361	-0.105399696762838	0.0430267986138579	-0.0152508768870696	-0.0904351222693903	-0.0184317939853702	-0.141003236408315	-0.0212768035150252	-0.00434236817613905	-0.0743904205519773	-0.0191091635692456	0.00529616577036547	0.0107396357260014	0.0243484947470455	0.024628439671668	-0.0754633508959826	1
-0.0636564807044118	-0.10110970933463	0.0127496294717885	0.0157160308685523	0.0134041346036497	0.0127656331921621	0.0396839288761244	0.0111847310913384	-0.00656806847108186	0.0403494111982761	0.00310703942486412	0.0285021845374201	0.00268290063280679	-0.00938202711855127	0.0144765179762245	0.0263898228242905	2
0.0148893764390436	0.0273421010989034	0.112216863389555	0.0514112549148407	0.0392822929150727	-0.0999529722902838	0.0679913442263759	0.0175425616347037	0.0779881522459441	0.0553450624286991	-0.086116720029047	-0.0409730624006342	0.0321739448415009	0.0216151774256758	-0.0109811787728724	0.0446659695720173	1
0.0208262000712434	0.00524983079150467	-0.0697829808812142	-0.00632224807414298	0.0207682706694162	-0.0214883897213574	0.036022895702047	0.0992177783166332	-0.0491698517778756	0.0501780848578079	0.0112421142564391	-0.0194685978672383	0.037318282535784	0.0163084372166279	-0.0262257794592359	0.010046026858114	2
0.0531326806845023	-0.00123342004528513	0.0334296674727933	0.0579061369403324	0.0607141837374278	-0.0671869100257396	-0.19977281990668	-0.125253926608917	-0.0143703426160007	0.18264789886444	0.0101340657264388	-0.055161739066388	-0.101690365444267	-0.0428809275683545	0.166931556924269	0.203319223491939	1
