"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"AGE_GROUP"
0.0447774637009427	0.0598184273126787	-0.0455904657670161	0.0381964547182449	0.0546622200814288	-0.0807456751813326	0.0970436933399036	0.0640392618456226	0.047618498460137	-0.0403365934275798	-0.0239849581775802	-0.0795561644171293	-0.0133510525606675	3
0.0908688514961481	-0.06544948679872	0.138663521464348	0.0718405782361942	-0.0379574084654038	0.0664655771057499	-0.119707270813849	0.262698254365223	0.116917767924565	0.0423929508032307	-0.0965493743666788	0.317585409977363	-0.0466670491585351	5
0.0334635485137387	-0.161414106646738	0.0605462239982869	0.0189994595176566	-0.0202606230003186	0.00669626688842393	0.0252345558849373	0.0741792187696673	0.00993545280933731	0.146680264216418	0.00161316781397743	-0.0168852139101782	-0.0227493499438954	5
0.00321525829319371	0.0850007999321525	-0.0949096810551569	0.0761318396449022	-0.153090105249413	0.057875534989617	-0.0528249276131336	0.0413622628016265	-0.136296696748026	0.0582954160306543	0.0415520671376684	-0.0050379486425837	-0.129089518771057	5
0.0619888760476245	0.0950160679643031	-0.0639825692441473	-0.011337936543822	0.00943325018804626	-0.0769702038505226	0.0746562352787241	-0.00942591494815912	0.0456058794191239	-0.0794234192871514	-0.0165216153016994	0.0373584304298334	0.0289180840397525	4
-0.111485258858684	0.098256264780455	0.196244798003611	-0.0911726378320701	-0.0412419046425206	-0.0655167786844475	-0.00752216998023851	-0.0561448878965266	0.010890021648615	0.0189464093219113	0.0143959498928003	0.0756371243277681	-0.146727870919234	4
-0.0848479413226269	-0.139618742621453	-0.069166218728268	-0.0641013098336679	-0.0305348083272495	0.0137881284522733	0.0753597792845879	0.00757966866098438	0.02748277178933	0.0304979827865418	-0.0681755790587078	-0.0433068996116713	0.036260565592326	4
-0.186839053523609	-0.0354133258970011	0.0889825449931564	0.0220863265143359	-0.128408144472986	-0.0840573678944907	-0.0907681912061214	-0.0707290562278032	0.145269278532258	-0.0121040351643186	-0.172113209053557	-0.110332181287984	0.0289625430858791	5
-0.0749569946966465	-0.00338614609502799	-0.0834819576172426	0.114205557768609	0.0544020294447495	-0.00747199660142274	0.0647673804890541	0.00849146034915572	0.0976610443891074	0.0842024146007715	-0.0471868932131122	-0.0197124583382006	-0.0225535995246687	4
-0.00284384215492082	0.00614132972785585	-0.0555699017138372	-0.092007584493788	-0.154221494289815	0.0726190819505049	0.0864070945213784	0.0261269023230806	0.0840368799163951	0.134684061993041	-0.134994552236511	-0.0302295519803334	0.111178180954689	4
0.0290730895647746	0.0119735523986828	0.107302075374944	-0.0740780300649901	0.0798030771809397	-0.000744360516320421	0.105179559133121	-0.107896433550119	0.100723860134133	0.0607600629300992	0.0708139736513008	0.0443078793267295	-0.153097116724076	5
0.101118573713391	0.026138604011785	0.0746239769000639	0.00369146348101055	-0.0496432891589189	0.00288551555891659	-0.0967453096972088	0.0765456069188878	0.176817667480844	-0.0326320145668729	-0.0421019852239486	0.319598363280985	0.0295186619786391	5
-0.111657101461896	-0.184438968685067	-0.0148984807472117	0.14058181290952	0.0246863313932184	-0.0447233966078037	-0.0262167791387611	-0.0898648895931335	-0.0244390946978683	0.0535665811366148	-0.189510516602532	-0.0197638942011584	-0.0524400829356058	5
-0.0547580056696781	-0.118338908086305	0.00664773409253436	0.0699431423245465	0.0146270983659942	0.0112079727251144	-0.16624398750769	-0.086632168075567	0.0350902049648657	-0.00535438046578037	-0.187353070863178	0.0627413090814614	-0.0282936621048425	5
-0.210972286375957	-0.099903242559468	-0.0392501637590883	-0.0328025870894046	0.0367941361340775	0.0607526181126103	-0.117561569220664	-0.122720471558984	0.0294884288865046	0.0452745087244906	-0.0487962702507869	-0.0651018736474364	0.113595329644101	5
0.0481862386737615	-0.0869401145404661	0.130192087370503	0.0163667422968268	-0.193403413717928	-0.107293993047549	0.00997842806826044	-0.0029613141943832	0.0481259599573612	0.100708044986692	0.0386512633287546	-0.0577141456560107	-0.0343193260240217	3
-0.0334044144375667	-0.0918454292982986	-0.00595558830598238	0.0457732096462717	0.0104884112962181	0.0433432723590759	-0.0656672774493737	-0.0235316413883511	-0.0176338416082537	-0.104886563907731	-0.0435645772816942	-0.00696571028460965	-0.123331449367694	5
0.0518986121017182	0.0359657418979475	0.0452047250795337	-0.0271746127711088	0.0439784955840132	0.0589961594295313	-0.0528261772186826	-0.152286143818665	0.0540278442004393	-0.0306508793845133	0.0360781480399833	0.035506729408595	0.0746201213965449	6
-0.0166588340797992	0.0294183185603332	0.01288709655558	0.0547538793802931	-0.044761085415639	0.116978861552269	-0.147312897132884	-0.0196461713139718	-0.00177564209218675	-0.0911830345825478	0.112704084304229	-0.0328702952239955	0.0129554150318183	5
0.0591091546579435	0.0393380803958482	-0.118596405076297	-0.131475877770386	-0.0733929427376177	-0.242853666458412	-0.038498536488359	0.00290700018614222	-0.187870912659324	-0.0778933073317296	0.0232831702533901	0.209227735962574	0.0889572819858701	4
0.128129437330832	-0.087369727100845	-0.0604523419770571	-0.0111789805107154	-0.0592031286760704	-0.110685945204394	-0.113803267807669	-0.04266750583598	-0.219305197535492	0.10545087649746	-0.0297067977055541	0.0114517981102817	0.116791543084108	4
0.0276067173945954	0.141506896341758	-0.0716794388629641	0.0273797058374777	0.127928327191721	-0.029257591072424	0.0298753751420077	0.0969896793246117	0.109026903470926	0.0599480947749118	0.0136021485660154	-0.0438253725233386	-0.0120093837163367	4
-0.00194329037786777	0.0438506958862544	-0.0904322238309111	0.0178890345591815	0.0977493781418377	-0.0899047945964304	0.0208931061741916	0.027290007733092	-0.0281977617166783	0.0480086896955956	0.0695422411932062	-0.0323783930736968	-0.0222739244727113	4
-0.017765043901839	-0.00282499542836844	-0.0750622975020245	-0.0582907211785314	-0.0101928722381739	0.108921898733375	0.0386035856551997	0.0886234898640764	-0.00262715500541496	-0.0633989847489414	0.0989809512464797	0.0871058105623368	-0.0160927898009823	5
0.125437718912098	0.0678288754723447	0.0226489059649052	-0.0329179209719275	-0.0238867793944643	0.168457756047301	-0.127404982197514	-0.0627830215389519	-0.00257231083737826	0.0259695482172906	-0.109856629398989	-0.00207718397421784	0.113369669655022	5
-0.0972932486708525	0.135484392414446	0.0205471826189258	-0.0304816442432096	-0.110127919278289	0.112183697977032	-0.107239171734081	-0.0834331314293315	0.000361719584684482	0.0934366531964008	0.0640727966686507	-0.100553586571394	0.0588593594110937	5
0.0418764987156865	0.00440138847406663	-0.0347139170023275	0.035864868289705	-0.0250724086018408	0.101026077102133	0.0469565203318288	0.00969440458029117	0.00566704677569674	-0.0539914178393151	0.0982706005465709	0.0139762276868537	-0.081439871149948	4
-0.0893850046038317	-0.046963978814848	-0.0134328118216507	-0.178900597849819	0.019745892244321	0.0471181351265096	0.129357895794666	0.10393222713164	0.0446687404310285	-0.0190603755798018	0.0601534368979181	-0.0683690833212083	-0.0334521107642795	6
0.0194641730497593	0.0721951781399092	-0.0810237697242634	0.0142745610491224	-0.023121665682104	0.0918744074882973	0.0383464099844433	0.0154585929600005	-0.0743332734698626	0.0338187046305376	0.0647884578813682	0.0497495638100022	-0.0569362636191121	5
0.0175559482902124	0.159786427821935	0.000713136221922408	-0.0170473789861948	-0.00772740194133392	-0.361472861098138	-0.225045239606598	0.0254928788091187	-0.205821185222046	0.00899208765623118	-0.0348295642208115	-0.0425788207825462	0.022326735080469	6
0.0710765793359092	-0.121406085839814	0.113731754837005	0.0955093016090552	0.00763654353820375	0.0796907116742979	-0.0905442499730989	0.16050333477985	0.0523998771890744	-0.0855498731018957	-0.00609904062460929	0.0159373731857251	-0.053487556003045	5
0.00214713370087643	-0.0293525691423397	-0.0401562370497555	0.0283191293127294	0.00355012066145859	0.0416423831056283	0.00195912523168365	-0.0753782420731054	-0.043604765911496	-0.00804844541022141	-0.0928905052831629	-0.0282298512230901	-0.0357525547509954	4
0.0234191091268369	-0.048404703715857	0.00164650487614877	-0.0125144937645674	0.0969014119079104	0.0130482989396313	0.00272421284825716	-0.177393075365405	0.0212188192781884	0.0252607168083558	0.0333756077052427	0.0470990883792326	0.0160341350987245	5
0.027026198731679	0.0657931972861683	0.10225062469793	0.0200824412802337	0.0322760027611584	-0.0567562796075845	0.0315090383880074	-0.0060454637313057	0.00996730337830518	-0.12478005935899	0.127842230702972	-0.0881082918092129	-0.0310362287655632	4
-0.0419042431572847	-0.00126498975671182	0.0957944991979317	0.0127087178415578	0.0737304309065729	-0.0232488631307591	-0.0875545235095402	-0.0814365769241063	0.0455421637074629	-0.0894987108473846	-0.0612941891638152	0.0233203189206418	-0.13146338545302	4
-0.0694185857494855	0.0496886124692289	-0.0367803805907395	0.0159130349625412	0.0657366622631542	0.0257769135893894	0.0693709581828695	-0.120335256497204	0.0378895582407985	-0.142366421850349	0.0304417650505405	0.0176177905362558	0.0486447863220536	5
0.0813887010456825	-0.0139974669023342	0.00848577528172762	0.0159861848784574	-0.00217061096314427	0.0284008108736587	-0.0242861965457404	0.00834888821876187	-0.129930659690481	-0.0343386458456147	-0.00399601804738964	-0.049456561763521	-0.0773167018368129	6
-0.058199290550688	-0.056278288068307	-0.116807359474764	0.0634640164067139	-0.0455786748862401	0.0715028491414613	-0.0633165995832987	-0.043321080212199	-0.086484687289572	-0.0449250642620733	-0.179057118572676	0.0560693755273658	-0.0339129747046296	1
0.015169197595555	-0.146810284746033	0.0399308459457867	0.0211503694996266	0.0314035382879789	0.0239510715289311	-0.0865172978245782	0.0461931696051558	0.045036789067265	-0.0949624396113331	-0.0214503816799184	0.0116519494933289	0.0162265686462275	6
-0.0462765529340233	-0.112009711043819	0.00366562018283462	0.14973627646285	0.0961598984138203	0.00574984357705329	0.143600851857905	-0.0111466942685483	0.0587413844405227	-0.00249496406976186	-0.0108331618798473	-0.0572085936156989	0.0134535766788643	5
0.143984165770958	-0.0945067184240271	0.112223240866551	0.0349045927330148	-0.020854259367173	-0.0163193341351972	-0.12879078470145	0.00413439851794487	-0.0549276499305714	-0.043419515143134	-0.0490523648151878	-0.111234598973244	0.0910318609277122	4
-0.0860327488368637	-0.0200277842811099	0.0740501897790428	-0.076679620332625	-0.160069275391856	0.0157476666739618	-0.0376136855815835	0.0628802449023844	0.0868010368375841	0.0241736123346891	0.121018434785712	-0.0916427319289917	0.0315303412127022	5
-0.00684718887573229	0.0689711725776136	-0.0206736196375124	0.0386929953338211	0.0130825562228203	-0.118618001872537	-0.012044070202679	0.116767592248957	0.00405714427578169	0.187060360021028	0.103210754248112	-0.112261770119053	-0.0508711356884405	2
-0.120849889804406	-0.128096123793402	-0.105670988491799	-0.0186508345129146	-0.0715706185571338	0.0113670657770922	0.0305482776245493	0.0100528605888831	0.0113937843020839	0.00626438509326495	-0.0853846590689459	-0.0406513768499098	0.0653998440501212	3
-0.00483400632909058	-0.104409169904407	0.00705490943545932	-0.144240868163929	-0.0278513757219693	-0.00963372606283119	0.00830014772350714	0.0615719087644412	0.0234516812807927	0.00498453438973706	-0.00366593942110914	-0.126678045060251	0.113417649779047	6
0.0683308756148683	0.0652064949370683	0.0602566486400627	0.00718024941294884	0.00437513681845695	0.0628587417403028	0.0268307742102484	-0.0999562751872077	0.0337606710265721	0.000574039170529915	-0.0607249108735626	-0.0456365624382811	0.0615299655843918	4
-0.0545210694622284	-0.0388389723800016	-0.114797287624145	0.0830887851501476	-0.0657552492745963	-0.0357715398892912	0.0705576277885781	-0.0502639204307298	0.0137174628516253	-0.112508313450974	-0.0353414587516424	0.0505673198462777	0.0435240350388966	4
0.0748130800366545	-0.0867546171119374	0.0587051015069663	0.0675277626273556	-0.00283645698964279	-0.0572091517431277	0.0325884035837955	-0.0100900884161782	-0.00575012879969928	-0.0200289792176462	0.0292271559887726	-0.0708771875422856	0.0746031992693501	4
-0.00454358318961105	-0.0146163769553532	0.000180933541934881	-0.0151260079545092	0.0806750573218203	-0.0428928365057522	0.123992168738081	-0.0737588227389891	0.0387269539373786	-0.0255923248199631	-0.0670842100674894	0.116769927594392	-0.190586298910521	5
0.0717373478483078	-0.166577577577352	0.0264386593897553	0.0701175115545137	0.0224115205132029	-0.0233185342355926	-0.0137709637994198	-0.0441943311691871	-0.0293007092397365	0.00367440805689686	0.112137020000349	-0.011508531476696	0.0737759721478939	3
0.0700947485529431	-0.0832127288197775	0.039027473300689	-0.0291707325299351	-0.0162705597318232	0.00243373391285008	-0.0607997069338295	0.0689905131026973	0.00478038465103046	-0.0924190208577673	-0.086256810951317	-0.0707082185028171	0.034676088150583	6
-0.156307078303539	-0.186190056082434	-0.0786651012664992	0.188327472431746	0.0518421090517329	-0.056783998365731	0.080550596310624	-0.0674864792028127	-0.0275750750787732	0.043482243128386	-0.170034785942827	0.0228578755134356	0.13177329673457	5
0.097144035810953	-0.0450911083112314	0.137015751375237	0.0362763884744	-0.0970793869900535	-0.0826352414865935	-0.0307274800355965	-0.0465000989178072	-0.0534449462911777	0.0629048468837106	0.0173948953830166	-0.0639872617895537	-0.105472368778129	4
0.0452027306772016	0.0719292865709492	0.0194877839843788	-0.0599035974487322	-0.0465286148543393	-0.00855208408831098	-0.0942754002761482	-0.109150853162155	-0.0219954802950057	0.0597753423216889	0.0484188663059518	0.043666472406224	0.0479557666499972	5
0.0743138834398875	-0.0491369823060305	-0.0338010136407333	-0.0676248660788703	-0.0656097373965818	-0.0660956147590846	0.0150905411193493	0.00357984392969369	-0.0460877817877222	-0.0485900585304512	0.0181803854915556	0.0731246227686829	0.00443481750355486	5
-0.0750381971587351	0.00232743048419103	-0.1202311748901	0.00734166910008212	-0.090066729843757	0.0350077298282622	-0.0513017927226145	-0.00755275551541717	-0.092084827997597	-0.0298295465909115	0.0841903940595502	-0.0398772114234037	-0.0110273595391892	5
-0.0185313989058355	-0.00100997792455673	-0.0185567323043257	-0.00732870103844562	0.0784576670815714	0.0259863855214155	0.0759311251096367	-0.0346658513407522	-0.0157792124055607	-0.00995021600841815	0.0494034398430747	-0.0236465651819962	-0.0465228423756659	5
0.0149555991176524	-0.0360493259555478	-0.0802195528916971	0.0194998388825121	-0.077790475313751	-0.0104064360941163	0.0310022013711442	0.0479904487259043	-0.0282092255445955	-0.0718952665284021	0.054031387208309	0.0168689658168713	0.0450517573946215	5
-0.0804187756435088	-0.0145327196881088	-0.0515763588990716	-0.177606879296462	-0.00344084617874259	-0.0445917340337245	0.0416422714213729	0.0357781878957827	-0.00183980224571239	-0.154353609031222	-0.106562049728466	-0.0285936578609668	-0.0709030180285179	4
-0.0492792237453035	0.0578984645742331	0.0945866055513615	-0.0497043058088606	-0.166858800063042	-0.125351329135233	0.054084879623246	-0.124670522128222	0.0233686075322745	0.00480287398179769	0.0459653573314906	0.0626857405871119	-0.00809570412106084	5
-0.00746726719117966	-0.0683209664763126	0.000424431639081989	-0.115956022172821	0.011087814179616	-0.0294447200609237	0.080005937694861	-0.00469484099882087	-0.00127572775493252	0.0266483719176518	0.0251213516671365	0.00110699665993866	-0.032884218567103	6
0.0543965337765277	-0.0515496667516655	-0.0316111353666357	-0.0629336745127505	-0.000426483501441892	-0.0503299672629474	0.0609568212975651	-0.00797568809240681	-0.00180636928637535	-0.0697031673664718	0.0012220485430003	0.0686932118564232	0.0809656657202408	4
0.0630266988379287	-0.128418817825831	0.00222178074471099	-0.118373066428496	-0.0775662782136194	-0.0434944519971221	-0.0548997272733725	0.0443390822253833	0.00869655652446205	0.011563358013309	0.00978118822062338	-0.0372940946556356	0.173805640677266	4
0.0511606459122097	-0.0422668808069689	-0.0616018654363373	0.035401508599197	-0.000475106781919123	-0.0397454110715489	0.0514055295273175	-0.0450115881435312	0.0287854358141606	0.00905640172613423	-0.0413437144025118	0.0703719350585077	0.033591553273938	5
0.0174928931999477	0.00821452093250731	-0.053888746097393	0.0306508394306762	-0.0190598650474668	-0.0376476715268519	0.0729437972750621	0.0526652305814668	-0.00377409967187324	-0.120732857486969	0.0941710480939672	0.0469090676007101	-0.0217116113573006	5
-0.155096697318776	0.00233070862472194	0.232358378910932	0.13552722539776	-0.0139617641612077	-0.069943155489085	0.136578248961689	-0.0325277334434045	-0.174710211774431	0.0597514371329016	0.118123609428781	0.239562067913237	0.0745473529632251	5
0.107935911205679	-0.0711819010852347	-0.00109498933828023	0.00605843022859112	-0.0906807462748229	-0.000327983361678922	-0.013599156890502	0.0061522846469119	-0.0422775484443699	0.0606741347958577	-0.00717461439251886	-0.0377573071671115	-0.0386907375078745	4
-0.00274151062342378	-0.113779019285813	0.0794583195739587	0.0451310722011224	0.0142087948693967	0.0184417231642991	-0.0207761163661108	-0.00177710857431403	0.0764356803618596	-0.0793158208844876	0.0768993312878193	-0.0459865545368714	0.0118538391407423	4
0.0525607684361582	-0.0543489271285511	0.0544511222738608	-0.0660831086839892	-0.0398316820533807	-0.0132515227831213	-0.0671514964076107	-0.0300760894726834	0.0591568106854389	-0.0844514169982491	0.0640741193932849	-0.0689856411597206	0.0321428786652243	5
-0.0226228937384986	-0.0343545639744425	-0.0519097958541424	0.0108807898499321	-0.0187498261423941	-0.048616456140915	0.0747397536287222	-0.0837516290554063	0.0388890148699311	0.0120556086678558	-0.0135434143614889	0.0313895309165029	-0.0480069270638113	5
-0.035612372516891	0.0781822865994542	-0.047511941512565	0.00993546125731664	-0.0933086097302686	0.0437077257522761	0.0101977511839751	0.0160862604414794	-0.0707667738063864	0.122304218025522	0.092085343925808	0.0210582607565159	-0.139237485892335	5
0.0908372993240347	0.160038462141423	-0.0522349149184092	0.0289144251148402	0.0618616058200317	0.0404565093112314	0.0836794705077099	0.0752358521677776	0.110232290803097	0.0314524509615779	-0.169394451850737	0.00150977807200817	0.0783380509217205	6
0.0439532569107598	0.0562105225664226	-0.0347957953310062	0.085304325223451	-0.147298591865594	0.0681180502062815	0.0570961349907621	0.0339921557931214	-0.00430204026945993	-0.0235797204036514	0.0584846892895059	-0.0365478908503641	-0.023898597598211	4
-0.079064451257835	0.0574175058002207	-0.00562485356001988	-0.063983208614661	-0.0195335096882108	-0.00403503302999789	-0.0708084491436163	0.00867369256310154	0.0172282323237719	-0.218132219468924	-0.0200841470477899	0.0222918975178803	0.0196611975137821	4
0.0303540493641283	-0.0138447107913856	-0.0689874689622493	0.0576390985513512	-0.034166933106937	0.0210293054571698	0.0646530924258892	0.0252023972332981	-0.0319389684940095	-0.0626442315128676	0.0722324234602137	0.072300663950154	0.005012110144511	5
-0.0733208481344831	-0.0433144472494325	0.0356786465605427	-0.261565684395811	-0.107962071291051	0.0185764798757855	0.0714424817707449	0.175630291552537	0.101578952563107	0.192847627973708	0.0183858261563117	-0.0470155245993994	-0.0166318456519032	5
0.0183202095755767	0.0668013884518683	-0.099103448930617	-0.0337157282269027	0.00371022874952551	-0.0797520629564742	0.0597951909057474	0.0019212428395532	0.0293404531694911	-0.10362413246671	0.0242149963224963	0.00877131614055729	0.0611944837317382	4
