"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"AGE_GROUP"
0.0418183320110181	0.00291009860189755	0.0200561054821503	0.0232666931397801	-0.00579937996517414	0.0219598218335576	-0.00111976704283369	0.0106667921277181	-0.0338554611830086	-0.0153764774260118	0.000589802916406645	-0.0103970838509506	0.0802054685404108	-0.0575225647156115	0.0110451231664132	0.0979667329637857	-0.0188513546331211	-0.043108391599212	0.0478393015712286	0.0140131680844464	0.0802128858757199	0.00520617951665973	0.0228255015784498	0.0486720097400946	0.0079147483676516	-0.0711566505996578	-0.0458264494993334	0.0296898769461053	-0.0221387451819026	-0.0538159939621583	-0.0512803806261573	0.142559924079738	0.0740605497534643	0.0320770487323472	-0.0351711515558489	0.0230218527958716	0.0167525174432576	0.0692423934004895	-0.0600021901662693	0.0345830871315512	0.0486641556055864	-0.054624567486285	4
0.027972095368028	0.0237739952370039	0.0467121210847322	0.0524814964415461	0.0925687360037082	-0.0258448341827861	0.0038135762992124	-0.0363282118870541	-0.0585025100637902	-0.00620097079087512	0.0187391577804444	-0.027737045269723	0.022730227641984	-0.00688267622027691	0.0320696366487249	0.00342902328811245	0.0347427513982116	-0.0701083305026539	0.0210973344590649	0.0250250011508885	-0.00744914709533407	0.0306129076809048	0.00123600529858879	0.0336020868199747	0.0478388487652503	-0.0912224607713034	-0.00529331019466374	0.0159692211415244	-0.0211261551707345	0.0140638657585675	0.0286526509274824	0.0730810817564971	0.0915742141906611	0.0208992675528733	-0.0378296025530948	-0.0140183904800206	0.0332855734585832	0.0980135040572321	0.0537958941675541	-0.0150907334433348	0.00547574237098372	-0.041614026705367	4
0.0226515528218941	-0.04423434269208	-0.0171092067110133	0.0296738815278506	-0.0351992353744529	-0.0262523241056238	-0.070344397495001	0.0630471993722919	0.0336964628416218	-0.00942974573362945	-0.000814179893443123	-0.0647804247393463	0.0176141038996902	0.0179492713761939	-0.0135838629882055	-0.0797885583730186	-0.0664077212831337	0.0405923003415271	0.02703260845579	0.0178273374185083	-0.0210273309376466	0.0237139733804601	0.0489308708384373	-0.00630886947694753	0.0452952853209939	0.0192038462820987	-0.00579628774142316	0.039205761141029	0.0142804496239294	-0.0283539446354236	-0.0322053531881226	0.00842039639538712	-0.0805531448702624	0.0427750395801803	-0.0086905420490909	0.0157715326335168	0.0612063720384088	0.0444000786448807	-0.0187852920431661	0.106407327214525	-0.0311428418561403	0.0160829748627643	5
-0.0276028184338004	0.0332505417514845	0.018829767223351	0.0361162359421117	0.0449328000288927	0.0323047220825326	-0.0103215642958225	-0.00959117287512762	0.0227141363056581	0.0161303723211064	0.00209839583471856	0.0493515338171553	0.0506376582207554	-0.051389587224528	-0.0133605505127096	-0.0190605710490624	-0.0504842510590779	-0.0755738299206622	0.0272417395915799	0.0391458852819437	0.0093226191869072	-0.012278284619758	0.00819982420950527	-0.00405275008431617	-0.00278973541705088	0.0108989496543123	-0.0112486785293541	0.0301037128830934	-0.010963498168279	0.0142303951650373	-0.0370816397823939	-0.0785165344661753	0.00607894929215263	0.0528625062580576	0.00358107516619938	-0.0805883567676935	0.0180359543557367	0.0128094446635985	0.0162962502782455	-0.0722881999775901	0.0527824333237684	-0.0538529338592561	4
0.0550330016188224	0.000634068380171499	-0.0320312700136981	-0.0137625703391217	0.0838335912068181	0.0375558243180877	0.00772333516449006	0.061855183762381	-0.0175060760947776	0.0243146905000826	0.0204975813231106	-0.00950083824178616	-0.00695233515742896	0.00193106224267731	-0.0372992985648666	0.0294533450584193	0.00315229158100577	0.00147955023411966	-0.0109690022879681	0.0343787049560817	-0.00567824151526363	0.0513457876331075	-0.00526956450499531	-0.0287041623973932	-0.0373252411306268	0.0178900289688858	0.0154329146145627	0.0132478189674571	-0.00700656033829927	-0.00166155535194482	-0.00312150834309394	0.0379347462707108	0.0313730529116252	0.0604976283636582	0.0519672339909156	-0.032119707037286	0.0685188200506573	-0.00619890615850646	-0.0269213898503374	0.0119700709831047	-0.0298148734830205	-0.0502249561161652	4
0.0153457041951863	0.0555741871358994	0.0252872355670771	0.00342945188602502	0.0404236698412005	0.0357029877863531	0.0331122230421524	0.0617476057628714	0.00118039696080235	0.0771053357938552	-0.0206486035727333	-0.0505136492322525	-0.0419451947489067	0.00279181663210135	-0.0100220262335836	-0.00470525585612276	-0.0401756868797933	-0.0123969173936088	0.0366900110202701	0.0242423272884788	-0.0159859614925273	-0.00519874737018151	-0.00727509076250885	0.0753026933099908	-0.012660214311775	0.0382311435379107	-0.0076566627771504	-0.020739827759048	-0.0569630014980196	-0.0162050022177032	-0.00920952956677398	0.0400354489219184	0.00714672061981901	0.0122192951078798	-0.0390802186206675	-0.00994143411446768	-0.00119077187411643	0.00491975209899585	0.00692488780745215	0.0480559845823681	-0.0380223707874786	-0.0162016043525553	5
-0.00576519343138063	-0.0689990268890811	0.0151546730176744	0.00413218681615878	-0.0368765397195761	-0.0374223985879828	-0.00788575024802263	-0.0431154532278536	0.0137421258943922	0.0657235818907164	0.0663418321753557	0.00528278566480986	-0.0158291797904736	0.00226367230898578	0.0682247701035926	-0.0139184972441449	0.0307985155193611	0.0157710179884265	-0.00401402892580215	0.039833517865548	0.0120066540213207	0.0117191105972293	0.00911066023828183	0.0275371502952824	-0.0177574531038269	0.00692994744713321	-0.0520680925145969	-0.036967075602344	0.0517469671484708	-0.038118324097437	-0.037789790593611	0.00372477780555517	0.0245325677752678	0.0756804712921682	0.030801420890644	0.0547630289319863	0.00641164126308003	0.0027861348900854	0.0537348835325571	0.0312091991449676	0.0470419447476448	-0.0245267826653977	1
0.0100136246312191	0.00773673388328058	0.0340499350480714	-0.00179191485252404	-0.00156116625850955	-0.0793607062615753	0.0235273294089142	0.00223398539141648	-0.00480530128642104	-0.0397833550945466	0.0259080457434075	-0.0215017512425285	0.00574312689630359	-0.0432333528570427	0.043518457048793	-0.0172742609551384	-0.0011872397955273	-0.0356432305192229	-0.0135129983071157	0.0139092946827172	-0.0427572245296805	-0.0775072799960016	0.0341856105089883	0.0431919615155964	-0.0567618503321334	-0.0282236308996965	0.0150649710208076	-0.012096124324569	0.0315872534299399	0.0101839201110008	0.0423786204159636	-0.026294593700519	0.0236079347208113	0.00103247551238325	0.103755826935299	-0.0538785142454524	0.0480407538902526	-0.101069036028516	-0.0163665081870373	0.0353904358657104	-0.0268353826084169	0.0346212807105663	5
0.000257964646794721	0.0270121891064665	-0.0112418022088866	0.0262177655506123	0.104385183297058	0.0660936103765087	-0.109190300279523	0.0979240580444224	-0.00792664441176762	0.0864337029567427	0.00984749110732629	-0.0205434179292702	0.00121123562809342	0.0338038473834368	-0.080114573865399	0.0294461653958137	0.0629296447794048	-0.00619346120231007	0.0213681372032969	-0.0549142698164755	0.0081247895491286	-0.0621928424872018	-0.0257648214118659	0.0218857488678758	0.0239338672275378	0.00541098484356542	-0.0204350855816404	0.0914826573098078	0.0256985285869447	0.0244882216288659	0.0651259020824403	-0.0388880197274182	-0.0177229500256823	0.0742110184590462	0.0359826359301353	0.0555169270063599	-0.078252588461293	-0.0392147087005543	-0.087224842766796	0.0760700113387858	0.0205724271414655	0.0493223132721074	5
0.0253427827274985	-0.00343564323304336	0.0111313467526818	0.0238903755203111	-0.00549324546063995	0.0216694758987507	0.0103697756379069	0.00909071309477673	-0.0253773554212049	-0.0598495798520872	-0.00793814214262753	0.0287139264082272	0.0369796839979833	0.0332529570399867	0.0334848011431235	-0.0362116650409968	-0.0186459034074597	0.0113787465212589	0.03607727528839	-0.0339225428907378	-0.0372043765453311	-0.0209947125076282	-0.0197675926995219	-0.00325856864604501	0.0460339711167613	0.0175404877030939	-0.014309533434388	-0.0264651698528741	0.0245755909490555	-0.0291235115260764	-0.0316478440357552	-0.05166031509174	0.0193516396571894	-0.0275140653192542	-0.01040901494769	-0.0160295226283589	0.0169176939460647	-0.0342883610790665	-0.00671468070621188	-0.0268056668461738	0.00201021600085281	0.0210615074135063	2
-0.0844627866376163	-0.0142679465520924	0.00482295996555648	-0.0341776750733384	-0.0165652440285531	0.0159165389401529	-0.00102585386861682	-0.00706434009431631	-0.00959837251484387	0.0246854086922244	-0.00389434492056234	-0.0160598162510611	0.0312769768260463	-0.00716563810979157	0.0195866532762592	0.0420566840198181	0.0131551006906474	-0.000404591635545462	0.0278396552973147	-0.0279164479084576	0.0489289189219821	0.00493583916742243	0.00228244014675713	0.0128896488838658	0.0259301351105313	-0.0243712858333473	0.00636747779533557	-0.0369471819414457	-0.0291360046621921	0.0103787367315755	-0.0406262015112586	-0.00685444289713445	-0.0128454608544437	0.034240277309228	-0.0280693334950832	0.0193970059243153	0.00346929460058815	-0.00469841908727465	-0.000298700465360797	-0.0365551865347591	0.00157311907721087	0.0239241784854133	5
-0.0241479021925637	0.00431637599824187	0.0409142999369437	0.0104682115006539	0.0346272238433101	0.00887554849844601	0.0396344126037842	-0.00851842113775055	0.00402680617118024	-0.0293002765699824	-0.0430059737305957	-0.0356508308357895	0.015743741142409	0.000669236657890915	-0.0589961840399534	-0.0298021185549504	0.0117495829699662	-0.0681201304230718	0.00327997394033723	0.00965495186034746	-0.0151154707386525	-0.0519372464095598	-0.0363325063206112	0.0528154573133389	-0.0425394456621188	0.0301242001264226	-0.0036613740491238	-0.0214695536724192	0.00685063191779109	0.0617893705096348	0.0138879717599603	-0.0744522660245696	0.00490040358172648	-0.0486590379598558	0.00966780458344774	0.0270952448849378	0.00370030014683501	-0.020452258444078	0.0227417878348911	-0.0354333923223333	0.0501689405570115	-0.0265450998294636	5
-0.0539283273748004	-0.00936608649029739	-0.0117580188680437	-0.00231148491118942	-0.0153979347079054	-0.0323951461028012	-0.0309893454766721	0.0111897785976682	0.0517449845636404	0.0368383739199328	0.044675576805352	0.0109423625964586	0.0222789042755446	0.0256753706894957	0.00425007766017122	0.0106956205897069	-0.0336050545464979	-0.0394399286112762	0.0257410534853325	-0.00262779212078976	-0.00884388791391895	-0.0251231856624737	0.0335766244426862	0.0249067868351572	-0.00800311043125839	0.0467745956599325	-0.00448800642001004	0.00396926256155108	-0.0311867306311344	-0.00859025916903398	-0.0426159761679937	-0.000177641959023776	-0.000810852358300737	0.00957080887364095	-0.0767829771495201	0.00484876005976116	0.0393023098512433	0.0484467962217143	-0.000120558690908602	0.055622484650136	0.0096852872509972	-0.00645976005030736	5
-0.00412703660751821	-0.0562541202432999	0.0136542019867777	0.0397279082495057	-0.0163014733237041	-0.0152966460847275	-0.0570974062697365	0.0844517083990404	0.0143869517410948	0.0222850258234827	0.0140939072882717	-0.0337868682888449	0.00494098901425849	0.00821802783902648	-0.00613703165374186	-0.0188568374086852	0.0193357785064446	-0.00877734702149047	0.0810947688558315	-0.0426682461166449	0.0136687652805665	-0.0135625597357059	-0.00647952227673532	0.0131916272249191	-0.0209396707603339	0.00406871049328131	0.00733347226299476	-0.0114844112574477	-0.0431964411933769	0.00886924416774104	-0.0584819136145725	0.00287180842672373	0.00331854507414913	0.0143446456918287	0.000975814677729017	0.0640340085343019	0.0145484517743266	0.0282644683758813	0.0122665758720937	0.011952361775258	0.0900500198528734	-0.00650951454010437	4
-0.00891742978835079	-0.0582759809337718	0.00504618868969685	0.015056365208252	-0.0394650278834741	0.0424348089086825	-0.0306281388280123	-0.048736350041968	-0.0121661937423244	0.0219437855728891	-0.024989260096744	0.0221992526388296	-0.0141345086486886	-0.00803163058307255	0.09176723648824	0.0151555356973471	0.0166108290385835	0.0334953738414936	-0.0110701821314349	-0.0118362033056904	0.0214245040853545	-0.024979003889242	-0.0438293123237508	0.0695201193275911	-0.005120229434077	-0.00304195328971557	0.0438737341189931	-0.014124827329364	0.0521988525116566	-0.000587341869871583	0.0112517225938562	-0.00727314030501588	-0.0169387016016892	-0.0320486751427385	0.0330280978865574	0.0230800109434338	0.0211611120251193	0.00260337025519697	0.00158276864174764	0.0358442477570919	0.0199136370771833	-0.0253796936881965	2
-0.0274177299848353	-0.00219875350437654	0.0307641492483335	0.00441361869506857	0.0401221680177258	0.0289864199182038	0.0208997809431841	-0.0049224364877397	0.0330229124416455	0.0208312282929422	0.00468750124841107	-0.0355798637816995	0.0102829318192058	0.00459315190747131	0.0743231050596709	-0.0813899685835894	0.0839487561526617	0.03575281699131	0.0142252413123118	-0.0262880714108581	0.0109668975862521	-0.0278430035157877	-0.0347471178495427	-0.00273585306096633	-0.0240278656668177	0.015283524132561	0.0260484507175368	-0.0326155934073734	-0.00668328273859445	-0.0298067041753358	-0.0016998260088554	0.00976017778568371	-0.0252491583498407	-0.0140743835448286	0.0294384224733565	-0.0367438709951083	-0.00539262907320665	-0.0343708389005184	-0.0945527691037931	0.0219016441783214	-0.0192099835562065	0.0196101636251646	1
-0.0728045431072681	0.0134563588167893	0.00484426876075946	-0.00495250456092571	0.0113675293466566	0.0134325416380108	0.0109785129229568	-0.00551442618132477	0.0128676091602496	-0.00289511118415732	0.00513366593663144	-0.00083454973606144	0.0283439630477705	-0.0302438301292527	0.0143484448198191	0.023123975790199	0.0563485835136356	0.0104334140175385	0.0342446231781973	-0.0142178206983904	0.0551115161818909	0.0123489687625148	0.00842677123186736	-0.0303937221987224	-0.00531013794617827	0.0138935389361358	-0.00953849985471694	-0.0273338921057451	-0.0329736251203481	-0.0206419630477008	0.0208564472177191	0.0391888450305849	-0.0329568473056786	0.0154878510159568	-0.0392378668223849	-0.0211391186372629	-0.0130890927055192	0.0322196545118058	0.0187426459689415	-0.0285253884249026	-0.0609817004034878	-0.00688732323833501	4
-0.0800486272508584	0.0122705789595844	0.00658736122988575	0.0037301859263305	0.0112719964524136	0.0395378562947789	-0.00946708223099989	-0.0204436713082428	0.0452607177707136	0.0595920535773892	0.016916541084549	0.0258043389790347	0.0356993069570771	-0.00197063022579189	0.0119599059845833	-0.00525033354041804	0.0435814817083595	-0.0466497900514836	-0.0272852894169499	0.0166390316877846	0.0247806933747427	0.0191356239979273	-0.00435886934895349	-0.0204565573354714	0.0460989994413549	0.0232925404335694	-0.0169135531939465	-0.00829240992318006	-0.00281299615764394	-0.0093657312859336	-0.0160042887519859	0.0167851215003626	-0.0283618178101538	0.0130483008247398	-0.0277320772372863	0.0268226937622533	-0.01995702804392	0.0122259327992638	-0.0311999002191405	-0.0186902832453181	-0.0477951538567428	-0.00442777131804148	5
0.0405735912349916	3.02953709715024e-05	-0.000948379597444148	-0.00624394519859672	0.028396468742992	0.0169321247710848	0.0532464536362413	0.0389074421361377	-0.0316938911304959	0.0660734151726829	0.0329340414623846	-0.0556946518789554	-0.0941835341721993	-0.00489482526417255	0.00998999455223701	-0.0100557454887974	-0.0127837636745373	-0.0250673584557696	0.123046907453199	0.0555294644495716	-0.0497487819619638	-0.00636972978690437	0.00111415613509941	-0.0142240740350167	-0.0562628057879292	0.0706963188754585	0.0368564529376654	-0.0585246772711983	-0.0800886875491461	-0.0145729743127997	0.00388429715236477	-0.00299522775234014	-0.0370678077368418	0.0432438112267189	-0.00202201525672605	-0.0353261382545902	0.0481906505706349	-0.0173088122834958	0.00744772618385804	0.0231053160730793	-0.0462307857114784	-0.0956596294150818	3
-0.0502887886577629	0.0496013072336751	-0.00108317569249137	-0.00792936071457695	-0.0366071984074779	-0.00601915819132536	0.0178502216200025	0.0148976036911125	-0.0574689706606921	-4.43682951843256e-06	0.0284270234064452	0.0303440464179352	0.00613040290892557	0.0296280688138687	0.0289270325619559	-0.00593391036276169	0.046328705723046	-0.0355366041443047	-0.0192790263394766	0.0424399655433194	0.0259283782222503	0.0120705050564414	-0.037650165334611	-0.0119829836697686	0.118441704625186	0.00612212001962141	-0.0118480731180414	0.0094033060266481	-0.0273432176923495	0.00882141278260498	0.00969911136209881	-0.00596386947186421	0.0280395953825315	0.0105664948040326	-0.00791751315103693	0.0348158656517609	-0.00402807358074427	-0.01356874092512	-0.00940764189378616	-0.0404580035326572	0.0051401312728945	0.0204440301512378	5
0.013575688592886	0.0411518359290864	-0.00579297316098824	0.0557850000325859	0.0236986468100916	0.00919268549715912	0.00892443131471009	-0.0130259375299877	-0.0103314744749016	0.0421645501960239	0.0517854022892952	0.0146077800662222	0.00487155195886354	0.0264731841287728	-0.00762756070836751	-0.0173144329764406	-0.0844426810016639	-0.0309948095221111	-0.00518644080219444	0.0255728140708266	-0.0342640425569665	-0.000716260963006699	0.00722378216248053	0.0482313678546789	-0.0602537532555306	0.00457369373237551	0.0459665578983977	-0.0441330109891764	-0.0175431189807194	-0.0459958179712539	0.0138048736582424	-0.0133344188125206	0.0141874996250608	-0.0267781415017761	-0.0625797602016487	-0.0243105290610986	-0.00942214044669298	-0.0222257120663524	-0.0116891006926296	-0.0118379259806775	0.0474451915752232	0.0764705334400923	5
0.0118897990826979	0.00402549717309998	0.0350091188990411	0.00292651845902957	0.0116262139262147	0.0291967696022714	0.0606484516374494	-0.00950022531082811	-0.00630832323316145	-0.00508453038551211	-0.00881131227796091	-0.0238723129877128	0.00406821866689779	0.0314211793664258	-0.0260769061952126	0.0530008606591946	0.0216860377753135	0.0176850229161335	0.0426771398118772	0.00517236292761405	0.0212057443477051	0.0422731570454629	0.0496737440958563	0.00880962782828551	0.0122532911499543	-0.0695498531260277	0.00849229811927948	0.0590347836802124	0.0304324596972247	0.00726753948482906	0.0531252013778331	-0.0123071857406903	0.0366507243318772	0.0441313594061537	0.0227479378711292	-0.053342176515826	-0.0435933026321974	0.00639748857647323	0.0686926383327822	-0.0314504341288479	-0.041714894532927	-0.0299912010191533	2
-0.0216694834103351	0.0169004339383833	0.0448703710203007	-0.024038028541455	0.0223595253533857	-0.0396333184117419	0.0299776615545782	0.0188445803162592	0.0341917668741203	0.0420269369851246	-0.0303841142462517	-0.0212306567867057	-0.0443671738863125	0.0266416505198129	0.0348495582074089	-0.0257552213138092	0.0350135353788541	-0.0137374335163301	0.00314272549789096	-0.000117994635476782	-0.0115067872606358	0.0280306651420723	0.00820657933382939	0.00638755341842709	-0.0137305645615673	0.00653467752870945	0.0304408950032435	0.0408570140400145	-0.00831660922562054	0.0506519238591822	0.00774667090036182	0.0331908897834022	-0.0275673596455498	0.0525880419637763	0.0200946098766849	-0.0460142490713062	0.0151979685395283	0.00821813927188989	-0.0133789052991206	0.0130477081006961	-0.0252396239702784	-0.0166264026553589	2
