"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SEX"
0.0157240836818354	-0.0908691103962889	-0.090130324641942	0.00907009636402183	-0.0631153762126004	-0.00750658957533118	0.0775971340083853	-0.0100133708571273	0.0269944300694944	-0.0751149493397884	0.00133207349608927	-0.0190633306177704	-0.00240862552168578	0.0738065480558675	-0.0152048726949987	0.0683095556248539	-0.00924230137441209	-0.00852259843823869	-0.0136899033374549	-0.0210558449887708	-0.041314331941949	0.0307081445586954	0.0290142246231745	0.0237257485388412	-0.0188704106090238	-0.0438116983853389	0.0650473101278946	-0.0136953328480906	-0.039821026063226	0.0482128046709217	1
-0.0731109357198636	0.00578392951305138	-0.00994652090382837	-0.0424744191871945	0.00767268988843445	-0.0383875072836759	-0.0118360976955176	-0.00328731351483047	-0.0582486376511128	-0.0350839136665964	-0.0909874345313974	0.0277700839749255	0.0315506984593229	-0.06433943147487	0.0404088412497537	-0.0239441003864424	0.0290400365263241	-0.022777036238182	0.00045793025940799	-0.0179995983075159	-0.0217200687963124	0.0321956891842961	0.00407566332531886	0.0258466608064764	0.000305018143415742	0.0600368566500752	0.0233642516490408	-0.0243457031985321	0.0351714920062033	-0.000708647571549577	1
0.0481083952636371	0.0730541078100536	-0.0791606494299864	-0.016881517236101	-0.018870193098002	-0.0102510557130505	0.0270110753233651	-0.0221495470559017	-0.0559645475607341	-0.00938723031896518	-0.000404738366286739	-0.0706105222312738	-0.0423718823547195	-0.0588123166521233	0.0860908729131951	-0.0134145372141333	-0.0963323997228464	0.0380179664194982	-0.00404280958771236	0.0125525715243787	-0.0463949528941137	0.0930836476180862	-0.0292461974554563	0.0713108194510999	0.0170131385389387	0.0100052704161901	0.0643904942587146	-0.036303953171837	-0.00481144382256985	-0.0505656636622528	2
0.0806042691635984	-0.0301508342098957	0.0328823372660477	0.0038625838132124	0.00488186167077646	0.0350122405178714	-0.082550561262746	-0.00550748082093411	-0.0534139743302452	0.0135247965235716	-0.0844200001213245	0.0305861451602083	-0.0308658244645839	-0.0514785584768138	0.0857393468908426	0.00330282245924777	-0.0117169147654332	0.0137233097346861	-0.0846373309974389	0.0331905765407756	0.00531643280262652	-0.0778690150720263	0.0195146557314445	0.0499239232031092	-0.0586429744228093	-0.0249038350418027	-0.0384172813650313	-0.0703368440332985	-0.0309051785311984	0.0178017679983169	1
-0.0102563880621208	-0.0514305148978482	-0.0289558010061719	-0.0042917209677208	-0.0401276737172406	0.0745802960802789	-0.076431460318732	-0.0427567217356702	0.0512906198241547	0.0139856355779058	-0.0228253972891924	-0.0801485338908214	0.044758596454977	0.00452814285408182	-0.0492938923018638	-0.0146035648691471	0.0182289742184206	0.0500100430579422	0.0187894338199536	0.0681094247060495	0.0766384458834391	-0.062750652830006	0.0905808852995682	0.0336467314649488	-0.0100634236674357	0.0201545115183778	-0.0487384486546978	-0.0127436138780914	-0.00177207973515245	-0.0345797967346332	1
-0.0178183244909606	0.00545274996556367	0.0255354104958574	0.017311802180568	0.012738487009321	-0.00937309267041064	-0.0492080204431623	-0.0136707428791488	-0.0211446282764514	-0.000107634028653492	-0.0819308633708858	-0.0454615397843011	0.0427103411892565	0.00558279907657158	0.0255713619855641	0.0493252527301824	0.00132712642469626	0.0670261103507891	-0.0124509540028972	0.0544528652750924	0.00809588086952966	-0.0664385329565539	-0.031410088283047	0.00588914692140119	0.079295407539654	0.0155879430558498	-0.0282072993965884	0.0536963628438926	-0.00132217757364567	0.0209701960727732	1
-0.0451546984555561	-0.0353867501973403	-0.06491637980298	-0.0142972217070525	0.0383943607957982	-0.00516683002621747	-0.0499112989278048	-0.0194747680008524	0.0214744948152936	0.0322046879221416	0.0267297511161004	0.0227441758916345	0.00945212386025326	-0.00102219967305683	0.00187052630497803	0.0269492197785897	-0.00933221952717742	-0.0306133922140248	-0.0329880819926099	-0.00202235830513659	0.031574420896144	0.00231726968578516	-0.0404080879141221	-0.0131359212776868	-0.0345335125274527	0.052419783412393	-0.0416220431215599	-0.0881294836535138	0.0208492188563922	0.0809539867237375	2
0.0752593528089177	-0.00261353003559504	0.0455751761981443	0.0277026786090934	0.0370851744665051	0.00602498338039553	0.0241227801839706	-0.0360152406004174	-0.000920698090003502	-0.0135335553633775	-0.0167081628363352	-0.0351644249151437	-0.0138585327637408	-0.0395464556610508	0.034598665647633	-0.032565485851795	-0.0672919270048284	0.00504996030366646	0.0750826157194108	0.0969671735730884	0.0191989058228857	0.0505228138592587	0.0242009839508926	-0.115845556668597	0.0333342550630128	0.0299039327787999	0.00616270622267556	-0.0159984547578442	0.0679850936803363	0.0644871385280004	2
0.0352741741127175	0.0272208878549048	0.0297398443300149	-0.0374237846985476	-0.0371334901678349	0.0493258583663604	-0.0187366495021925	-0.0131066232193655	-0.00921156028642495	0.0182459230054502	-0.0609707462632253	0.0321041590258574	0.00247072270007392	0.0578204317236936	-0.0165337844706731	-0.0109992034197396	-0.0382044431417896	-0.0120891257017521	0.0401097558589785	0.00403823906851705	0.00987989120677576	-0.0242012814242954	-0.0161731322810392	-0.0403643006017031	0.00949606809419448	-0.00785520393754277	0.0534634640638572	-0.076180637367266	-0.0228610320615807	-0.053891535926378	1
-0.0257669673297477	-0.0724704024201102	-0.0914021971842504	-0.0342752037900631	0.00325950933597869	-0.0462945424392939	0.014140646336674	-0.0243359055007362	-0.0709731071382439	-0.081278529732881	-0.0768904831776424	0.0235241542106882	-0.00875407810872303	-0.00828714064541425	-0.00802641448819869	0.051189546829523	-0.0489225801741517	-0.00955841198558249	-0.0210558075211	-0.0120152284187517	0.0564685665582899	-0.0171099097108193	-0.0127700848640722	0.0250126765835564	0.0103291188230311	0.0326545592495528	-0.0278454292825387	-0.0185775711170864	0.00750500749702966	0.0225099025274064	1
-0.087914914005502	-0.0237961224037951	0.00704694507376106	-0.0575758133401628	0.0150677153004641	0.00179642881199738	-0.0278542159991915	-0.0158383054508862	-0.0953140715776843	-0.0606846298966935	-0.0218568157249662	0.0189025120705438	0.0126706739899788	-0.052259400579276	-0.00269929281953046	-0.0107252470463282	-0.0479556255385266	-0.0299454302290978	0.00730371758617653	-0.0931320623812478	0.00329708187322335	0.0814178258169455	0.116091847224216	-0.0146110634763001	0.00757080399575613	-0.0465183679358361	0.023638992682824	0.0405839049174374	-0.00869072118615785	0.000580082401967209	1
-0.0393093991876396	-0.064594062670686	0.00811651328408641	-0.0341877855750767	0.000454665285320171	0.0156002543973901	-0.0592507247469069	-0.0330125654610821	-0.0323915983598234	-0.0591246269809053	-0.0213502216912334	0.0157378929994392	0.00203630746352159	-0.0111620841998546	-0.00382665197268665	-0.0324733268685178	-0.0570569677418921	0.0325128531300803	0.0124263494686894	-0.016429607673505	-0.0414532200890334	0.0085434491889789	0.0482485077585195	-0.000380769323989533	-0.0328653736622725	-0.0458657787814666	0.026245750350425	0.0178609569007994	0.02900081334814	-0.0260806780251809	1
0.0427844114379483	0.00751539243337844	-0.0472934334487564	-0.0299083355327652	-0.0162684197536537	-0.01851777597419	0.0361428793871093	0.0492017192657065	-0.0487299913044249	-0.0698459500681197	0.0342364430156268	0.0576491282196542	-0.0229415922416572	-0.0317977689172428	-0.0357482226448837	-0.0194202695511475	0.0368064399873254	0.0144643700859106	-0.00922832365002563	0.0154508000678929	-0.0737406103667183	-0.0361239506643753	0.035698491324339	0.0449293298198987	0.0671594317635387	-0.0599803535398227	0.0114379919309794	0.0432689247761013	-0.0349914596113406	0.024194641432524	1
-0.0132383220820137	-0.0230989267231969	0.0516398838017188	0.0248956265656198	-0.0608947962316058	-0.00188413163397877	-0.00657377359450768	-0.0525030762401354	-0.0256047311567568	0.0235318617801837	0.0657149971217344	-0.0279670684687727	-0.0128292654385107	0.0453324087927263	-0.0774640006036759	0.0480934432368933	0.0178046139562778	-0.00317657214934111	-0.0575989690063871	0.0086467849737234	-0.0187458168888796	-0.0799304779289908	0.0264678516855099	0.0664235815391534	-0.00895970412044381	0.0277428780773396	0.0419339344851593	-0.0262217883165254	0.00952068919620773	-0.0422760189240231	2
0.084258197755652	0.0203640070706669	-0.0392776780198034	-0.000389418180807131	0.038247705560369	-0.0372178021282582	-0.00105374350897019	-0.0220740807957981	0.0210980989081652	-0.00155621963642247	0.0519099903420208	0.00544158266404149	-0.0652778676532845	-0.0490158170001616	0.0110222244953593	0.0182328210969393	0.0491269036605866	0.032760450873133	0.0101692114779935	0.0422731947795566	0.0227855828696235	0.00234798386378518	-0.0988283553940935	-0.0548105771026238	-0.00798358258191982	-0.011133811519735	0.0280361655208202	0.0470920335722255	-0.0119686773075443	0.0142437335170907	1
-0.0536803677163667	-0.0063603679021393	-0.0120438538468609	-0.0213997892132944	-0.0414254755862203	0.0333212097050884	0.0240233740703649	-0.058769500044424	-0.0571275473876087	-0.0902795116362836	-0.131520049067464	0.0662394792834462	-0.00116277371571128	-0.0422689522535326	0.0755843105200575	0.0299946354894584	0.0406533120561861	-0.0424412129858082	-0.0488569368468464	-0.0577550732726776	-0.0168496416148453	0.0396792838993582	-0.0521521716443558	0.0580925648139013	0.00161214082189336	-0.0203062943382359	-0.0368858765404525	0.0141940759991491	0.0420039225922143	0.0349718765007052	1
0.0725706700764928	-0.0329670226510873	0.0391698349279489	0.137911572188778	0.114616332922901	0.019530799071584	0.0276363334832524	-0.0297026399619372	0.0179371695497036	-0.0353448946019611	0.026632884058108	0.0848263223581808	-0.0530470533596679	-0.0746103245429821	-0.111170033728062	-0.0254208752902248	-0.150954709958988	0.0025526036580481	0.155533735269456	-0.0339134485475631	0.0295434720602291	0.0114048892928282	-0.0159114257235825	0.0390718927383254	0.103761031279329	0.0174288996489348	-0.0917509391776198	-0.028383161527302	-0.0670691838134801	-0.0565870884005121	1
0.0684911664540841	-0.0481724879925979	-0.10959613152843	-0.0507243377986217	-0.0366004621702	0.00962825151467927	0.0730784313332842	0.00611166615240396	0.0358161627081721	0.0169256304225715	0.0223587496205698	-0.0263374363024933	0.0112236921989189	0.0373343151484944	-0.0505184077697351	0.000837391788356829	-0.0607748318731451	0.058318835983596	-0.0206938467009103	0.0160572974976936	0.0179210331436381	-0.0131345576663806	0.0613416584973897	-0.00986249406650505	-0.0127023131927203	0.0258758833167177	-0.0276424672378716	0.044831316462332	-0.0330368102467916	0.0116826284415361	2
-0.0104417572401637	0.0904349371481009	-0.00825159930127396	0.0786845460300449	0.10200724563832	0.0209102146693961	0.0033281401478258	0.013798332553416	-0.0306286926033412	-0.0226970977869088	0.0381989338258097	-0.00355112326330726	0.0382641461801061	-0.00650466529543297	-0.0273333240972009	-0.0730288351334332	-0.0585514405731747	-0.000201505906884336	0.0160753689461949	0.00893943264827179	0.00830970003058482	0.0671428986557699	-0.000469833213325971	0.0100452143655461	-0.0929261203346989	-0.0822718596106736	-0.153020038351073	0.0992149964872313	-0.0583810789556287	0.0322162273623104	1
0.0388267605747739	0.0152796405587687	0.0296067210847199	-0.00589174892174474	0.056599884760118	-0.0090452040279619	0.00679169839771077	0.0080618378315055	-0.00505894001137576	0.0392195161677602	0.0240687182425825	0.0264495461116642	-0.0566927728695335	-0.0205944120725343	-0.0702620292468013	-0.0567335158387909	-0.0470462094758601	0.00455090017668208	0.0744324186837893	0.00634931389820053	-0.0664160806475603	-0.0521552192416011	-0.02168472443638	0.0143224110054481	0.135831337205782	-0.019154139675366	-0.0991435154301687	-0.00437402810552168	-0.0425376609907323	-0.0128494009157605	2
-0.0709187535703956	-0.0028356020013924	0.0215368142073213	-0.0251794818390358	-0.00764838699889538	0.0214153010088864	-0.058890581273507	-0.0417043086661729	0.0385785763336129	-0.0430220857758865	0.0657871804759284	0.00980114959724282	-0.0208171864819538	0.00374784496706818	-0.0131910558999193	-0.0469734291954604	0.0347909600622051	-0.0246522478321246	0.0867292243930482	0.0607723036615956	0.0322789054278726	-0.020539340453972	-0.0378449305661874	-0.00802896190568282	-0.012573791726205	0.0688736036700068	0.0208679516989385	-0.0583612040061464	-0.0160332585048899	0.0681395234120274	2
-0.0302410927080554	-0.0544884926563513	-0.0301222854390979	-0.0431657532180774	0.0478678616038367	0.0287002900939035	0.0436981244030506	-0.0368882602869246	0.115730389513225	-0.0163946465818675	-0.0347362377801834	0.00759435960604031	-0.0428990257630151	0.0453912729801374	0.0040108000878813	0.0521168140451584	-0.0287784816188597	0.0490261710021163	0.00984975418939196	-0.0260019177271419	-0.027943054853125	0.0237702193934077	0.0500867008713274	0.0133301423726888	-0.0431219641164796	-0.0344807190797756	0.0466928045068305	0.016450832369437	-0.0313606648934995	-0.0651289794075141	1
0.0445490102617208	-0.014056453282829	0.0342522531950017	-0.0278153223567526	0.0347988421074555	-0.027626933040266	0.0354912611510679	0.033654543483822	0.0161323753546667	-0.0361928431583272	-0.0386998977265979	0.0297802035740523	-0.0634720697241488	0.00153616156654383	-0.022921460614806	0.027264793739429	0.0145107263578013	-0.01195768983629	-0.00703852364442888	0.0636657668001901	-0.0442484694127219	-0.027287225435773	-0.0143344647893118	0.0388072350137374	0.0463638297231218	-0.0750549951335298	-0.00656310875049325	0.0587462509391155	-0.0191403039076305	0.0252253983412381	2
-0.00621553819694096	-0.0612579498759533	-0.0340925981115172	0.0309831806405828	0.0301964925292473	-0.065029631966508	0.0141649061790249	-0.0877236659714619	0.107773557374549	0.0420281609648973	-0.103628072937098	0.00137352274518677	0.0234788962403164	-0.0463949184161567	0.143119945824421	-0.00640653642560151	0.0107713960755966	0.06629338300971	0.0121291264340301	0.0689702969728501	-0.0468379828695093	-0.0257877619877097	-0.00410493536877613	-0.0735852632690208	-0.0779311019363444	0.0462313981945734	-0.00807201252828874	-0.00666792886850332	0.00718958791311776	-0.0341491843014002	1
0.00684535185954538	-0.0287200586954896	-0.0606333435190221	0.0820895155963536	-0.0100356132629269	0.0781908241691806	0.000604394565832274	-0.0212063918425604	-0.0221121374122967	0.0410287525993113	0.0183030776182497	0.0369731893400131	0.0223030066572517	-0.022860635017069	-0.0422208398907058	-0.0186097566647069	-0.0196442239846892	0.114457669082832	-0.00735040776748215	-0.0535665316886953	0.117798600724196	0.013836425093702	-0.0830208882120716	0.0469344853330935	-0.0860511423875542	-0.00356729658472633	0.0214746937158206	0.000671358347451992	-0.012852285897977	-0.0445565406501874	1
0.0465404886569371	-0.057015108047587	-0.00716785080755121	0.0741553098930459	0.0270123166746193	-0.0486229563357507	-0.0223851679961654	0.061654597296019	0.0155371065988695	-0.0429366482102021	-0.0198219623129264	0.0186743042547521	0.0162924917451727	-0.0711253822148175	-0.0595138541462374	0.0132020704956055	0.0302123317001757	-0.00384847505481197	0.0130738773035343	-0.0189718340466259	-0.0497117290426168	0.0359421619794367	0.0537060921752697	0.0423201700415306	0.0422665615167123	-0.068895297023186	-0.0453767824769751	0.00816266684632868	-0.0103368125496362	0.0466760364811563	1
0.0850557623358289	-0.0123257896590802	-0.0195633592401138	-0.0089070740799201	0.00862431791791269	-0.0213180359811403	-0.00605617912030736	0.0219076405260421	0.0489874684508439	0.0300811479451676	0.0314287897502957	0.0292754243502137	-0.100862584635888	-0.0318451917931163	-0.0218963532488164	0.0038368307746636	0.0174165548932514	0.011092579838537	0.0069918577493697	-0.0104061629269761	0.00298522890966769	-0.01466731785607	-0.0676502993341387	0.0588486568042691	0.021148243480763	0.0152027939542223	0.0180157365518823	0.0183421453277319	-0.031085383372999	-0.0101094517865168	1
0.0162178438906774	0.0318504512297998	-0.0623733680222965	0.0155246478381764	0.00196564280494141	-0.0496865673158784	-0.0810158103058328	0.00301598652250306	0.0261649075245729	-0.0409198678875359	0.0743398060425268	0.0702136606780418	-0.0278546098734365	0.0245992966681064	0.0365506485082026	0.017538983874245	0.0861460021852931	0.0467770516248497	0.108486269078258	0.0265818045815125	0.0611258081889829	-0.0268513556083741	0.0264041384716446	0.0330669585759287	0.0224673587034184	-0.0270986341207753	-0.00390088182618423	0.110411444810581	-0.0212617891628732	0.0163853662399113	1
-0.0170824388889257	-0.0262300434330302	-0.0296759554232264	0.0170818273130729	0.0233729973818313	0.0199882275253496	0.0397083005588897	0.0815286634089772	-0.00859560469145715	0.0669421994766057	-0.00160262249025739	-0.026901008753261	0.0347578519701153	-0.00407953134198836	-0.0141552476184224	-0.00504216272916439	0.00544971764485934	0.00321836955533839	-0.0815300905545367	0.0080491434972991	-0.00665882906544543	0.0730780576709049	-0.033606561079989	-0.0168131378136654	0.0212998335372163	0.0298112390140297	-0.0651976994683969	0.0180787309634765	-0.0993439682947475	-0.00736039391736467	1
-0.00730779820281143	0.0493689179745573	-0.0129077046597343	0.0117997374575154	0.0366250357343091	-0.0307195086149051	-0.0242481563876282	0.00247694774489777	0.0685905329302867	-0.0715919004770502	0.0254302088342318	-0.0840157982238931	0.0259366104746367	0.0730874369257183	-0.017308858126949	0.00265272843162201	0.0105562797443502	-0.0672893123738344	-0.0404379992128495	0.084874856459958	-0.046554811996179	0.0281135144776751	0.0287280617002232	0.0721818156532085	-0.0607756688207305	-0.0205892636609557	-0.00860748153379866	-0.0805149142814391	-0.0598860015325101	0.00688683953743237	1
-0.0496369015040512	-0.00383840037962297	0.0297972297271514	0.0258031151148707	-0.0590811972395987	0.0445805252404647	0.0136457368494807	0.0217366709612404	0.0420716025269682	-0.0491654890339086	-0.0113326603012417	-0.0942223262424164	0.043788081157271	0.0100347036978759	-0.00125341549452589	-0.0659477582055218	-0.0170633698301581	-0.034647347611208	-0.00781093093601567	0.0955434499885633	-0.0463541752507198	0.0229614924777143	0.0559129716210226	-0.0462608173649289	0.000275497461314573	0.0132344216601801	-0.0224132900707439	-0.0131719411494174	-0.0650525072246052	0.0544346093510054	2
-0.0311528108569715	0.00062083984940316	-0.0091918456761757	0.00405800473842976	-0.00524649903562227	0.0508256475698602	-0.0192204114218399	-0.0662845795766837	0.0284659601396836	0.00699901223263797	-0.0847985720240955	0.083371651780333	0.00125610343335695	-0.0724065952588681	0.0780651332093334	0.0103348113932558	0.0238269486485225	-0.050954629787533	-0.032275340222883	-0.0144798020414894	-0.128201745226583	-0.0279850301555317	0.00919149188639309	-0.0342337764374139	0.0351562985771507	-0.00294766427072316	-0.00107059466904736	0.0133908528377541	0.123726279021844	0.0359573949541152	1
0.0451466220017125	0.0626424152641972	-0.0624832158932725	-0.00683891148402259	-0.0211096408603096	-0.0333035986236282	-0.00300423404362218	-0.00256459188472991	-0.0133270145321672	-0.022563732113001	0.0231632702391595	0.0138538392035806	0.0222314426323223	0.0131358587122824	-0.0225479729616439	-0.0473338543598773	0.0233126890606281	0.0313876523003293	-0.0175605260270202	-0.0303312023527518	-0.017481707567948	-0.02512665888863	-0.0133072416718857	-0.0391568386074358	0.0103570608220433	-0.00652895593373391	0.0839721043675988	-0.0213649617676125	-0.0571561633990992	0.0108977264798325	2
0.0113857692719912	0.0227237937410634	0.0478096266173993	-0.0403592878370744	0.0141345913795448	0.0273796795505164	0.035667722330977	0.0472575399748417	0.00226967126290721	0.0100636258198773	-0.0688270801553683	0.0860926528755415	0.00852059613743882	0.0874078233381681	-0.0559504336184104	0.00853162280802652	-0.0144052128380681	-0.00984267725788401	0.0789669299679651	-0.0523469343103281	-0.0190067507457461	0.0245960410402099	-0.0680642920508249	-0.0122571901775784	-0.0933933395033949	0.0819997910680175	0.0495035625882613	0.00815703819479727	0.00906779979236895	-0.0505648707234386	1
-0.031183074739141	-0.0133831896341018	0.0442874249086694	-0.0410970008488893	0.00104861877109353	-0.0454184404724145	-0.0421143044063722	0.0448882195689488	-0.0308148465170968	0.00458108153773489	-0.0712392004269889	-0.0321283737562637	0.0260466567832227	-0.0362991117967462	0.00164272638401957	0.0296768091130862	-0.0177862645586132	0.0414363515963045	0.0210849494539666	-0.0168935580278014	-0.00701257850515822	-0.0167195471332859	-0.0146704534736462	0.0272747634256741	0.0253015365029616	-0.0465378407234695	0.0393002041482853	0.0617907206412806	0.0124314839214949	-0.0580066723320157	1
-0.0772446615907189	0.0134971082596874	-0.0148824994039215	0.0360002068510872	-0.0244967119070321	-0.0850436087777705	-0.0607131630114589	0.0735223541298797	-0.0161855508156751	0.064116710779842	0.0104173474982753	0.0139503088348819	-0.0717140807795503	-0.0350206686153146	0.017697420889703	-0.00461411190449885	0.00852194454639322	0.00592920445557278	0.0535542961040124	-0.10967345366715	0.0758692842090325	0.0549137210056695	0.139104890813566	0.0593016947475376	-0.0672516746643368	0.0216161291325242	0.0560288920526116	-0.0801241736192352	-0.0213830119406939	-0.0582734029085552	1
-0.0464281029947537	-0.0468887948632844	0.0552095171954001	-0.0380431241634638	0.0869604110658091	0.105671269516313	-0.0423429854016199	-0.023723501101291	-0.110941347950302	-0.00593107316520061	-0.048343115212411	0.0436365206950831	-0.075932437048068	0.0141709852391672	0.0132091292470229	-0.0433443223114285	0.0530257781833528	-0.0453547755151391	-0.0171731146759034	-0.045199078950177	-0.033681651391551	-0.00916447018503761	0.0500483700152455	-0.00167563669544336	0.0330068611348789	-0.0609577276461229	-0.0295586348954981	0.0874884096554947	-0.0609777101120685	-0.0233810274629284	2
0.082157656090613	-0.0251978954976925	0.0252980629552449	-0.0184487113213552	-0.00759018070797995	0.0371013393422018	-0.0685153240066612	-0.0570545080700498	0.00558552911448374	0.0313235429860112	0.0348099767200367	-0.0450185673131331	-0.014779261076641	-0.00457969152001002	0.0172183325140404	-0.00139806346830729	-0.0395586727299691	-0.00429526622238083	0.00832825793484998	0.0267368244444799	0.00776450019957964	0.0541257059977573	0.0591219867300454	0.0229389772291616	-0.0036252256049977	-0.00529245602578542	0.00474064072806337	-0.0171975294590187	-0.0567096939326794	-0.00960793320895784	1
