"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SEX"
-0.0701557909355042	-0.0792736962490486	0.106991448886974	-0.0969661921322843	-0.0783450973654855	-0.108578828865582	-0.0389004791946891	0.0157827112933325	-0.141671490179331	0.0453956981374155	-0.0387324952308112	0.0467326433245776	-0.0396497421344409	-0.0834056994128344	0.0274968321930146	0.105681323572721	0.0683035953788745	-0.135359836398899	-0.00958270147071383	0.0730737767817838	0.0897606916079526	-0.0237820562590202	1
-0.0569530521344391	-0.0155201747764232	0.223224423036671	-0.0332765559249787	-0.0611306266854336	-0.128740555555278	-0.0690279621950346	0.123600369784545	0.00491954403705247	0.0091061240017966	-0.151162277890126	-0.0435624105313664	-0.141422897983441	-0.125871129184232	0.0683125392681641	0.141228332315771	0.0697857390164194	-0.101678166669856	0.0108222696953229	-0.0956103716217111	0.0196600839093128	-0.0215517151460362	2
0.142252986748764	0.0413359550173369	-0.0199501298455865	-0.0277979260768469	-0.0831644670155367	-0.0142398469096855	-0.0471761170402175	0.0516955334496679	-0.0513021333778495	-0.00783161992830527	0.0123813519201763	-0.00312247212241307	0.00988397131080221	0.0599320016447918	0.0408858331981551	0.0240018112069622	0.0896341638104919	-0.0391787882809802	-0.0113048441544169	0.0527442102882021	0.057911025153343	0.0600824552600162	2
0.121190556987897	-0.0292666801073842	0.000451477412707367	0.0430277249079567	-0.0128769302374754	0.0585431441709364	-0.0684043985848373	-0.0759853143953401	-0.121118549707533	0.00819811620519695	-0.0861943448467605	-0.0343169761258947	-0.141470834402794	-0.0055213960834419	0.174448502495921	0.0402534689052235	0.0631489775202774	-0.0727171122611612	0.025633753370579	0.105091091292572	-0.0426895356599078	0.0797574935855973	2
0.107906380759992	0.00202001352331004	0.0263833663395258	-0.0175027244421981	-0.0523900707240141	0.0180683231275209	0.0226367899280173	-0.0301982175122275	0.00851669226199984	-0.0863398241710218	-0.119027396070542	0.00397764624544827	-0.0446776141186369	-0.0483820260891934	-0.0025842118241842	0.116572685640107	0.0275700640398222	0.00782760231682768	0.0234565602288798	0.136907027952173	0.0493972002007489	0.0190434182668086	1
0.129568707174339	0.0803828526863815	-0.00880151795232019	-0.0656370424783698	-0.0548023499351345	-0.114864340236712	-0.0709848143518037	-0.00649145391633119	-0.0118650364662409	-0.0191253058819975	0.0355401215134301	-0.0344032417608449	-0.0365120016699834	-0.0251800929291004	0.034848974816037	0.00204504664427707	0.022143305242678	-0.000347080730331864	0.0578578444126068	0.0578603095006608	0.0250964893316912	0.0138221874380782	1
0.0222018393640189	-0.0044059603065142	-0.0468271733702854	0.00757686200495693	-0.0206523133379725	-0.0569940305822221	0.00961836878733728	0.123053579419862	-0.0276654993976474	-0.0475785253105358	-0.0344286193858624	-0.153313573944985	-0.0648454889460904	-0.0895217641571616	0.0229617955124544	0.156588416896637	-0.029400288352328	0.0859522118527186	0.151900735344076	0.116413828919373	-0.0347248088874239	0.0732369912851419	1
0.023456916162349	0.0493464361350913	-0.0144259478021645	0.0209388979644022	0.0738687600958932	0.121662614040508	-0.0500122793334711	-0.0421938246494214	-0.039310092202513	0.0172381060239463	-0.173973737825404	-0.109817876400024	0.0463383557086116	-0.181526882560337	-0.0912676202115267	0.129700421810803	0.14428518661659	0.0452378837739432	0.0452442523065977	0.0659654425907653	-0.00351931417975745	0.0496480313548664	1
0.130823546471731	0.0592116049276036	-0.0592656499904229	-0.0142625171205521	0.00902887374128637	-0.00322452020259264	-0.145330045199677	-0.0522460570785185	-0.00170084196981028	0.0896432738417031	-0.107382280971308	0.0135920447133394	0.0755732811471968	-0.0652252283538084	-0.0877372774158526	0.0728270604891942	0.0894463428103093	0.0382553434270411	-0.0484640057605732	-0.0191555822410501	0.0223727399196366	-0.04992507014592	2
0.106775522447245	0.0722868737873102	-0.0733193886234264	-0.0295933274714522	-0.086330325826147	-0.0642398712963666	-0.142781962286915	0.0242365784070599	0.0373492271552685	0.0192481268643213	-0.0687014093440521	0.0488792108988945	-0.0192067064046815	-0.041167295144215	-0.128193508240137	0.0709607866746518	0.0405966100730595	0.0122651976360598	-0.012529073255711	0.0454590233448724	0.0555061112479235	0.0630343149708913	2
0.0595216083322645	0.122652964636724	-0.046125882124267	-0.043091188774098	0.0356404375624155	-0.101316788340884	-0.0779675901829763	0.147829811262514	0.0509930722986195	0.0164413084165172	-0.140603655601498	0.0225392907452986	0.0503003914323604	0.0282007974406297	0.072014752750748	-0.0115009102181845	-0.00972455213578686	0.0792987505838451	0.113883227320087	0.0391305811704639	0.0610872710239876	-0.0191289065764638	1
-0.0139753089862202	-0.00143428496378919	-0.00153355727987917	0.0096003581532629	-0.0800922630352159	-0.0554468911508702	-0.0390612994767983	-0.00687304004060086	0.0249923974796546	0.00607635412970621	-0.104340447422034	-0.0147774034411816	0.0533973429814706	-0.14662477553402	-0.0201280511621188	-0.00214033912962213	0.108155249752309	-0.0525775705693733	0.0159432533017503	-0.0120490077116258	-0.0588865698436041	-0.0405156836793678	1
-0.0497801623822018	-0.0271666978889967	0.00337165302259152	0.014599059460043	-0.0548104597623091	-0.0710189378073885	-0.138989558745165	-0.0680453371292767	-0.017650484783238	0.0342710254794601	-0.0787673949400356	0.0555984604115519	-0.0317646357217035	-0.123254241298307	-0.0419212009688471	-0.0160461032664776	0.0307484853006053	0.0230820477973099	0.0691521487218068	0.038099072364643	0.0566872523260142	0.0284431640944327	2
0.0959451524003373	-0.0268132670881869	-0.0837787636352161	-0.205081120753417	-0.120030565098974	0.0195590037379855	0.16964369736301	-0.0936292396206844	-0.231825105127148	-0.0251496563031989	-0.0542353718178535	-0.0338459945480598	0.0405254803219841	-0.0110620719593276	-0.134177117259066	0.0540068295138261	-0.043988426046468	0.142292171572088	0.189731450575026	-0.299991395521547	0.204991494639592	-0.0704241851153872	1
0.118264312977646	-0.104296245580265	0.0400146326526193	-0.0167414056226886	-0.0111246449452692	-0.0663298082907781	-0.041726308464701	-0.0854258051880667	-0.023450291520049	0.0763791760538799	0.0592207715595767	-0.0520034674354214	0.077938848160319	0.0685566156483918	0.116443174942949	-0.113791691315983	0.0658982821707932	-0.0135025056509794	0.125729976582536	0.0415858180869004	0.0060795987797362	0.145435610706519	1
0.0258579551417678	0.131295164264753	-0.0215464670007408	-0.0488867182965532	-0.0896459443269766	0.0379105737218418	0.0315620678222514	0.0716445945170206	0.00388027196004372	0.0924533191251566	-0.0121843366506375	0.0653825331925972	-0.0178669241606608	-0.0976022158854205	0.0266415208574085	-0.131103092909517	0.119088922458886	0.0478370751172259	0.10553768299262	0.112353010161094	-0.0181182293301873	-0.0968721028863223	1
0.0372287660037411	-0.0608457285109749	-0.184556147367177	-0.172671399018646	-0.0961843113012251	-0.104887183576421	-0.0263105564175965	-0.117828647014509	-0.0792335205784594	0.0909967712839896	-0.0781147764024594	-0.115844231862503	0.033292083114673	-0.0723097938744024	0.043620787924359	-0.0397045686047055	-0.0872387594303219	-0.0702733075218841	0.0981540946201621	-0.0532896789601584	-0.10918957059242	-0.0938479201701797	2
0.0881622733018656	0.0381298153617247	-0.0685839818060425	-0.0748654236864521	-0.0643252268350317	0.0248978503312919	-0.123672043593479	0.0735550858720955	0.0234332376930548	0.100821964268065	-0.0158896934058246	0.104774720820158	0.0844668076280752	0.0153352056134099	-0.153385428299263	0.0141868439092918	0.111952747179396	-0.000484869180437501	-0.0267630199787707	-0.00747482036361684	0.0371880189796485	0.0404801001787845	2
-0.226799636133942	0.0624710961322951	0.0765335963940779	-0.104368657232909	0.0971888836115206	-0.0180708462044263	0.0764071787030427	-0.154494362399125	0.0331272393235803	0.286923570189625	-0.0182448752958138	-0.0945834209398657	-0.21431335682022	0.299669842227611	-0.0474458815049187	0.466296398704544	-0.0234122465870317	0.0616987706694481	-0.118119892842471	0.0826900116534958	-0.11561806980883	-0.113640875601599	1
-0.204319729935455	-0.0473837097762446	0.0711632897025774	-0.121786474628477	-0.0914964908325072	0.0175216866695423	0.0943251665765513	0.00297649420559717	-0.0494822662812026	0.00475595402353093	0.123974073214713	-0.127102414625802	-0.111966212171692	0.0215426558603065	0.0479828795303071	0.0124047250754087	0.174190165013588	0.125475826745918	-0.0472573042828451	0.025997994157511	0.14466203511838	-0.0479111030717148	1
0.00715752874760955	0.0371432760249124	0.06044035618613	0.142811031662531	-0.112187545305586	0.049011546620953	0.000625458576751083	0.0397101938343981	0.124591719019959	0.0993587605752764	0.137988931051961	-0.00547569810719961	-0.0466411469459676	0.00418063797796301	0.0663576497739379	0.0547253672898824	0.0249722519846071	0.0907197242556283	0.0390963668423068	-0.113580381775368	0.0300192138180417	-0.039748915938246	1
-0.202409604582154	0.0802177629261281	0.0146071879533462	-0.0993775158814669	0.0315831667626185	0.110264506882351	0.00553232472459162	-0.027253784807486	0.00777768323733886	-0.0276643378850469	-0.0199764671998427	-0.0292141128429327	-0.0395115749142585	0.123205287873055	-0.0550853733736253	-0.0399856947267545	0.170245768743596	0.0136885243492682	0.0644246974737751	-0.0979838067641441	0.103812125998542	0.058759680625714	2
0.0118084565402689	0.0768362638053935	0.17737047562725	0.0587487617868005	0.0208041935793944	0.0248549108614058	0.243468711946081	-0.0047667802454418	-0.052859764031276	0.0495569681696579	0.106472859570032	0.0979208339937521	0.0773658711001989	0.0051161021243613	0.0186901144443674	0.106505034397029	0.0925368680773922	-0.0728382785759832	0.0868365900645729	-0.0867003154662673	-0.125086418536396	0.151232503951289	1
0.021358978568411	0.00423067060777081	0.0712068822704689	0.122318611359666	0.134436144091949	-0.0985482322630863	0.223866425918414	-0.0711890990473397	0.0448269596537149	-0.07183450306553	-0.22561819945084	0.00663754322162485	-0.178676864431485	4.70715371916163e-05	-0.039353779155846	-0.190205998507136	-0.0803952207885417	-0.0301028953274092	-0.206158505766854	-0.0651734102568455	0.0816269271215942	0.0396116152191303	1
-0.0508361377972801	0.0588281684251559	0.0490550948166883	0.0747195683986971	-0.0381730596492123	-0.0106078598654802	0.119719311570544	0.119087824284991	0.0865354457971531	0.131102976927829	-0.0821027668697241	-0.0538821813711413	-0.0033313565381017	-0.0381314644302294	0.0589044818282175	0.0481757777608893	-0.11171750274883	-0.00661183635949499	0.0177462409872253	-0.119732782458878	0.0125298046905097	0.074536627672685	1
-0.109470228844664	0.126699194389593	0.0910394360013922	-0.0537288880818865	-0.00983009196569447	0.176119892018609	-0.0773866667213827	-0.217000171029477	-0.0395016619983218	-0.116551030906006	0.150454186164317	-0.094467688210786	0.0514022853800093	0.0941594914221363	0.0903487175431855	-0.0677758548600464	0.0512810505520403	0.00550766338424451	0.0118746849180271	-0.0210984645561661	0.0875915117832805	-0.00439118134114806	1
-0.00799940318027882	-0.0893284801736284	0.0118258691283815	0.114192363286196	-0.0307125936697558	0.0583166929813762	-0.00573904150743806	0.0305137794144915	0.0867926302068393	-0.0397727376552606	0.0362959680164363	-0.00722815813641694	-0.0662997102183616	0.0826039655766277	0.0357049890852872	0.0979957582194054	0.042028743174445	-0.0864640625302891	0.0448846708491367	-0.136002425102623	-0.00626256799449131	0.124395002887521	2
-0.0134523390856331	0.220607138195792	-0.0160805391529187	-0.0547007729341831	0.0650277940860275	-0.148654627842179	-0.0456359908718966	0.056907295028893	0.172875930962319	0.0994319239519786	0.0512785101051353	-0.0977159128346074	-0.0784582138290089	0.0163643854353543	0.0358044562199502	-0.174795678974407	0.0548329145455862	0.00464453165252668	0.0327902330627064	-0.127341528380148	-0.0891137362533005	-0.0651266978922646	1
-0.00115107449005809	0.0916548938781032	-0.16650423008664	-0.000114952683393248	-0.053595494818631	0.132823045718156	0.0294558115901411	0.0918106379829228	0.0269935338791587	-0.150556112205108	0.0891024246102386	0.0235797266117759	-0.112936593867783	0.169281205726824	-0.0898825084439533	-0.0101997159000406	0.0881300137759845	-0.0123905756160579	0.0394293798838534	0.0895473429782062	0.113810283680966	-0.0175506754015999	2
0.0127055751691882	-0.00832235785631809	-0.113175457741928	0.0300015855083908	-0.0027055052039291	0.0237721871457822	0.0643778406886217	-0.0907593161700995	0.00531092305992862	0.0350399179026967	0.0664646166142264	-0.0704827512491363	-0.0149301576332313	-0.0542348107372375	0.0450016853417433	0.0147370142124123	0.0626208411154745	0.0716192990506583	-0.117937825284737	-0.0271083724111002	-0.119489011098953	0.0595430664208955	1
-0.0628844633016722	0.0963547070560939	0.0488054535180425	0.00318760904074132	0.0425874087361499	0.0505699873051265	-0.0281754000791012	0.0382207796986339	0.173616238666773	0.117068040488726	0.0317425086918735	0.0868207796297681	-0.0788559061295185	0.040809942294679	0.0776593812464889	-0.0699029297295965	0.0390035704236419	-0.0030988233052891	0.0582036919582286	-0.12481525091526	-0.003147781259716	0.0950939109596891	1
0.0752487055866987	0.0978985808160908	-0.0440153756068722	-0.0252676081759961	0.022137948433853	0.0380337800845235	-0.0278185890276154	0.00270247588211607	0.0968897331859517	-0.00887905108939902	0.0463206300824436	-0.108918684799518	-0.00176197240627817	-0.0115210765214701	-0.085054423361661	0.0261800018912758	0.0694288356676049	-0.00632089230913202	-0.0251588220410831	-0.0638731659698542	0.0192813609135951	-0.0474076356916528	2
0.00746639885127994	-0.0015157459757022	0.0149085720854531	0.0217687821327526	0.0060328783724838	7.6871586346843e-05	0.0133867355246613	-0.0652885812806144	0.125247453533229	-0.126382685866342	0.0139697106745574	0.100110634609428	0.0452562856114357	0.00641005341036045	0.0010308564798796	0.00177047842142958	0.0427151139393781	0.00842994526586352	0.0190700079704648	-0.106261898792543	0.00359552360260676	0.0543373664811954	1
-0.0194164239464691	0.0700092092314187	0.0763522166403942	0.118850890525674	0.155332746997605	-0.216064573790589	0.204374777054812	0.00984769913017189	-0.132918789037284	-0.0248341903573351	0.198044926115259	0.131544721206881	0.166285328646269	-0.00775643081195139	-0.0461184699444032	0.0905424942435249	0.0320961521560036	0.0281866051394562	0.0830947349768137	0.0684475396602608	-0.0285794693994357	0.0638918162796079	1
-0.0323508184131373	0.0888067690816535	-0.105150573666192	0.0202675487130778	0.0089743329841891	-0.0552986865168542	-0.066691179496215	-0.0165184916916754	0.12316522786465	0.039224691625294	0.147114485354827	0.0747311682006817	-0.112273979322034	-0.00742351095624273	-0.0218100435194597	-0.0238481309361692	0.0277652294485156	0.0236114703232245	-0.0177496887748878	-0.108183004716063	-0.0150927806334997	0.0511526978349274	1
-0.0410934216966565	-0.0197160013032533	-0.15446884184513	-0.0152513199791277	0.062354768936107	-0.166665382599101	0.0639841361126892	-0.123863261995031	-0.00127276546240155	-0.0753116417352826	-0.00244367079280113	0.223599210979622	-0.0633797801526251	0.00260284997366865	0.0655748943880058	0.0909036389722051	0.154435226794149	0.123047927690263	0.193906111554819	-0.0700865010913113	-0.135231692221997	0.0154201488439311	1
-0.0840346618523529	-0.0112733797661694	0.0397684173707631	-0.0436004371705183	-0.0881589527393439	0.135004671946513	0.0334274284816043	-0.0949688295622849	0.0678961790769224	-0.0496314237180873	0.134058749666201	0.0633643091183342	-0.239108632550769	-0.0242897844657761	0.0211401658427854	-0.0704741302632961	-0.0576803482081925	0.027719350693473	-0.0249724425452148	0.0573098936207317	0.00158645856116058	0.167200554964187	2
0.0640415932424016	-0.058644106695846	-0.0187431924235753	0.122516704122556	-0.0436576709328757	0.0654411899478686	0.00615577418352252	-0.120064191669569	0.0851462907379603	0.010358073111934	0.118095012381319	0.120207381636435	-0.115562193230029	0.0550736921649178	0.0777371778010017	-0.0672330381570717	0.113656003589312	-0.133488095304257	0.042698558074041	-0.083624277768057	-0.186942846275906	0.0162424154717183	1
0.0645181463808669	0.0953875689110604	0.142017764446776	0.120724127772616	-0.0526223998216374	0.0521263870554025	0.114426802642841	-0.00899233290809001	-0.076279163316441	-0.0369926247247303	0.0831822148641656	-0.00852177895950802	0.0165128872919784	-0.0261371016570336	-0.228523170293973	-0.0098559373803323	0.0486765131105048	-0.175325284681374	-0.0574905114568467	-0.0666767226581194	-0.17573265482085	-0.105582691941176	1
-0.0929819878879431	-0.0352067595120956	-0.0218576836107263	0.0378651575804005	-0.0294876436989064	-0.00137599307787255	0.0248725237061498	-0.0153709920883082	0.0458932634240192	-0.0143276856639818	-0.061699984388973	0.0702576043418187	-0.0900472346117834	-0.0506191107623013	0.00977980511020707	0.0342522759871016	0.0607122631247553	-0.0208638479231096	0.0139167578095971	0.0182202216167499	-0.0500313653654173	0.0559110492237613	1
-0.13725098377805	0.0407326552252449	-0.0927674223669077	-0.0353550998783826	-0.00252006742101516	0.0130764772704833	0.0457269249362927	-0.0106273277311192	0.0492771881215451	-0.0666291408120535	-0.0343220386307239	0.0530432814824436	-0.0201249102734501	0.000801770098059387	-0.108038288093607	0.0708675033557403	0.0210116599450951	0.014304986573008	0.0747850076499481	-0.0226365770011041	0.0859637289980405	0.151352258844754	1
-0.0979844428054443	0.0439916101753132	0.0249755125594881	0.0494268445453936	0.0729074337922932	-0.0288022181381364	-0.0908164770071914	0.0116907576860907	-0.0567404221147322	-0.014294980245548	0.0435132259910623	-0.0147906415694164	-0.0684324575069838	-0.0302598704692008	0.00783042602597743	-0.0503478380890672	-0.0710078457657736	0.00970266358338309	-0.0410046781853304	-0.0356527457409048	0.00555703879141639	0.0662764919730787	1
-0.0619887341517251	-0.0825108014912387	-0.0640037305523546	-0.0286181455784775	-0.0689969917335162	-0.0538767286406033	-0.0240743721883568	-0.000759214932617122	-0.171390909719272	0.0019375264475856	0.127236398313633	0.0959243477204049	-0.071244468258209	0.0388305326791454	-0.00528191185397831	0.0747424699803961	0.0560171621191377	-0.0674454378150352	-0.0992058562410399	-0.124910391092113	0.0563246746412994	0.0883180128883859	1
0.0781742818233839	0.0734242273945925	-0.110539270917915	-0.118725447125977	0.00290862673796405	0.0425743349107384	0.0289397307302767	0.0637024571781519	-0.0167475755909142	-0.112468703592806	0.0882035373080915	0.193649371022816	0.0839341624557503	0.190727394517301	0.143455840492118	-0.0543714682024736	0.0972630410425165	0.0846139478379199	-0.0738434221149824	-0.0290983130847922	0.0384021818739111	-0.13842559039671	1
0.0678886391019325	0.115277730771859	-0.0979402299800268	-0.0853599389725184	-0.00597133612641368	-0.0928637823020111	-0.107466446861271	-0.0227986090463133	-0.000938940418567924	-0.000619927630173494	0.227943817553817	-0.020593226730133	-0.0376225504267447	0.107168333183039	-0.0471311373351114	-0.0601794170568159	-0.0396643444728842	-0.0675519419109897	-0.137478417519396	-0.0779367165969091	-0.0111763295578083	0.0289488215317464	2
