"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SV43"	"SEX"
0.0064834532580488	-0.0188802374616188	-0.0473008587262861	-0.0241687731549682	0.048371615058045	-0.0419804478631812	0.0203599402330191	-0.0148635305154943	0.0626360557578562	0.0629215317623275	0.0327340702754473	-0.0403084747434655	-0.0636760076701571	-0.00977961465663561	-0.0227399356375809	0.0251709850262232	0.00516374525110465	0.0853982453375702	0.0191678580465382	0.0190520823652331	-0.0110770353061485	0.0484541439875081	0.00244340329264504	0.0213060862366806	-0.00290277302691822	0.0218928625469992	0.0598070503930881	-0.0435691266756624	0.00463040201084626	-0.0508773054261285	-0.0196839118622363	0.0287437002098959	0.0222726168457763	-0.0017998365946314	-0.0429683355298411	0.00407785141881809	0.0542140212973866	-0.0157884210100235	-0.0794046444480711	0.0345210747106394	-0.00259688186791453	0.000598550911213122	0.00190334051773253	1
0.0334903871429535	-0.000467987345609218	0.0497834760319444	0.0301527596795577	-0.00064809930694942	-0.0337289547766719	0.00735569186005891	-0.042333396092043	0.0474704103620363	-0.0138009175465525	0.00613385039147756	0.00763529930051327	0.034476022714239	-0.0421502761061148	0.000536243899422413	-0.0124004519808247	-0.0576886278412508	0.0367123973385261	-0.0388137712348707	-0.014219359053581	-0.00347275941874547	0.024877214758018	-0.00542891628012114	0.0194886158654509	-0.0400533897064384	0.00801468366094089	0.0023374690991287	-0.00772532838143618	0.00150128357207616	-0.0041341298510369	-0.0111346588144403	-0.0307859585968809	0.0837623129345025	-0.00907970472638713	-0.0248992898966035	-0.0222657108775147	0.00755080545593921	0.0179190620263759	-0.0174697795036866	0.0294708253643072	0.0298239842846881	0.00933821669255337	-0.0102704331274657	1
-0.118639238622343	-0.0142457107625662	0.0430721128783347	-0.00468225850369296	-0.0357235656982973	0.00225840128723287	-0.00795652657458346	-0.0248298788705125	0.0211574360771345	-0.0563098771826017	-0.0109551732347608	0.0613661676195277	0.0210698798799936	-0.021796803103923	-0.00224977700842952	-0.0165175430449394	0.0372666789612586	0.025794269822504	-0.047055945646631	0.00640733655458009	0.0327533747203382	-0.0208751156211554	0.0985569104376551	-0.00830908409964597	-0.0359352754047443	0.0146183656536437	-0.0596843858025103	0.0377748338536032	0.00330068468508589	0.0242509458230712	-0.00728058541750104	0.0471473150542766	0.0289236860963657	0.0294296701789014	0.00285102871564714	0.011105358124095	-0.00359271033178775	0.000710469546631433	-0.00408268874647009	-0.0337689213451008	0.0396502926405986	0.00596281006513937	0.0455272908911782	2
-0.00075540405254034	0.00637449017920943	-0.0205757653702649	-0.0418183178488785	-0.0430452440745866	0.0662706718701079	0.0202688016934059	0.0253740287664647	-0.0220130876901345	0.084748821354884	-0.0532277286529163	0.0363007068916938	-0.103619006664567	0.0335558583667053	0.0275766834527391	0.0361895598643885	0.0111213208217289	-0.0666367826544398	-0.0646175402993538	0.0860841023873362	-0.0516185098880828	0.00379878449962996	-0.00459197890072103	0.0613396769056954	-0.0413576931600448	0.0062064183899231	-0.0761270105641336	-0.00403000478637383	0.0122112228105998	0.0552137876147097	0.0209177787139084	-0.0526197186996781	-0.0539387821194895	0.0318902320986825	-0.119420619768633	-0.016090045178967	0.0284658568841489	-0.0825091931215725	0.0706197036783539	-0.0039519048490132	0.0333700137348824	0.00162748979352805	-0.0841425277300761	2
0.0673802392175202	0.0156399911137931	-0.0434771073896431	-0.0177428116650505	0.027722246555173	-0.0685567392825331	0.0406033440609216	-0.0278795139088325	-0.0423005408149909	0.0969840951658299	0.0207546096259547	0.0697156150304519	-0.00677781617111521	-0.0155714807717758	0.0369700069223098	0.00969617445176439	-0.00679831262827492	0.000356046479286692	-0.0506099538832502	-0.0641787331743006	-0.0408216712650498	-0.0205278688422292	0.000784646340582805	-0.0227347766360744	0.152427555842332	0.0231446841573492	0.0635496385144715	-0.0528653683900469	-0.000653330689484283	-0.0494000713977478	-0.0211321685742945	-0.00998489222731033	-0.0226192781501239	0.0316792542204298	-0.00023105362447998	0.00981509347475564	0.00921271603909755	-0.0532476951079125	-0.00407967896019726	0.0515052495550115	0.0127179775073563	0.0418652403066001	-0.00115398198695068	1
-0.0542425309871942	0.0133135846979383	0.0488758398939981	0.00900135405076488	-0.00134823352720908	-0.0232229310458743	0.00680500357497194	0.00355205668843267	0.0346359011162637	0.0144078865504123	-0.00306390838705048	0.0284194298106963	0.0291046601561637	-0.00336997760691349	-0.0258301851888596	-0.00737037440704552	-0.0396422663408366	-0.0265186543718998	0.0368569161539088	-0.0111012703227133	-0.0775056679496179	-0.00319166726492861	0.0242451137348233	0.00810228690096687	0.0166003577869501	0.0208528397399327	-0.0113934427927135	0.00866041272923525	0.0279865592875081	-0.0252719290886064	-0.00497680104836183	0.0435960316923545	-0.0540691867355995	0.0216084203195535	-0.00191396598533911	0.0186577915196025	0.0513788304122226	-0.0499806913986496	0.000966341177334466	0.0515131398641232	-0.0277623923218641	0.00831438623032352	0.0429082166726742	1
0.0318046414915137	-0.0293195311361204	0.0395762827417114	0.00498042195166578	-0.0200234294691278	0.00813062575518045	-0.0209747514401748	0.012294052880946	0.0481883405290192	-0.0029930383319762	0.013425339898365	-0.0185271928630642	0.0494286585333645	-0.00137573293595292	0.00483694761244255	0.0311034802819463	0.0151386763734121	-0.00788995225233696	0.00459129587710637	-0.0075576811118239	0.00398207766073762	-0.039174703748711	0.0325344591572724	0.0229625174468008	-0.0237784370516796	-0.033179256853135	0.00781368528946097	-0.0268633988555456	-0.0542105905848578	0.0116535239847969	-0.0572975660489961	-0.0152993681500348	0.0250918229781028	-0.0172418669234677	0.0538929579099084	0.0231135209776837	-0.000495258869151083	0.00472225348410368	-0.0202769754187351	0.0460964012318208	0.00620795595618325	-0.0866075556718118	0.0259378527263153	1
0.0259927392591609	-0.0247522129028529	0.0413224793323663	-0.068850689871066	-0.0260028764203387	0.00390738960219892	-0.0411854616835116	0.101230681176712	0.0506676495772815	0.0536184129125253	0.0170808733563548	0.0366991457364111	-0.0129243266300316	0.000860338401735272	-0.0721987378496242	0.0491631159456701	-0.0413701285846218	-0.0376564227146271	-0.0293133476193354	-0.0277722288338359	-0.0402297716250744	0.0728732739476667	0.00547712886111743	-0.00767174180565307	0.0580901513389348	0.113893785793914	-0.00358803165413354	0.000671083111168105	0.0308825900737088	-0.0187503840173885	0.0291054802758762	-0.058102842586912	-0.0120509654786561	-0.0323257016371514	0.0242326681209832	0.0500091857789336	0.0380256740330028	0.00186326129926576	-0.0297332030489695	0.0179351903535875	-0.0333124980274012	-0.0290732969961172	-0.0610765676622538	1
-0.00621990260531391	0.0486930528754913	-0.0160471560352652	-0.0558890805451469	0.012049764294815	0.00332957746620946	0.0358297872793657	-0.0173805714465985	0.00648988578010611	0.00781504866738469	-0.040197303770146	-0.0447142274341951	0.0228965871811155	0.0351667344205819	0.0634235480980955	0.0459143714565792	0.0092718049558093	-0.049313862701329	0.0413649091383379	-0.0242318109411321	-0.062852814634812	0.0188948982530792	-0.00575591539061848	0.0644847640196211	0.0222811762157581	0.0375596500922973	0.032739951730489	0.0128546061534786	0.0302408292561948	-0.00449242735013771	-0.0305672016092586	0.0471497653542163	-0.0414468281102407	-0.0124731168995374	-0.0253478934571283	0.00275363639891427	0.0304375395139497	-0.0555547840259406	0.00601151244330677	0.00237466999477488	0.0312191990035604	0.0308042101284101	0.00366458150760668	2
-0.0111029354880531	0.0342622859235802	-0.00754213391438637	0.00597227494812033	-0.017154418215581	0.0350692969864523	-0.0180430654780445	0.0577638486528412	0.0744420615568566	0.0178243875283743	0.0909297727604688	-0.00449753562444932	0.0181045174063812	-0.0284512697183591	0.0662813939013605	0.00412988159534933	0.0333498781588793	0.050169148284842	0.0365781001848767	0.0135124742146214	0.0236719312475798	-0.00341805987872187	-0.00319361522593927	-0.0189458475049764	0.00136140753104929	-0.00258020686834309	-0.060997818134111	-0.0477095777093479	0.0508752351062138	-0.0175925170228735	0.0326307232782907	-0.00614308653802764	-0.0102239295900368	-0.0221410943496093	0.0295224593281588	0.0281589499522789	0.00880734377079505	0.0196991206737901	-0.0354848146478916	-0.0265537202335143	-0.0395869226145108	0.0345087912342172	0.00232832676499001	1
0.0393913377429439	-0.00589424881667331	0.0122495878790171	0.0383447055707089	-0.04837805026369	0.00895211037194397	-0.0110924491335993	-0.0725730152709297	0.158777492490437	-0.0395376931560224	0.0269886940110269	0.0412748913153563	0.0518724165242193	0.0360521172729322	0.00548389618686311	-0.0266853933621611	0.0510336482230259	-0.0517368455645963	-0.0729837721240899	0.027382632781085	-0.0259260093033023	-0.0914904909691558	-0.03090123962227	-0.0191229096533505	0.111401967717038	-0.0131275674685111	0.047032489202155	-0.0276419727571341	0.0442587853969028	0.0313329255387088	-0.047259056690487	-0.0523099651875842	-0.0482155022517335	-0.0255168630100447	0.0318364191824277	0.0010028044176674	0.0411370854428869	0.00209248066858602	0.0142581295199048	-0.0132010383012595	0.0111587886362507	-0.0629303638848762	0.0343146704507756	1
-0.00547601276827088	-0.0998216102261947	-0.0137932319078472	-0.02117780893264	0.0430876307117245	-0.066130582974911	0.00705476951316476	-0.0193519699013859	-0.0454543214027265	0.0135390916417256	0.0708141658184023	-0.0385321105519839	0.0149407022914888	-0.0177028724593326	0.022902537133159	-0.00543591051511	0.0555492193592221	0.0564114436114625	-0.0194041226611466	0.0260834581477953	0.0491901618123956	0.0270900437965272	-0.0203659640568681	0.042577972591371	-0.063147218941779	-0.0109020326396975	-0.00888631989938538	-0.0389347037316139	0.0100881580208666	-0.0250296982991685	-0.0127115927646337	0.0338332531979741	0.0101441004746503	0.0614534203120875	-0.0421547749274778	0.0423314534680795	-0.0302741030271702	0.0468419865889304	-0.0504004005966932	0.0691854492986448	-0.00692735288704881	0.123429512059263	0.00900692230932437	1
0.018382161763191	-0.0263974327820193	0.0498702877832047	0.0127086294717874	-0.0222509050893937	-0.0138315419056431	0.0288592278182093	-0.0429751291894226	-0.0208567471063918	0.00273294957539802	0.0451912778551053	-0.000684025600979798	-0.0176075783598263	0.00594776105290815	0.0392144940231964	-0.0117532934248811	0.000810435615139535	-0.000518730044817423	-0.0193311924792816	-0.00543888038196669	0.0399063596762684	0.0131086433713117	-0.0192602425423268	0.00216838950070478	0.0243975987434388	0.0210550287781478	0.00714842044626583	-0.0334346216868275	0.0313440292623115	-0.0246397714505362	-0.00430189440098873	0.0383087428297001	0.0374883052456093	-0.00911863609306146	0.0203288634044606	0.0366414573252296	0.0161436157986354	0.0685485879984518	0.0434975459282523	0.0416186404963535	0.000677745417086229	0.0139409220611865	0.025454149377898	1
0.0670337432580595	-0.00760527556553094	-0.00529670501875838	-0.0105516235285906	-0.0383601650001806	-0.00303689973608276	0.0455460657796978	-0.00702335092910581	-0.0243979619763049	-0.0600681284272857	-0.0619471386562606	0.0386909595373918	0.0358123523099077	0.00100986380908652	0.00543629094644024	-0.00462815469720634	0.039029255629902	-0.0355025782219508	-0.0495376313035951	-0.0108823859142268	0.0653068955570201	0.000511159208603177	0.144813564864578	0.0524839357622903	0.109976616006815	-0.157067263307524	0.0113941269020036	-0.0316739870447321	-0.0354197251901613	-0.0345383385134084	0.00655863129522133	-0.115437974807795	-0.0463869553772953	0.00295799956147736	0.0114595019636211	-0.0249542194861884	-0.0596865464205646	-0.0299703802360245	0.005566182917326	-0.00634418484341456	0.0069876846589526	0.110992324923212	-0.0305895476987637	1
-0.0570238705631477	0.0429686593583903	0.0383871111905529	0.0411702855105777	0.00576250881409809	-0.00651814025341829	0.0174256673409994	0.00332642488768327	0.02062350171219	-0.0218661138416219	0.037699478305671	0.0304456303411595	-0.0194445113121297	-0.0182244689656628	-0.0384995069930976	0.00257294730478502	0.0145803474292557	0.0238801631366453	0.0372015068007929	0.0823727993066418	0.0188871342547546	-0.0250628234437406	0.00230093828532996	-0.0719914464970227	0.0200931599947739	-0.0176545253642527	-0.0492429137623537	0.0570395924986503	-0.00591381622348441	-0.0322116297026238	-0.0533225207005458	-0.0334385240146708	-0.0414337376612507	0.055781909233462	-0.0139091116745463	-0.0402083052580456	0.0369694837347309	-0.0185618047224014	0.0430381858753653	0.0742088749001415	-0.00627071029286933	-0.0103001011102353	-0.00611541394176516	1
0.0422571463362734	0.0227455579843092	0.0425896397732897	0.0280078868856749	0.00953315057045673	-0.0119820729651744	0.0135472078138446	0.0105383840496539	0.0318938053672714	0.0303044119654529	3.61743647266394e-05	0.0285279844531576	-0.0164451553815507	-0.00427347918252577	0.0468478264047617	-0.00205157399011685	-0.0144695121773478	0.0519168346595664	0.0251743527550308	0.0437103326039885	0.0493256986906964	0.0219123264456974	0.0103876750700617	-0.0176307870095468	0.00247657608163217	-0.00606159447735139	0.0209246646790857	-0.0303963586793968	0.0109717937910907	-0.000170549683078426	0.00766337855877222	0.00251479863929942	-0.00738362560057143	-0.00524429538614204	-0.00659603741044305	0.0262081785255618	0.00257942770510391	0.034053797028749	-0.0070094391201864	0.0362501117732952	-0.0529153260286835	-0.0416467445786056	-0.0399045010824023	2
-0.0914477614001376	-0.00261524741860477	0.0147213286762085	-0.0188006273414598	-0.0104179391001959	-0.0159108899967096	0.043307161229194	-0.0248221053526958	0.00247674918991004	-0.0414521138321887	-0.0141706059119262	0.0334053281424795	-0.0467771583838044	0.0142856784462747	-0.0491605082989291	0.00167829963442295	0.0590968820838668	-0.00788023872018334	-0.0332550566872721	0.0026508484595461	0.0733001405486501	-0.0237651518733991	-0.0419089646559631	0.00933018800987467	0.00116812567738156	0.0829628570688095	-0.0732206720124938	-0.0149126590574605	0.011538081348122	0.00229464219584694	0.0369083813182004	0.0273215788352633	-0.00710540898512851	-0.00516151295480199	-0.04719105361562	-0.0363851660930585	-0.0128515798879446	0.0137051201034936	0.00239208537340167	0.0100753257000215	0.025382702447749	-0.0376913952631649	-0.0323073953536388	1
0.0782776196345675	-0.0133408185694432	0.00246091675768377	0.010338315201884	-0.00531230249527316	-0.00724144002841813	-0.0695257114033482	-0.0118451521511088	0.0422921833421704	-0.0128677020874947	0.034013531176702	-0.0320855280973361	-0.0279296311239707	-0.0160719491570007	-0.0765025610824318	0.0337645382109829	0.0116494428461703	-0.074171887395441	-0.0527886717105925	-0.0236655059838751	0.0117575731776196	0.0373367737646743	-0.0171645214253805	-0.0300384457057745	-0.0488830455637833	0.103666397876963	-0.0293358005034643	-0.0115238522748055	0.0112607876276238	-0.000188501521882635	-0.121509779647326	-0.0155504062549487	0.0330622441802183	0.0267055759960521	0.0981060592247908	0.022023473851344	0.00809699574415526	0.00566214441189142	-0.0313439839941908	0.0122208173055365	0.044010502075979	0.0751734481038717	-0.0256779978390219	1
-0.112599517967589	-0.0842546928185753	-0.0630005758022072	-0.044540501412392	-0.0480611695862462	0.0286037409019503	-0.0343786342940305	-0.0448822225858628	-0.0690861103882505	-0.0155347968042665	0.0793101208587175	0.062665804376616	0.00183805456455299	0.0527464472118047	0.094610539639766	-0.0147269137009338	-0.0108948790245639	-0.0800680797075539	0.0413777028947098	0.0789053715313445	-0.00523398380987174	0.136849836249307	0.0368397874707761	0.0213963154206133	0.0507160552368029	0.05940947120788	-0.0759542611064432	0.00346022755003528	0.0243390002184531	0.0899997953121735	-0.0426103789761225	-0.050402322450142	0.0534736607333851	0.0378464650246203	0.0687782721803307	0.0135153182645778	-0.0957386047047582	0.0278211047438492	-0.0350678495942452	0.022084643034652	0.0313689632875128	-0.0636813205914002	-0.000545328237840587	1
0.0280512799257152	-0.0344227327717763	-0.033000624037113	0.0514900097783201	0.0225388860287755	-0.0198939893385219	0.0515032518052718	0.0234930588624477	0.0284211445488273	-0.00868195455707391	0.0381263867833466	0.029989319470653	-0.0314024365173334	0.0553973216104786	0.0265387378107084	0.0247682691617475	-0.00506806352904436	-0.074395002353872	0.0356228209302736	0.0295390752023642	-0.0195551829106194	-0.0223351747113721	-0.0801144082777617	-0.0116238167148338	-0.00858671423258117	-0.062382035577438	0.00451386988032057	-0.0416273565856546	-0.0591422829039018	-0.0912408807816372	0.0502346111799932	-0.0436677949508112	0.0484074147352999	-0.0504364982389251	0.0198071624588944	0.00937793173737392	-0.000182312632102583	-0.00384098692609047	-0.0142799658677233	-0.00370546776536375	0.0624431715555297	0.028566024705666	0.0294905550359397	2
-0.0127118725505999	-0.050449282358621	-0.0189160639538845	-0.0585967894579295	-0.00763191158692233	0.0527405579919739	-0.089039140194873	-0.0256052331161986	-0.0403697229858714	0.00925210933435653	-0.0611241206312398	0.00407338747500389	0.0281970573399569	0.0491742972778962	0.0418435619127832	-0.0590933878670266	-0.0322686693578442	0.00560995399968227	0.0337700990124643	-0.0167823385973116	-0.00352773831195815	0.0941187267050772	0.0688832271417307	-0.00813796243885276	0.00632724434925103	0.0110109620444856	0.0409511836758914	-0.018507257202729	0.0106409891438437	-0.0133880054510169	0.053212739064591	0.0556964747836461	0.0301183441545209	-0.0250673801320948	0.0216880163921097	0.0116931015323901	-0.081246291886197	0.0679361158255873	0.00114509407559332	-0.00064559117146569	0.0634545754102512	-0.038066680768085	0.0104998451893069	1
0.0705396715726274	-0.0275299783575462	-0.0335127006840788	-0.0382496013500074	-0.00375968522831549	-0.0217084783960237	0.0296090904058684	0.0490396206100681	-0.0260843123169783	-0.00393276398628698	-0.0170737874704945	0.0436762441356249	0.0113008921535471	0.0193074695517772	-0.0683178778587629	-0.011142862513775	-0.063125284578128	-0.049967616806904	-0.0462234841402442	0.0125625974342383	-0.028935212915308	0.0271798185223401	-0.0128346901452449	-0.00478026034343536	-0.0841363913379279	0.0738176489741166	-0.00372319070129748	0.000562522486282233	-0.0478750057251236	0.0127597017701875	-0.0888590952191916	-0.0195779426847955	-0.060159858495438	0.00865810058160435	0.115567763060585	-0.0632255694801926	-0.0449350307796681	-0.0948496087535846	-0.00874225811908543	-0.0488893690674059	0.0030364217644999	0.0138248135192046	-0.0210457315335817	2
0.0358811742663619	-0.0665745014242526	-0.0716982675050943	0.00686649401316107	0.0247871743072312	0.0309999443848009	-0.021641962389649	0.0094409007729294	-0.000838314822730758	0.00576929834566441	-0.0749621902783703	-0.0172851500683417	0.0447446882656026	0.0207679789877815	0.0015678568842724	-0.0131864020305314	0.0291033936290264	-0.038543132684513	-0.0406651487049101	0.0257778511369047	-0.010570798802109	0.0188907500520169	0.0559013645352221	-0.116336171727668	-0.00778764842521906	-0.031091313576152	-0.00750495522566458	0.0133279231658942	0.0688234046274135	-0.051558786051461	0.076664718903509	0.0927138824838162	0.0385809612837537	0.00822753401213277	-0.0572572721105107	0.03108308754843	-0.0480028406676637	-0.00310753589262197	0.00557294601964245	-0.0272571440299555	0.0559763991517043	0.0505032504643241	0.0520537072024842	1
