"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SV43"	"SV44"	"AGE_GROUP"
0.0126749038273651	0.0233931154428769	-0.0287054278946879	-0.0714762136013395	0.0310043987389069	0.00249027537116109	0.0162861333108028	-0.0319360171900355	0.034366233447813	0.0466815271416159	0.0303875615474343	-0.007474569446144	0.0371443234199537	-0.0296764864552876	0.0794816510266843	-0.0404925253045651	0.0161668042270857	0.00737511119718291	0.0671892859860773	0.00467170549932129	-0.00824614845576574	0.0063421056723167	-0.0898959774454424	-0.0266465455903432	-0.00408760690762296	-0.0432688690696969	0.00226208904132089	-0.0186488520088252	0.0140973601971436	0.0131111603931753	0.00521428038305413	-0.0736760795884486	-0.0318814212459284	-0.0317077225945537	-0.0182081079932512	0.0321563687380596	0.0295870975865693	-0.0409018732058582	0.0358258010685025	-0.00280747164150545	-0.00140037153001162	0.0365116591899894	0.0223933606199832	0.0197121738847755	4
-0.0491057285409791	-0.0434626060191815	0.0327400954480575	0.0110622043772839	-0.00139284316212129	0.00676556069343348	0.00232287363009465	-0.0245553005983538	0.0425388069617092	-0.0358481633481717	0.0208616182214977	0.068961019842387	0.00853891022490806	0.010525051490167	-0.00911080432120859	-0.0183383667924211	0.00166550837712405	0.0508026857655862	0.0174588511873795	0.00157714794584486	-0.00997519979118267	-0.0189135638420898	-0.0410919679236513	-0.0310206164694106	-0.0489385116676698	-0.00578658016848103	-0.00739706223383488	-0.00506616535050256	0.0457477485453511	-0.0117037868656759	-0.0144905146765271	-0.0178328705803573	0.00278935141161539	0.0481695939450535	-0.00233808641077228	-0.019386415450001	-0.0059987761281442	0.019497549801464	0.0201026940101997	0.00966537092545654	-0.0673933126953548	-0.037146958612686	0.036134088360425	0.0141617840419504	5
0.0905663631822056	-0.0361026170634631	0.00512137123742192	0.05035809734945	-0.0248696632206988	-0.0331362845014556	0.00907655365891138	-0.0405774831731905	-0.00882763132370643	-0.0353296907697715	0.0595332503429304	0.00961241781692306	0.0214876139757525	-0.0199498687300988	-0.0536818268604421	0.0454900344241758	0.0529204168608886	-0.0413241116573323	-0.0302963925433217	-0.0536938120183047	-0.0351973262401967	0.0326631481511221	0.0241819025197491	0.0303191201844833	-0.0549693053227739	0.0247621108852848	0.0985007834174228	0.0225701471215128	-0.00334136827131014	0.0369957459136502	-0.0932638633146349	0.0161412403730046	-0.0522324718574472	-0.0654677154350791	0.0271986368298989	-0.0362550410566119	0.0272281347746566	-0.0172502733662081	-0.0614452938792016	-0.0286804140442384	-0.0216035599709648	0.0149763000194776	-0.0456963804046944	0.0625967471084504	1
0.0250576973855981	0.0435094904776552	-0.00080624406557066	0.0114421927382544	-0.0140329359165668	-0.0322845608774011	-0.0163256582483353	-0.0212234817932083	-0.0891550339476661	0.031015073065951	-0.00827359327195243	-0.0780904134034869	-0.0909464538280193	-0.093942584189575	0.0685747321972323	-0.0338497342957802	-0.0175330017685142	-0.0206081372495992	-0.0393565060358908	-0.0199781405785204	0.00969100196511397	0.100588921146658	-0.0195272342398269	-0.038008545382624	-0.118699358548362	-0.01443748136014	-0.0547807803181525	0.0225755219988894	-0.0177259944272353	0.00254459546451356	0.0596059582837167	0.0701529805340387	-0.021219495367387	0.0202955549716969	0.128384500877537	0.0157500732260118	-0.0179568896065404	-0.0139629448481268	0.000876561517166086	-0.0487850324097856	-0.0276594653840166	-0.0947398372655997	-0.0182341798340768	0.0556552266436505	5
-0.0597099188730717	0.0369276238255905	-0.0191713258552403	-0.0635151895916398	0.00696477335746058	0.0167350663741296	0.01664693078034	-0.066046427897191	0.0549547810945598	-0.0309465042503929	-0.0552214438613534	0.0174908824089787	-0.032446213511321	-0.0658947083994637	0.0250436042275879	-0.0367803923063708	-0.0167075293095386	-0.0187565339051518	-0.07057660016656	-0.092497739536371	0.0794455051214463	-0.050496368067335	-0.0177285374188348	0.0213011733857584	0.0881960086582236	-0.0278885890372086	-0.0336137025438178	-0.0250582514957508	-0.0578985180991196	0.00983224648918913	0.0426406476919913	-0.0796144219558163	-0.00781181821809107	-0.01010528736384	-0.00175720262330781	0.0537304811910297	-0.0264820750710493	0.026318935870997	0.0328398757109682	-0.0349996127089475	-0.0104776601765695	0.0207158716801988	-0.00889820576108707	-0.0100827473421639	5
0.0206049942891219	-0.021191256783134	0.00785746675993871	0.0371244104190805	0.00130351563335753	-0.0194968991201123	0.0496699707104501	-0.00038427164454724	0.0378967349975948	0.00144332872972391	-0.0102302017654309	0.0692998969208887	-0.0444214414279383	-0.0260229625049592	-0.0288320111358324	0.0244118321177845	0.0244463999361512	0.025451722298954	-0.0177094187278379	0.0448014056371561	0.0450769290799665	0.00780411232026725	-0.0436692491661071	0.0221217052510957	0.0068483163546693	-0.0574488899686426	-0.0166108830951383	-0.00421444708394357	-0.0557850272614663	0.056234167796271	0.0101578943497408	0.0141259800034781	0.00896442573149261	-0.0471948878110288	-0.0150482323995044	-0.0231986029201025	-0.019587752948306	-0.0582330097971715	0.0205272516748066	0.0624851122744496	-0.0205495894738154	-0.00230426258492208	-0.0124701077709437	0.0319480659256811	2
-0.0173846532911238	-0.0244763941102708	0.0432074184823757	-0.00590050766410082	-0.0235190432358476	-0.0111267033457851	0.00645458815503722	0.0381364858077468	0.00619100749479856	0.0192574470288368	0.010174518794613	0.0460590521333087	0.0229203469712297	0.0180631683800942	0.0114498257397122	-0.00276008457321342	0.0222589248083145	-0.0422296671333138	0.0192211031182369	-0.00412271066404979	0.010105089297385	0.00246637550098704	0.0403730186731785	0.0216607167857546	0.00109374778922247	0.0127133940318376	-0.00984192034095005	0.0483906858758393	0.0124372715601379	0.0293371214117838	-0.013994286517011	-0.00163394822616075	-0.0138200240048597	-0.000484449753593319	-0.0702316564096067	0.0241789392423394	0.0448978086684908	-0.015006625765272	0.0655381665658853	-0.028432934836335	-0.0433030148585138	-0.0117388250734592	0.0191246427956928	0.00434088897134904	5
0.00348767672696168	0.0586353349889347	0.0549491674627363	-0.0305571107599006	-0.0440950189205551	-0.0299206959259626	0.0714884327815357	0.0795124288776397	-0.0275256873475352	-0.00663817899756458	-0.000478265095398003	0.0500770132686761	-0.0519773605719633	-0.0876539611524581	0.0555965205143623	-0.000105241530416328	0.08438036053327	-0.00929036096866156	-0.0614010295830414	0.0185940064206271	-0.0358431342832074	-0.024089207629943	-0.03544483977778	0.00750739289025484	0.0238924201445375	-0.0230457780462166	-0.0274490968377085	-0.0463920401496347	-0.0335570954615434	-0.0405498672511167	0.00736881765276291	-0.00722110770639425	0.00762482152626103	-0.0255720662157761	-0.00316134140975624	0.0537446016485483	0.119786849752827	-0.0229374941272074	0.0183585492731582	0.0477780916051604	-0.0651301846138092	0.00377111673979933	0.00558480313060231	-0.000576345842040416	5
0.00187284522217483	0.0707902312093332	-0.0111063669785925	0.0470897190876676	0.0194640391964507	-0.0204587340260233	-0.0140769950757937	-0.0650272821851024	-0.00994211638641881	0.0230407683407658	0.00602046041036608	-0.00712772157494346	-0.0142338135817709	0.0740256600559412	0.0320114248412691	0.00348302101900968	-0.0234383393515854	-0.0519474281485838	-0.00876672866938444	0.0466674237182598	0.00863441613535763	-0.00371761338522606	-0.0344445038501543	0.000250614011427133	0.0211589643860801	-0.0181878644364538	-0.103986730096957	-0.023311549241657	-0.0125403566918571	0.0270847357297223	0.0127948433187362	-0.00757985970081248	-0.0466856335673953	-2.12555391581326e-05	0.00990182112592627	-0.014179427948495	-0.0062049929624708	0.000579890100866433	0.0105462667946532	0.0387506419708553	0.0360025968107911	-0.0164699804445969	-0.0343054248000229	0.0248337954356489	4
0.000692553545477629	0.00974611022998169	-0.0357415613878686	0.021269667273319	0.00258907329970813	-0.0314094406805125	0.0101512453491808	0.0766403610819388	0.00108971549077582	0.0144557325604829	0.00930264079450294	0.0503943628796323	0.114579159336495	-0.00206536935655	0.0139986656595809	-0.0441632349765486	-0.0462564942389179	-0.0491339174551516	-0.00961421534158051	0.00445554986971619	0.0273161252851585	0.012318259772812	-0.0177589379057447	0.0118925558206938	0.0170180328188195	0.0272300398484472	0.0335978978813661	0.00776995583819516	0.035670930687217	-0.0493970091529382	-0.00826886602758548	0.0135589391690919	0.0395144157232045	0.00136526477503298	0.00420632738703236	0.00590242242306495	0.00541545265071905	-0.0228382711565776	-0.0231540671424672	0.00967149302630071	-0.0021489834304948	0.0255708226025193	0.0230861495915384	0.00451733364430248	2
-0.0456302482387117	-0.0749612390191683	0.00571367068682821	-0.015004364250898	-0.0265119893226148	-0.0216867526966803	-0.0287958224034202	-0.0153558947315576	-0.00495906583430675	0.0689526666233919	0.0608812886747184	0.0628677088434049	0.0588628236925118	-0.00667157090377052	-0.0563874065959981	0.0203847899232999	0.079675804444883	-0.0289255821995779	-0.053127348749937	-0.0852095184535408	0.1344164707953	-0.0151406034232303	0.0868524414294557	-0.0634035035718208	-0.00997313680432513	0.00340068728384833	-0.0638406779548509	0.0215030335655807	0.00972137575933404	0.0343205392489187	-0.0246301033212134	-0.0031687468590582	0.024118664351047	0.00659461099149257	0.016943047704513	0.0457352476025486	0.0042991800681784	-0.0278509154553785	0.0845283328211084	0.00676266665192957	-0.0286588130707204	0.0147341889220758	0.0768882504121493	0.0146547382912049	4
0.0488772340502288	0.0035378514830788	0.0374648943945298	-0.096291706906282	-0.0111524443472558	0.0282563425240713	0.0140895853122875	-0.0317241628506775	0.0600736932768878	0.0148041291420857	-0.0300582381951396	-0.00520122753570065	0.0903172999092406	0.0361833832291999	-0.00474766764148388	-0.0304263517840043	-0.0474476358211581	0.00497699992965253	0.0765461940145468	-0.0529968457041926	-0.0575869065931443	0.00117565063412012	-0.0108012633648421	0.019036686860513	-0.0172401743895739	0.0315973884421475	0.0388332656172135	-0.00894190999501929	-0.020283053571237	-0.0236752986112071	0.0555463895362457	-0.0473255400659952	-0.0118646199541647	-0.0209972875770917	0.0595834815081387	0.00566304436233192	0.0404616292295776	0.0619108359809438	-0.0349838901601465	0.0251450613309362	-0.0245765967717754	0.0386615246268658	-0.0362932873101528	0.0104784695741368	3
-0.0168696828129536	-0.0545274223457933	0.0377918184429011	-0.00495556187609857	-0.0275589869751229	-0.0256270900073215	-0.00271465026929721	-0.0330974394926388	0.0304118699089755	-0.00354981003882419	-0.0154070363636764	-0.00686544709229824	0.044977578265118	0.00579052940316133	0.00479417532886994	-0.0311857379746907	-0.0360619384269446	0.022458613734575	-0.0273336828299446	-0.027734813289596	-0.0106125365639926	0.00355288778491356	0.0110687515516171	-0.00605772651935446	0.0280527638498968	0.0195397867607832	0.0131496775002981	3.58755605087552e-05	0.0130832634050623	-0.0289996149954622	0.0043110640882498	-0.0397862559137247	-0.0161221254332723	-0.0307167540133785	-0.0129357330527991	0.00650923435395076	-0.0229414328598113	0.0301876855307117	0.0620126982206362	0.0314766037038141	-0.0194934374996161	-0.00569101009477074	-0.00394084166656395	-0.00332831115998015	5
-0.0548207731406092	-0.0261355923105568	0.000754611683539302	-0.0262629188965138	-0.0261510519352311	-0.0169821774573396	-0.000544830850842203	-0.0283539520670736	-0.0211703882568561	0.00371994417526827	0.046786043575268	-0.00695990407992968	-0.0421358718840231	0.0187440905679226	-0.046120449209117	0.0349202056741052	0.00737189412884187	-0.0248989003902643	-0.0229164114031418	-0.135962122423786	-0.0295746899830914	0.0694317283060895	0.0393168049124769	0.0391896024338742	0.150705983146121	0.0350833303613556	-0.0708431238520372	0.064948544048012	0.0269033956834567	-0.00640986842019951	-0.00347006780519296	0.00749960573151265	0.0142993204783199	0.0380891310980308	0.0198393779937067	-0.00872368025408476	0.0623861375771268	0.0964738565990861	0.0255638710427478	-0.102767380320397	0.0402540672842362	-0.000610618929649837	-0.0226662612445798	-0.0221559428946117	5
0.00872704484679787	-0.0634316910978466	-0.0315003987985044	0.0392892047767042	0.0358211403262315	-0.0187665007943113	0.0493630309098751	0.017160451881911	0.0183726126555936	-0.00240327030166518	0.0233017316122685	-0.0103011536041536	0.0420765921324918	-0.0686843519860862	-0.025576886808674	0.00251655724263088	0.0158990359873675	0.0200932162352154	0.0354496887002847	0.016900572768292	0.0300599339684072	0.0508283507626147	0.0200208603785208	0.0103809591756691	0.0147122900033918	-0.0537506103839953	0.0690896915477593	0.000807131540461969	-0.0857218252780432	0.0237136483909273	0.0191250253393069	0.0203502783648107	0.0402704573591688	0.0645066572587097	0.058169838132244	-0.036524134897732	-0.028436486344587	-0.060278382439854	0.048267246457828	0.0480851745836087	0.00647647437518412	-0.0082855238825442	0.0190401818566348	-0.0107710241601955	2
-0.03619571435285	0.00410058202941542	0.0346952371541469	0.0548077503869397	0.0192086028632499	0.0350061776757496	0.00989246849352916	-0.0247902487928408	-0.0332824043864508	0.00120975483168648	0.0276648710540971	0.0262259095486191	0.0263403713365398	-0.0111526262415822	-0.00477212314976255	-0.0726807270373425	-0.056666356302835	0.0111066453449897	0.0100786879724135	-0.027855130447086	0.00299054747717193	0.034376019621606	-0.0134161885710954	-0.0325135490178993	0.0250050092309635	-0.0280772929706493	0.0232565542279928	-0.0261792049696307	0.0121224547307716	-0.0311471565417841	0.00722726414288932	0.00179373734578252	0.0151574554190393	-0.0100177828339326	-0.0317836440518886	0.00932462764134998	0.057447494476665	-0.0102837890691463	-0.00542632931710606	0.0629274309958982	-0.0175467493260292	-0.0554265441258933	0.026515096106275	-0.0380843293779111	2
0.0538348983333892	-0.0412714070913324	-0.0301467903362686	-0.0154672831813678	-0.00196892895226186	-0.0517057799825903	0.0384228091812277	-0.0432662013449696	0.00407925496064109	0.0217696279345245	0.0429383621343451	-0.0250356584888577	-0.00456625180231832	-0.0295088782215781	-0.0122008904657798	0.0063235968803906	0.0349106722955506	0.0153793122605308	0.0272129647003368	-0.0133044312994169	-0.045283551323284	-0.0265114939878865	0.0351630883795192	0.0629942629859068	-0.0503424131575292	0.0199596943294722	0.0228155689644656	-0.0367481646417994	-0.0636508242134314	-0.090723478891923	0.0406026271195035	0.0402424031155084	-0.0283112069496325	-0.0275522687874739	0.00584511944909355	-0.0121130209090049	0.052812843398915	0.0459541150211701	0.0161635414052116	0.0727716096741391	-0.0702263293897329	-0.0312023535232325	0.0808835223822875	0.0192436794531722	1
-0.0614245815140134	0.0161079739089464	0.033190726319746	-0.0423106481523078	-0.0309975156849865	0.0441559856665865	-0.019166698053378	0.0452193679710025	-0.0104682921044142	0.0262864184775488	0.00364925988327349	0.0510638756540097	0.0450612752258432	-0.0280149971104712	0.0637150279456324	0.0305945042154468	0.0613640316596107	0.0429353464438825	-0.00161535612236006	-0.000735699933054335	-0.08998217425854	-0.0423797669902445	0.00223857578106201	0.0940838943729752	-0.0563998638714366	0.0111769349047809	-0.0134799828830236	-0.00186069650135224	0.0183247079137251	0.00376633066290273	0.0521841704037445	-0.0293688367703546	0.0541252297001058	0.0950642184424901	0.0285534411633548	0.10058430770941	-0.071965918768542	0.0305921556582192	-0.0297129270290474	0.0470814247274216	0.0209925161308721	0.0294342571774016	-0.0339185871758068	0.0264609298019173	4
0.137350010181549	0.00175972571092533	-0.0163202036827775	-0.0571964828942345	-0.073649193568119	-0.0444251633635991	-0.0656733371626662	0.00592319804769052	0.0362626100777015	0.00524884072099842	-0.0436672648469273	-0.0381669781041806	0.0494006458454323	-0.0311070281603123	-0.0555945083014282	-0.00062971030330182	-0.0135783621538305	-0.0342392758989614	-0.136462956798808	0.0309510827630954	-0.0799505691283393	0.141135590184113	-0.038861435093566	-0.0260935396495202	0.047960142523867	-0.00770393251205327	-0.0366521750502316	0.00748955657343595	-0.0279892676014552	-0.0656228679668241	0.0490361439730218	0.0557788383899493	-0.00248337491844652	0.104612793683979	-0.0554036650694842	0.0360199813309248	0.0259969988972727	-0.0102426158790614	0.0111384238341156	0.0968243858384891	-0.037330176620004	-0.0277301754021121	-0.0430126445268749	0.117639416769785	1
0.0171845402667309	-0.0171677677375976	-0.00787320957433791	-0.041835017902932	0.0424841501673701	0.0576241530872417	0.0278270233659693	-0.0324886681535608	-0.0736982249146052	0.0302922306391864	0.00395599185683055	-0.0276591249863955	0.0386242234722675	-0.033635099359763	0.00713679226736621	-0.00779930857902684	-0.00835458862741006	-0.0268976874335675	-0.0380382861003006	0.0708027782311848	0.0331586668149757	0.0285044898503934	0.0417767523383865	-0.019315595657877	-0.00556110782631858	-0.00858876267579006	-0.00530356191594986	0.0522978933933146	0.0274786294285479	-0.011617182607382	0.0156044970024195	-0.0839161084981696	-0.0496780150698634	0.0135071886882362	-0.0571927080441584	0.00650891715609185	0.0305854231292006	0.120988923724126	0.0420642511432333	-0.0542064330021709	0.0803505692013506	0.00495973725526165	0.0169842836497465	0.0405143218430494	5
0.0349674714378058	0.0443172485245195	0.0389130337246238	-0.0200139784933054	-0.0453154070087038	-0.0289059631072155	-0.0881937802223265	0.0536566227216199	0.0384323316178845	0.0335859206589615	-0.0021202935688097	0.0026888351239345	-0.0709470394913023	0.0408284824265776	-0.0337457464629246	-0.00533475001245408	-0.0077786959221421	-0.00692123353594803	-0.0538915956047804	0.00749371682927573	-0.0678743515822693	0.0216406656418406	-0.0893497190778195	-0.0226473437759747	0.0600554619382537	0.000442942403841493	0.0394994189016884	-0.00588663746268499	0.028321210218758	0.0274825332985042	-0.0221959618470371	-0.0152048982880076	-0.00752913789928103	-0.0538994896165315	-0.00891237396086708	-0.00383151689791002	0.0378480645757602	0.0595926609236559	0.00839711300207259	0.0197246395604927	-0.0291972474702374	-0.0528858218405217	0.0361970238685847	0.0714255095702629	5
-0.0351686351386889	0.0638580852381314	0.0116907292682522	-0.0591102144676353	-0.0176069532615803	0.0339107425623528	0.0346254124169475	-0.0297219100207367	-0.102671709075955	-0.0372631900492022	-0.0282207243398731	0.0477880916136828	-0.0405101260496344	-0.0384007777841663	-0.0317723994003225	-0.0084738782994936	0.0262594686681135	0.059105664651794	-0.0115961404826079	0.0256880141105991	-0.067366127155535	-0.0133859162752853	0.00915335000999276	0.0570704890586222	-0.0476095202782613	-0.0603988044473418	-0.0386222981551941	-0.0171860291122105	-0.0483061803498595	0.015401689845768	0.0147461340979206	0.0265528518080925	0.0578705485498793	0.0524353539755159	-0.121104980494579	0.0377291612302369	-0.0133988233305952	-0.096119920800941	0.0381930277128874	-0.00637798308718374	0.00245868984314514	-0.0067515158040384	-0.0245358851367655	0.0833052254123036	3
