"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"AGE_GROUP"
-0.0250368582203644	-0.00482957325793405	0.00498956395317968	-0.00413387088602996	-0.00554003121871066	0.0712995385021074	0.00804902119378847	0.0198323195404421	0.0337252463725513	0.07770429918386	0.0491818438546839	-0.0104440228663356	0.0138796664589809	-0.050449811727505	0.00451870059920978	-0.000880265207231001	0.00619670428277669	-0.0100526089792905	-0.0674548985054426	-0.0327575033731898	0.0144882710575794	0.0458762019389466	-0.0572856736447105	-0.0149407881401573	0.0343763363329964	-0.0530848145956661	-0.0252477751816731	0.0964680057427411	-0.0286928324463554	-0.0282761309226953	-0.0849779910081731	0.0206575601538738	0.0160653571462061	-0.0324193934786654	0.0161255441313677	-0.0137862682965833	-0.0440028061982937	-0.0172306211308299	-0.00193084777168781	0.000828970700295459	4
-0.0177334220260179	0.0056073712287618	0.0592289937179449	0.00133092879269087	-0.0403775883687003	0.0612957778180733	-0.00672354495067962	-0.00256285725176036	-0.000371064086927358	-0.0355771150671675	-0.00455973629004286	0.0275459002719567	-0.0338125369745136	-0.0205349423180507	-0.0426210480768724	0.0184481321599716	-0.0568855981319027	-0.0310252644376559	-0.0154457194085022	0.0710799378275157	-0.0422617176467726	-0.0303530668631971	0.0306775478624017	0.0383520108435478	-0.0274756197166358	-0.0186945905506339	-0.0130211135284825	0.0145868968860352	-0.0271995084322703	-0.0476350090570105	-0.035550564008363	0.0363762179554378	-0.000646053708479427	-0.0300222177595677	0.0708237645445744	0.0310979889967869	-0.00528822363856256	0.0581067620612564	-0.00929797613918881	0.0264371069063134	5
0.0816276118692142	0.0541982895443968	-0.0177957053729775	-0.00235035395292527	-0.0302116565197936	0.0198266869571714	0.0151063679694236	0.0578489166621441	0.0582283893467124	0.0147777841699348	0.119686079060958	-0.00470557655209636	-0.0378409864635694	-0.0397870018046758	-0.0143184619604386	-0.0707258214379602	0.028829049035396	0.000790322310280013	0.0137518415141281	0.0476403778501019	-0.00450457232038909	-0.0771551514898052	0.0487107979885955	-0.0229315482612748	-0.0812898561986518	-0.0634498670893613	0.0336472811921538	0.0182526251686741	-0.0321801628499987	0.024160734514186	0.0173141830769187	-0.0222277547881627	0.0152930475933259	-0.0219320257312929	0.0337444786746057	-0.0221021023434201	-0.00758151434913092	0.0125599572548084	0.00799605376799967	-0.020206024972008	4
0.0843866342890861	0.0546504312009238	-0.0315304494824696	-0.0224745892286049	-0.0459926925701647	-0.00999681696214882	-0.00224747884012438	0.0415170391732696	0.0431489034902874	0.0126960457281746	0.0615091580556698	-0.0433567923750874	-0.0173919481997995	0.0271086087370634	-0.0135134455157485	-0.0623481952516199	0.0394791433002016	0.0364421113672996	0.0323671979565059	0.0168271803395885	0.0239239152094516	-0.0232473716736265	-0.0190122867426793	0.0093196437226251	-0.0315602784550067	-0.0344589758219644	0.0382769977943736	-0.00658799241124979	0.0532480003449393	-0.0008219407918654	0.0123121322905417	0.00624508856719366	-0.0557127513563078	0.00992466916656917	0.0297339867422069	-0.0335541048266555	0.00383600147669424	0.0328403767238103	-0.0277183073860761	0.0103118316707693	5
-0.00858252873387933	0.0612506228379466	0.0259629067148256	0.029369613722221	0.0368206404528448	-0.0332924871110807	0.0240117162198724	0.0304498125863785	0.0271567517775736	0.0730374105604805	-0.0520434856825375	0.0844297032705467	-0.0240182413944899	-0.0408050418688886	-0.0285785250192293	-0.0056697906752953	0.022762759453655	-0.00186278503082088	0.0242607543503947	0.0359643835446539	-0.0108403500439601	-0.0749208776172076	-0.0653700033813259	-0.0470576467418611	0.053890564264259	0.0386479921319656	-0.0344013053098782	0.0224851254710226	-0.0116366191241678	-0.0521515153741696	0.0559632633939171	0.0254279148459072	-0.0535253114487303	0.00432151788766219	0.0236670941642625	-0.00429431224064579	-0.0116557066771698	-0.0133214916790577	-0.000190725317050236	-0.0380118822824046	4
0.0264750935101367	-0.0603134514940407	-0.0278331056862494	0.0288138367035455	-0.0615174525775015	-0.00754638074057468	-0.0139233376709175	0.0416993403737524	0.0293073062251855	0.0323158694309669	-0.0119996239586356	0.0232614806642632	-0.0271165513026218	0.0361222942323282	0.0215517534004016	-0.0346449498092367	0.0314117953508009	0.0236886080323656	0.0399770327731722	0.0163994492066901	-0.0316000450774181	-0.066234354292758	0.0168425385475885	-0.0478718672033507	-0.069763972149229	0.00385139101209017	0.0565538884285033	0.00697407490941757	-0.0567726519041775	0.0320334064056971	-0.00286127456547827	0.0293568343776389	-0.00582217877255633	0.0534358988015832	-0.031467998170302	0.0178064556888929	-0.0142500946226451	-0.0686952793262679	-0.0232776228072731	0.0193673879097481	5
-0.016334242916735	0.0132046169768408	0.0469824466401891	-0.0459618243923571	0.0236952651234348	-0.0273878635182156	0.0395109645446609	-0.0246005382651512	-0.00196446912791015	-0.0291476863247994	-0.0250886335436981	0.0255180233714016	-0.0269905517356972	0.0603056052537992	-0.0124697641399104	-0.105319050308221	-0.0406089134933125	-0.0187902046478907	0.0328630493021725	0.0304496924371125	-0.0149977386852774	-0.108013262025048	-0.0689459260833577	-0.00408201795647542	-0.0592591978049826	0.00973590321897327	0.0161978780376416	0.00756805690833003	0.0636718283963404	-0.00458053364809852	0.0353138755590198	0.00279310062359296	0.0544516357347334	-0.0369684970076747	0.0190234919712576	0.0240154401718244	0.0138049049600601	-0.0143023172732534	0.0135493386675671	0.0109921715389511	1
-0.0609649292593532	-0.0216215419260986	0.0423451904190675	0.0386309322368537	-0.0961113301938205	-0.0276933665262822	0.0444505220336067	-0.0603885815401126	0.0406374952659036	0.000956193133039268	-0.0240542578521709	-0.0782955494264395	0.0231695387810501	0.0183836546710697	0.060246797241604	-0.00598317759600059	0.0160764576902858	-0.00386906647038313	0.0301960546942663	0.0130097068292689	-0.0676159650404424	0.0295439124567505	0.0500823970360436	0.010270914269697	0.0304338658608756	-0.0891349584646891	0.0853532513943365	0.071364501091126	-0.0324149586283124	0.0144900025491904	-0.0451075007712228	0.0104688228487288	0.0528157216192451	0.0597050006420251	0.0625877214911017	-0.023533271765668	0.0445687817129801	-0.00996569706339556	-0.0304498430622625	-0.00684350645620348	5
0.0197778319915687	-0.0423728977867947	0.0266825849512603	-0.00996381803007634	0.00945605878122811	0.00158627781849073	-0.0391323717320614	0.0373879829651311	-0.0127150140573899	0.0260934766361269	-0.0361114027329609	-0.0472099045070341	-0.0956838263697409	-0.0381611051451932	0.00555387730428655	0.0587430432541125	-0.0252616976843764	-0.0371548495009164	0.00885259165661573	-0.0129755583793035	0.0277217116238105	0.026890286835267	-0.0379278396658811	-0.020347594860538	0.019439207236565	-0.0627464562675742	0.0142000222698421	0.11143075026859	0.00499225397782621	0.0732885143591641	0.00896560727930911	0.0612421971519118	-0.0664951803576885	-0.062015109063722	-0.0813524040798746	0.0398083500059945	-0.00598747099441595	-0.014863313956835	-0.0763644473976717	-0.0484729101421531	2
-0.0170713618169585	0.0268691715126876	-0.0617896462901671	-0.0448307600111694	0.0182040110279873	-0.00476968968878754	0.0218086507105605	0.0151426440546897	0.0254982532906611	0.0106218749965612	0.0402527577397607	0.0225909632759893	-0.0349833027538608	-0.0218555886090314	-0.00101920322972385	0.0419128771527565	-0.0188526602193972	-0.00683153975287282	0.0316535035136989	0.00411894879620354	0.0321826574421523	-0.0113500692866784	0.0287396732370762	-0.0172036213520642	0.0680921940203063	0.0163650297737942	0.0356271115797114	0.00398881379801392	0.0157086450763745	0.0212310686493686	0.0509986503460514	0.0122502737798182	-0.0315735527582988	0.00294506863304952	0.0034309713641969	0.00866477353191624	-0.0284740576202045	0.0219891031628288	0.0112430116513142	0.0225561445817714	5
0.00482376305060094	-0.0223658729892156	0.00951803549560216	-0.0311566707073882	-0.0240699664452301	-0.0689467029061103	-0.0699689659590046	-0.0497336252204662	0.0484382515817816	0.0328028570940036	0.0427471108238936	-0.00410592380637501	-0.0490311187395372	-0.0203055638437721	0.00398477828442262	-0.00912422962170126	0.0489166275471308	0.00527744695442425	-0.000294544985036727	0.0373116037937973	0.0389670523662936	-0.0107811490863736	-0.023874026145137	-0.027969741517003	0.0616449889452445	-0.0399599929857574	0.0182530788690498	0.0125660924203088	0.0613547520368325	-0.0146297576757928	-0.0363701844734133	-0.00212825308370333	-0.0397472276447773	-0.0244491352719788	-0.00297143966064896	0.00626927319637485	-0.0368133258590694	0.0220713977399352	0.0281484135667021	0.00617672472488276	5
-0.0164616324518152	-0.00371703259409628	-0.0104987132378222	-0.0141950286742525	-0.0820517266437292	-0.00967329379229461	0.0877170460482371	-0.0440411005921675	0.0456829220689691	0.0415250068789752	-0.00211553066856029	-0.0364683411575392	0.00934322941466142	0.0312222552849089	-0.0240721041713328	-0.0179297665732078	0.05406051016575	-0.0418393325155932	0.00780297505066396	0.0390834072811121	0.00897305800870241	0.0568308410583994	0.0397632232266147	-0.0708822889950726	0.0650366813509538	0.0422584615117889	-0.00755791544237386	-0.0296309869622456	-0.0127525920877514	0.0340811205483453	0.020713550030445	-0.0498921586941771	-0.028161789775747	-0.000946227330408139	-0.0217630313206359	-0.021521802765847	0.0061606782870271	0.00336542262598946	0.0370493126340002	-0.021495059505195	5
-0.0139136462558503	-0.0485515072665225	0.0423212283564805	0.00533436636944142	0.0190054172468685	-0.0382773039130878	-0.0428235182345971	0.0100709429964794	0.067151238036896	-0.0448134401240179	0.0464319287483997	-0.0117157611097287	-0.0406882527736878	0.0240768435525132	0.0047421289780275	0.0157968275499949	-0.0570943236874522	-0.0150957618969272	0.000641862928847603	0.0128623716209881	0.0395479789723817	-0.00685565306046432	-0.00962216726755343	-0.0183273183825616	-0.0335156137769754	0.0247827107884117	0.0201845531076581	-6.40603185766697e-05	0.0804237219817791	-0.0096736864623104	0.0810896757597696	0.0104119732888697	-0.0112295712246204	-0.0283481315299151	0.0435831503578426	0.0453841841163238	-0.00340857628073564	0.0366497070033653	0.0338986945660993	0.0483056907120671	2
-0.0177996393615016	-0.0221083725786089	-0.0140102891376989	0.0150146600378626	0.0078154308093739	0.0346516237009303	-0.0172649225890264	-0.0167906806986013	-0.0279099742230677	0.062261514788273	-0.0368225765875748	-0.0309707944134929	-0.0168186870736612	-0.0156913901298311	-0.0678538031100433	0.0117678599579029	-0.0225502873845073	0.0343691962986192	0.0477729886330083	0.00240654229628777	-0.106430295210335	0.107865240050781	-0.00934149204745833	-0.0706633681163532	-0.0474965136393023	7.55481287626758e-05	0.0424887143394015	-0.0490084780506118	0.0411821702334124	0.0392164927809104	-0.00872829680793864	0.0201805142057019	-0.00918337740819986	-0.00842546832702791	0.00080914316288478	-0.00825496719666175	0.0160159780723484	0.00710843063730018	0.00618156242503307	-0.0106149225095962	1
-0.027726119406166	0.00343008861232196	-0.087188182128513	0.0311033691049292	-0.00969970226758158	0.0155948120656846	-0.033019082168034	-0.0294936570261389	0.0354262911775191	-0.0506871088132359	0.0173896575376041	0.00369924766277399	-0.041754631454044	0.0206208916966453	-0.035733784101476	-0.079140430021504	-0.0608513522913063	-0.0969483611861993	-0.00577495511210502	0.0438149364358817	-0.0314080299409257	0.0413244149630938	-0.00926715838382125	0.0342520384754453	-0.0144169844228555	-0.0222346194412561	0.00800259593160244	-0.0017035346309727	0.0656583474668971	-0.05314038918919	0.00581016770263509	0.00879775543170253	-0.0576545227759055	-0.00329780550467604	0.0239328271522671	-0.0230230853376534	-0.00389363078722891	0.0291920678563576	-0.00695847748712546	0.0261999093972176	4
-0.00990868743472125	0.00588966523680045	-0.0506992320641553	0.11872675620438	0.01546223606553	0.0389815013070858	0.0191625378580106	-0.009190896880823	0.0116787333884421	0.00787434871620882	-0.0404161016742951	-0.00422391347244097	-0.011805453172487	0.0399899545749632	-0.0288871818409143	-0.0660239173198332	-0.018555961693848	-0.00406114808215156	-0.0253542877011423	0.0485088769603517	0.0310540840280403	-0.0349079814429778	-0.0440678828604968	-0.0155896991199179	-0.0685217418068213	0.0491618271520374	0.0438472734610501	-0.00517750333801476	0.0501078763029615	0.00558777053131682	0.024388915572003	0.0495422323348085	-0.0389530773263044	-0.0531395286967101	-0.00660928257149795	-0.0396018585998203	-0.0549256502969153	-0.0177183353426027	0.0479750793787769	0.0348747661773624	3
-0.000166793936714774	-0.0254920250117181	-0.0682976824008581	-0.00750152896373977	0.0210918469201383	0.0417517513948683	0.0425796699226468	0.0372563646504371	-0.0197167184653012	0.0100268302305627	0.0293049137166032	-0.0298821424355194	0.0154002672618476	-0.0266893508097039	0.0113610461412796	0.0386525618228775	0.0159965538734719	0.0401305274394576	-0.0257296941670797	0.000220396664787653	-0.000311385563258938	0.0412878135615473	-0.0185419670444825	-0.013418951162327	0.0272245282226667	-0.000532279051227991	-0.0522143128440544	0.0565980944680229	0.0294408011405143	-0.0335222224846986	0.0292925474942398	0.011895355183645	0.0376267773378696	-0.0801143286623292	-0.0198267234757986	-0.0135174466853582	-0.0189040207315828	-0.0714579560520471	-0.0643871470636126	-0.00593162727470552	5
-0.0388894009181028	0.0217544539517995	-0.0189631321211014	-0.0741523995811051	0.0181445605484565	0.0211431827704177	-0.0558861632704276	0.0194768042714845	0.00644804008978388	0.00247930997521106	-0.00307285097894413	0.00834146381872175	0.0490235187924424	-0.0507596780729809	-0.0503813682610501	-0.0661175831577385	-0.0110670657074702	-0.017467433495639	0.0462551681145932	-0.00822714370675089	0.0885953554436054	0.0156861104113208	0.0263235290017359	-0.0112388778202179	-0.0212290151735538	-0.0500953605472433	-0.00605235544379823	-0.0451947681003257	-0.0371669726086084	0.0393459528484734	-0.00944296187006707	-0.0504461262929915	0.0252011265651442	-0.0382957456969406	0.0141789278733167	-0.103727226659742	0.0386243008615757	-0.0283869129046437	-0.0612712240658238	-0.0532258888776842	2
0.00194672598281631	-0.0361455049360175	-0.00565363349233106	-0.020188684173529	-0.00741980034801825	0.02157571241006	0.0547263452205154	0.00353570866442335	-0.0414640458353447	-0.0121593598457463	0.0366407596401859	0.00237658772274289	0.0440650123975145	-0.00943972178915591	0.0101535597172619	-0.0402657583474536	-0.0260982708706038	-0.0257728106104456	0.0598877026104572	0.00642038403106604	-0.0605200403000282	-0.00858179603297227	0.00924689048161493	-0.0327004295651495	-0.033077617114863	-0.0106796676669125	-0.0110412622702917	0.0333272230319598	-0.0749205720749344	0.0287202463868739	0.0268906435113073	0.0348796995735892	-0.00352562339062981	0.0250126635441392	-0.0250852243743487	0.00238154177434667	-0.0755757985244559	-0.0435204451993025	0.0374243049643184	0.0522655625092724	2
-0.0312513905895964	0.0463057792656672	0.0201832694459705	0.00702832141162894	-0.0169562748351384	0.0218007585858465	-0.0253740908196584	0.0535891015543829	0.0228219001910779	0.0464506404071403	0.00357559858991372	0.00682916759869161	0.0273331203405817	0.0377619279304221	0.00222760570757848	-0.0603698668110657	-0.0349845266087973	0.0302996072391753	0.0461671852813802	0.0114026149723966	-0.00925993310971943	0.00947167549242361	-0.0571528698680246	-0.0186004959761958	-0.0378394919620392	0.100175441479806	0.0665447543095798	-0.000269435805820166	0.0311031922798066	-0.0177376892540861	-0.00722872829158504	0.00810276078553537	0.0731752003815572	0.00629609300242073	-0.0243285321642161	0.0177311139586522	-0.0292966034187834	0.00292105385640981	-0.0245758264933098	0.0627299467342425	1
0.0065534317425167	0.0813448802492383	0.00635577181487358	0.0912363476388759	0.0697421817737627	-0.0317794341681718	-0.0237096550931203	-0.0642838872760603	0.0420340022270464	-0.0496485591548664	0.0353288424758704	0.00170719978957375	-0.0639893567152781	-0.0557463887223816	-0.00963302603740974	-0.131550046338362	0.00198374429259068	-0.0674269588329481	0.0568637911211994	0.0625974673101269	-0.0345777388038934	0.107945034846997	0.0847219186912816	-0.00864947431242588	-0.0802418557030198	0.0495809735863354	0.00747870816765171	-0.0207533385785212	0.0406388761882722	-0.0741769193734117	0.120111690177898	-0.061791237878067	0.021608920287014	-0.0173759616949454	0.0843621231162288	-0.0161185432698759	0.0232640210275439	0.00451547454275489	-0.0411892870581085	-0.011158319880546	1
-0.0519135329978954	0.0555587170084403	0.0279049722443841	-0.00254937559534081	-0.0427984519001085	-0.0418349454654301	0.00159531057176351	-0.0112900645257065	-0.0491919160026368	0.0519129078369759	0.0316469530407969	0.0414658755899827	0.0182628504063938	0.0272797070593462	-0.0301666272835364	-0.0183758733910369	-0.0391438524600999	-0.0114296849825945	0.086979124361357	-0.0529679202472271	-0.0669706015143321	-0.0720339008584286	-0.0822974309216775	0.0267360170550478	-0.0110657392779426	-0.029696012710599	-0.0405632899140122	0.0540152588206451	-0.0703473828714405	-0.091182490322731	-0.0150153083421392	-0.0290625445452582	-0.0493365184302618	0.0264814193972666	-0.012905509196032	0.0135094989745002	-0.0193607002477678	0.0599782993793296	-0.007425934289258	-0.0371364444331763	5
0.0160482957313351	0.00201831062290049	-0.0145093818129873	0.0398879158593822	0.0847185840250014	-0.0461932633009536	0.0552007312333326	-0.0180366526246459	-0.00278396197582858	0.00393828330696769	0.00726453078780783	-0.0181324379345586	0.0209753556379357	-0.0545132245811576	0.0212252935408327	0.0239200397806678	0.00122069470638975	0.0233080304422175	-0.0710769642989452	0.0486923744744974	-0.0304821873995121	0.0493194420404736	0.0139140729346911	0.00768559986690232	-0.0172380908478857	0.0840822160594506	-0.0682125553804381	-0.0535204273250276	-0.0136045729481638	0.0545688229153177	0.000973327906261118	0.00945243847632862	0.0928956187921083	-0.0425779803349098	-0.0313918757574181	-0.0397263727247367	0.0113472025455904	-0.0708822326510396	-0.0495450263318596	-0.00702450342073974	5
0.00727910606749534	0.103038905129308	-0.0350347929602885	-0.0704638083546113	0.00314498754769298	0.0298461705713833	-0.00417970660697611	-0.0575757626175023	-0.0561337787237267	-0.0109374410259692	0.0206273287673189	-0.00281691365068226	0.0874801783800435	0.0172146724462708	0.00570723824213108	-0.0221892008281415	0.0632023600063307	-0.0142609252709877	0.0525201685774028	0.0403782158583449	-0.0392657651783986	-0.018508705159722	0.0753494820293994	-0.0176070151863961	0.0305927396668677	-0.00530038150662201	-0.00469533726571888	-0.0817328531273342	0.0136069873191312	-0.0158686547714814	-0.0369324066580453	0.0122454982073641	-0.090837996748839	-0.0292804336587913	-0.00510500575698253	-0.0329822337243117	-0.000877042645605352	0.00855882619637105	-0.0706439584052987	0.0244218950556538	3
0.0282572320891334	-0.00346049389757236	-0.0204889363770561	0.012093464438006	0.0369058685559397	-0.0350901958777108	0.000941991799429109	-0.0167243241165094	-0.0322630842148257	0.0639981707656768	0.0385165439319436	-0.0427398643122053	-0.00658740061543454	-0.022578638483958	0.0311276298937954	0.0210172955906423	-0.00261405261625694	0.0384610289269852	-0.0251604680264015	0.0239568128308841	-0.027458787916884	0.0188226737053081	-0.0604946312750701	0.00145764416598813	-0.00800950729107016	0.0270486562582953	0.0697569795182797	-0.00262669093147011	-0.0360270949038889	0.0193969287733344	-0.0434240636575226	0.00356029862206731	0.058714624233272	-0.0687262379428988	-0.0351213119470106	-0.0456488124569167	-0.00989682201447498	-0.00584216051419959	0.0129455444613885	-0.0705121804290317	4
