"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SV42"	"SV43"	"AGE_GROUP"
0.021301774176776	-0.0616350960221049	0.0333549130424056	-0.030022414709605	-0.0068624350011997	0.0597095730344215	-0.0668328835857526	-0.0182583386213331	0.00818249767130069	-0.0255925533242502	-0.0732442048449577	0.0336574055133071	0.0754818724007234	-0.0857503225452352	-0.166825545817924	-0.0519109347559219	-0.130712620332834	-0.0915877797099971	-0.0139089673213954	-0.105891930182105	0.0375715566323492	-0.0486608897097884	-0.085262182239715	-0.0532294295883766	-0.075642382118917	0.0328228239750426	0.00048321573052322	-0.102287459600439	0.0725608327752123	0.00660809160565185	0.032218538940511	-0.0240972915127759	0.00208240695230025	0.018101189787769	0.0344289443055246	-0.00181720766853641	0.00293647342457874	0.0409961883823275	0.0891917101307182	0.099145924607361	0.0582598489817529	-0.0293351523894654	-0.0918231435119391	4
0.0684431365458695	-0.0301232793839693	0.0516587982531129	-0.0217824260118268	-0.00124979865676927	0.0129800180877129	0.00428333578655529	0.0269820601206169	0.0280231363887291	0.0123694965918449	0.0355956860441419	-0.0229386383229409	-0.037649064743216	0.00889815404863047	0.00984014451112647	-0.0380754809466275	-0.00436930681568654	0.00157210230855039	-0.013784836125491	-0.0403745429005908	0.0297993040199335	-0.00773694416758569	0.0515868027823889	0.0545164354359708	-0.00163486944610278	-0.0536619081046543	0.0343668438186256	-0.0507193200913507	-0.0314661221743827	-0.105446297007163	-0.028235798404581	-0.0238435997262664	0.0202695917072256	-0.0378364238341592	-0.0189587028393437	-0.0414176277385763	0.00125767441316976	-0.0212575974634403	-0.00520336718689635	0.0060066326666099	0.0689569565753791	-0.0132679641053176	0.0263376434748905	5
0.0298702542183064	0.0530817793768587	0.0510507567391622	-0.0678448439649146	-0.00843899893970643	0.0114447638876346	-0.0632627671357124	-0.0514880802975821	0.0228512864121226	-0.00684944294930448	0.0220795610112223	0.0487483767568572	0.0378389002678947	0.0834932462058187	-0.0882922424286502	-0.00311456252771847	0.0962292529818753	-0.0206474588127011	0.0544207406769896	-0.0113680395925543	-0.0198158523585088	0.0334573192739647	-0.124728890996279	0.0542795470909883	0.00705554405864484	0.00332094523427996	0.0448365080778052	-0.010705464106565	-0.0212298513605535	0.0214529939355466	0.0465060476829712	-0.0185532206438219	0.00566906968371385	0.0254786988024332	-0.0107791945548711	0.0141898382804168	-0.0114175030580021	-0.0159885956023603	-0.0258189927412193	-0.082975915501554	-0.00357855089039471	0.0158741119557292	-0.0247909253181077	3
-0.0220421806309351	0.00509595248217185	0.0418724847547802	0.0132511298523422	-0.0350401191758967	-0.0342285742423709	-0.0166477508584577	0.00621043266450168	0.00914154074178777	-0.0376957950378553	0.0721321411942022	0.031017921661124	0.106563634934623	0.057863597471302	-0.00745369933618117	-0.000552713004563554	0.0255138352168441	-0.00473908218958945	0.00509846017928767	-0.021105243138475	-0.02401948707216	0.0700741766917594	0.00436937156798703	0.0169602692186919	-0.0410030320280527	-0.053087759748342	-0.095779941971128	0.0318980478946856	0.0607898598598594	0.0519055298968029	0.0440690272350293	-0.0466165538807963	-0.0162440079215931	-0.0228896277901031	-0.0194477070402512	0.0133728167294303	0.0245444256562438	-0.0668710251165924	0.0301315306712261	-0.028658049441948	0.0136983793225284	-0.0248570759899615	0.0655849132452841	5
-0.0108657502486375	0.0455716814108281	0.0689181956603045	0.0348178236865676	-0.0112005852849088	-0.004779601372103	0.0787209482788868	-0.049599082707915	-0.00804324711147459	-0.0192542293880012	-0.0223700471863931	-0.0237599385833585	0.035826682419739	-0.00520219595286803	-0.00695068860094199	-0.0116120906034213	0.0411167558385662	-0.0522778069886753	0.03921278299966	-0.0342409604690254	0.054267518163399	0.0223166166760839	0.0534995509991344	0.00554353396710679	0.0273202977398046	-0.0477662041453247	-0.0813299012892498	-0.0241161177021546	0.0202877444022071	0.00410202144754505	-0.0613255030036824	-0.0289055992535478	-0.00808793266196273	0.053499296603934	0.0142897085313341	-0.0575854372334268	0.00841404448420249	-0.00450053023140726	0.0136532068179702	0.00185016270002815	-0.0307497692238515	-0.00233852673563831	0.0328810582313803	2
0.00066819125089162	-0.0266986691278607	0.0142758429777494	0.0428543203417397	0.0569420230526996	-0.000801895014819151	-0.00485148874206443	0.0561444631671826	0.0133753469962737	-0.0686338718503487	0.0166150619718581	0.0353873952929236	-0.00122270064902885	0.0136887605873696	-0.0183225012469118	-0.0134917312331518	0.0374865305842735	-0.0302611545884407	-0.0290682004410428	-0.0135032307329877	0.0646276738654378	0.0226745711858637	-0.0192576968267105	-0.00540989094994534	-0.0321713542490096	0.00439368569725043	0.0157362831610489	-0.0865534043430749	0.0136625895283587	-0.00438380418834503	0.00341178442737579	-0.0198791098803455	-0.0148718865967976	0.0272102977235409	-0.0228762322189224	0.0218121021791856	-0.054585069696371	-0.0768214757284286	-0.0232343710310266	-0.0305113924619939	0.0286740636881165	0.0272365010096914	-0.0290309290602236	2
0.0150920737684525	0.108903088257453	0.0253220758847232	-0.0442889489701128	-0.0153695329506938	-0.0379955466140734	-0.0698997853444677	0.0280024828844812	-0.0248592067186772	0.0546833577634946	0.103132719237621	-0.0777094237576315	-0.0572373511469064	-0.0527993143545549	-0.0997730999435213	0.0174965902884635	-0.00213457312215096	-0.0295612410513676	0.0118874731028401	0.0670898279475673	0.00853645477175907	-0.00975095135006598	0.0557608306074795	-0.0805812623138448	0.0312744347262336	-0.0735324203492553	0.0308230705015772	0.00345216058801904	0.00196370775073668	-0.021113136427989	0.0213017408152985	0.0337469330277249	0.0636080683058351	0.0318166026947605	0.0282347927846213	0.0188061634242908	-0.00552919591447766	-0.0286596728059162	0.0323865686756596	-0.00502281618072943	0.0457210237060662	-0.0286428997289352	0.0829370346058743	1
-0.101209154149904	0.0252781063975499	-0.0122195459115433	-0.0660276981028416	-0.0401258029557961	0.0444935550713418	-0.0929900146393825	-0.00832738816096239	-0.0265366687883561	-0.0547961485879577	0.0730741121179906	0.0516090176285956	-0.0130114134958165	-0.0393696996018351	0.0343520136704076	0.000468052535372354	-0.0181305595337874	0.0289043887860188	-0.0303535345804208	0.027846432878115	-0.0323833656819718	-0.0444541562974004	0.0838680855810455	0.0760785048999401	-0.0013105551997461	-0.0318316806939706	-0.000213974775791406	-0.0291219885312029	0.0604364496704178	0.033338223784655	-0.077507478098369	0.0411748302451977	0.012118075227346	0.0241743597792482	-0.0135155367389931	0.0620832633116765	-0.0447274478586527	-0.138749149446033	-0.0444907175262659	0.057365779301606	0.0835307643953492	-0.0966288340964386	-0.0196064600896001	5
0.00638137156072157	0.0625073150503494	0.0361558966452121	-0.0575711116401323	-0.0251921016695109	0.0106933820417705	-0.0748069904921332	-0.0925035365053628	0.0247861716604558	-0.0475398237369417	0.0733727816991748	0.063567838490987	-0.0148034132145592	-0.0396692153620938	0.0517640995185411	0.0607292887426115	-0.0291751334389027	0.0153954147721152	0.0644569250942123	-0.0186901505487322	-0.0157779233143556	-0.00622326537504783	0.00331554397000339	-0.0464983478064742	-0.0355427158042795	0.00508337634781172	0.0471334153462312	0.0444552195011181	-0.0245663444952614	0.0618397032831329	-0.0120437103402713	-0.0576964496955082	-0.0068758746990807	0.0304912081290917	-0.0399408750454272	0.0155156684663317	-0.00745111944024644	0.052509686301015	-0.0903310265043937	0.0577363564015811	-0.0230709144373566	-0.0208740929784465	-0.00435829724296627	4
0.0159482159785456	0.0100711015090208	-0.0181977378112941	0.0844107025006499	0.0239874737311128	-0.0207458371213947	-0.0125205738887754	0.0144982032004837	-0.0299815569635897	0.00105218506092838	0.0513768984105614	-0.0320809617363101	0.00205638841452264	-0.018472960901333	-0.0308566658673108	0.0275464796519517	0.0221302020031317	0.016630334388948	0.000182074603273658	-0.0822020101316245	0.0668602955392241	-0.00530942634439135	-0.0127197088090786	-0.00711622672809194	-0.103230637133504	-0.0136884091149929	0.017003491055629	-0.0527030968442488	-0.044479010111897	-0.0199415837658719	0.0520954376906956	0.0442999172864618	-0.0933669166686494	0.0590890197260321	-0.031644241520848	-0.0257571456129072	-0.00468600796289252	0.0119286302491544	-0.054540966160358	-0.00294443033631291	0.0307846551833311	0.00221724158552467	0.0376152543213291	3
0.029011852555528	-0.0468780700025611	0.0323460777519123	-0.0142437131667253	-0.0429166752617266	-0.0436870113421709	-0.0420596772182332	-0.0272215747091597	0.00289006205100419	-0.0585173566699384	0.0531948859726753	-0.0237633620595862	-0.00218825884083747	0.0103842424234144	-0.0540675887965365	0.000885453937346792	0.00456804044517661	-0.0193020999526822	-0.0244035832759947	-0.0456997133460294	-0.0059220312402951	-0.0355617483867859	0.0231425703164705	-0.0279551712811526	0.0350907844747821	-0.0736165128260994	0.0907664132492526	-0.0568243083304629	0.00222732113240429	-0.035939487060188	0.0546564771888284	-0.00314764623018366	-0.068322780441312	0.00485981383389668	-0.00109323188156667	-0.0114226998012795	-0.0433120161236935	0.0323072208201345	-0.0886281438986882	-0.0230137670012915	0.000110857212390056	-0.0286385577329835	0.00281156941103595	5
0.00881493382878445	-0.0112780775174823	-0.031835199061178	0.0418577356045872	0.0354085917751093	-0.0581582259845751	-0.00427516840644123	-0.0130812738767807	0.0259442518605477	-0.00286579030962503	-0.0157175526125974	-0.0724608243050538	-0.0405040992296975	-0.0362299965832363	-0.00864113172361619	0.0375687068041104	-0.0232170137119701	-0.014719525064619	-0.029016004746108	-0.0044820749219488	0.0307083890942429	-0.0741579870470577	-0.0114841777738605	0.0117162223558388	-0.00521823488524478	-0.00676883109528434	-0.0251988787329908	-0.0168847024007226	0.0100612908212434	-0.00123842647143056	0.0442240511159647	0.0340253923716495	0.00733251008437361	0.024770251475048	-0.0441927472301015	-0.00715562466308073	-0.0229597423026799	-0.0402627715934205	-0.0185939610400879	-0.0200778686856325	0.0321006362173049	0.0373961877769176	-0.00656940935422347	3
-1.52222339471013e-05	-0.020304790288598	0.046984439477892	0.00793601378220106	0.0612999128542306	-0.0223040146431974	-0.0342958278219823	-0.0545354987451181	-0.0424149957001513	-0.0192644711967762	0.0154925451408881	0.0434171322717801	0.00354879323221081	0.0327773621267558	-0.0196219370432795	0.00163216984360206	0.0188370341893402	-0.0023454201117713	-0.0181282273343976	0.0493301729085423	0.021460246164653	0.053430779100876	-0.0447853303908727	0.0142198315583368	-0.0285575972913779	0.0511177134625049	-0.000999187409962521	0.0301408091875027	0.0221507339794207	0.0181433445174387	0.0355613007535748	0.0448628088792465	-0.0698655776434365	0.0220423850666769	-0.0157359307469677	-0.0150497093947395	0.0217447031418088	-0.008402041020267	0.00831048971157036	-0.000584278033470415	0.0415385696961318	-0.0341663962034117	0.0105555482429495	5
0.0509067001421966	-0.0294852007801334	0.0559609981695517	-0.0118036680274099	-0.00135991881023344	0.0257194484348492	0.0122356824796616	0.0157512566025882	-0.00138466516926623	0.00063903583243628	-0.0142870601063042	-0.0159378314068192	0.00188328344458164	0.00793241029956302	-0.0175609533761127	-0.0316591737080689	0.044434002335882	-0.0677905858889842	-0.0165692222264022	-0.0275624542344808	0.0720199197669816	-0.0157063266639313	0.0490581161723094	-0.00808777598776526	-0.00436774825014538	-0.0302452238967216	-0.018677395899923	-0.0107684092658824	-0.0166720971679599	0.0182748633317793	-0.00168329780514731	0.0146466166133979	-0.0190264807467325	-0.0426155146452045	0.054708143606124	-0.0533346077979951	-0.00507677510649074	-0.0562906759073509	-0.00856702094506466	0.0142300508331286	0.0187051370745603	0.0529538656979944	-0.00997205934696142	2
