"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"AGE_GROUP"
-0.0701448863523425	0.0575788147910933	-0.118403776744852	-0.00772166623053515	0.0261391434080989	-0.0467764984332362	-0.0887908793140768	0.112299020996652	-0.0137526104471627	-0.00797014765992263	-0.127346100746655	-0.056339173283042	-0.0847393904359585	0.00274275491356328	0.119073516102599	0.00658454952063461	-0.00954650822315238	3
0.0544458764636684	-0.000148212124301687	0.0211659425227443	-0.0334706382210395	-0.0489206458701491	0.0550757606519405	-0.0275026453359693	-0.0412188509566422	0.0640517749495631	-0.00970730407663217	0.0681126737532674	-0.0609192307348787	-0.0235111991095967	-0.0683910174628369	0.028134157107598	-0.00769863863407839	-0.0495210836717299	1
0.0725405141493636	-0.0172407441166347	0.00542273391751004	-0.0421370899738625	0.132257003307721	0.0100811307730479	0.0433289305603159	0.0672128771689233	-0.0486868913843594	0.00261263064681284	-0.0556899130327988	0.135840283451026	-0.0476492263056228	0.0264163893973899	-0.0851772798620546	0.109810893733448	0.0522556523620232	2
0.0644495286864762	-0.0411101844321716	-0.0123079451144099	-0.0277426688623742	-0.0645894907954228	-0.0218036452982208	0.0695596439891162	-0.0315927033219735	-0.0399256684832502	0.0862277727748225	-0.080559555324717	-0.0355014109143134	-0.022657523734115	0.00389117152614725	-0.0308191242121728	-0.0162621695783958	0.0188096817787211	2
0.0751817025174456	-0.01737669920268	-0.0419962649640122	-0.0194767078143659	-0.0602446883651116	0.0274010744362529	-0.0299931581293748	-0.0754183974949664	0.043543705965491	0.0125308099836585	-0.00947689533835122	-0.0294652241814175	-0.00650658339576883	0.0418788263298165	-0.0755287386263042	0.02573171047052	-0.046567809700066	4
0.0537661586035066	-0.0362940356506431	-0.000665622571817472	0.0042724463808026	-0.0409672386213176	-0.063234145748129	-0.0606095452315103	-0.0519888948357104	0.117676448661176	0.0135525155684318	0.0139424038357978	-0.0681730992699754	-0.0211647973797168	-0.0252100739475747	-0.018406217292843	0.0526241322999581	-0.0660489053386224	4
0.0616011660234463	0.00370549157980362	0.0481808582871985	0.0363219247202729	0.078800747764663	0.0373882259799846	-0.0282602437749962	0.0292705344824112	-0.0293277834108024	-0.0113835672177997	-0.0170449117153195	0.0348356945779774	-0.0151457289334284	-0.00342939884194739	-0.011701309045434	0.0261717044336539	0.0571713502490412	5
0.0325565384535716	0.0441679703890753	0.0191629709360994	-0.0563064444459858	0.0367848110128033	-0.0422198703132542	0.0136603619327702	0.00564221123994546	-0.0702929477713665	-0.0387590744621178	0.00431240536591443	0.019758169659227	0.0135384358961591	-0.0635361603445203	0.0724096911749189	0.000354348126073011	0.0645176337320307	4
-0.0843530312022093	-0.0230267686182366	-0.131332369855593	0.0194002058692733	-0.00354998198096039	0.0391195122155898	0.0619798598113346	-0.0267763873272276	-0.0575137878991365	0.0634198012241829	0.0761359268666179	-0.0297440802149722	-0.0574062099629323	-0.0355154003436285	0.072183588812954	-0.0138420509892344	-0.0339502932889354	5
0.0633440301569885	-0.0239343505816084	-0.0254694356603692	-0.00100968363115111	-0.0848175773310157	-0.0156917618740322	0.0169856660115197	-0.00551488334194157	-0.0980759210050101	0.00275570937083812	-0.027279235464678	0.00590699807389056	0.0108164557395102	-0.030556835123084	-0.0479297382172582	-0.0588588538084927	-0.0172886248629359	4
-0.0726765450511932	-0.0820773443259226	-0.0607580465421483	0.014453693633557	0.0340325637920598	0.0850844434454017	0.0425387158488105	0.0414594295696687	-0.0351500403334532	0.104551667523667	0.00719648516085627	0.0344010585108753	-0.0449109864058185	0.000493785039159944	-0.0318287019980756	-0.0255094023134866	-0.0027169386131563	4
-0.0353880689957479	0.073267122779994	0.123913014203902	-0.00933699297994085	0.00598531207835414	-0.0419108775606315	0.0825521350705091	-0.0114488071378421	-0.00667255492790485	-0.0596357799244861	0.00712534618488183	0.0175523551369007	-0.0121382832797139	0.0168773677826826	-0.0390601588081435	-0.00701061766953754	-0.0622537902925577	4
0.0627300543080942	-0.0235573936327802	-0.0210067800804815	0.00416149557073729	-0.00436722252744789	-0.050403820373454	-0.0336979396203776	-0.00293650976439386	-0.0275751753389922	-0.00366557858397932	0.0184211154765367	-0.00210380169394123	-0.00170358031264478	0.0328808501136937	-0.023798451225717	-0.026541369377943	-0.0101624293873035	3
0.0600627292783348	-0.0979879130542333	0.0286909488537077	-0.0298647153365319	0.041596583546075	-0.0626246882490635	0.0638323167091904	0.0678894287233083	0.0214168117234464	0.00532569891728353	0.00326983213278486	-0.00810033854445394	0.00598396977291495	-0.0459426834894135	0.0582662888928775	-0.0746866464851007	0.0464093522307087	4
0.00668756994278547	0.126387977452631	0.0256509805228534	0.0507415124820387	-0.125668035146635	-0.00988350933575788	0.0972189695374854	-0.0139485764554351	-0.00987236331615969	0.006180564716877	0.0968219039305526	0.0261923769885005	-0.0837303863481592	0.00591935868267614	0.0157872062219498	-0.0103044135137702	0.0260129138706239	5
-0.0326002581911871	0.102226728574263	-0.0532221776600067	0.0213920083332441	0.0266652857228395	-0.0342926779126139	0.0413909465825337	-0.073862224432727	0.00485791518788203	-0.0259639374587077	-0.0266078626199688	-0.0255434320708201	-0.031019697342183	0.0249950836396	0.21182788525742	-0.0887934059075697	0.0557076829167413	4
-0.0656675531483773	-0.0750039052589728	-0.0589371616585583	0.0891104044550066	0.0558703612421484	0.00225133510643166	-0.0200742980063074	-0.0693257884859823	0.0355234616570803	0.0112490634007885	0.0206238856840451	-0.00245176018543248	-0.00112583997177552	-0.0923984097332285	-0.0193130846565964	-0.0302117371129741	0.00986121326645251	5
-0.0306569651643941	0.0418296776459917	-0.133068514395007	0.0410075896729097	-0.046255034553724	-0.140940537150881	0.103930714524446	0.0733190849312231	0.067590860769875	-0.120547272973153	0.0543700552283917	0.0644537252424542	-0.0310365965586082	-0.143062674982193	-0.0673115961370065	0.142460072557041	0.0280163253464761	5
-0.0320769483614332	-0.0311375505063716	-0.0219823549561871	0.0299338091619205	-0.101777434351759	-0.0314732676296889	0.104151990821512	0.137633306094784	0.0538782939061064	-0.0127874195297641	-0.0134358155182228	-0.0327327542256325	-0.0522304149810245	0.00288178343427495	-0.0485806996598045	-0.000269137074488755	0.0697148130546011	5
0.0730115501926591	0.0615042855243873	-0.0973951587903641	0.135420455001007	-0.0362532874707126	0.0644783506779859	0.0347065912186078	-0.0544827512308582	-0.0157965485587384	0.0547406505264808	0.0515911198961332	-0.109524510263997	-0.0382189208938771	0.010147578184587	0.0362486743034566	0.0303633868637864	0.0136436566041525	4
-0.0137899639543276	0.0218613459535246	0.0677964270416009	0.0599440064522446	-0.00148157150202263	-0.0166137515691709	-0.00988321343826778	0.0286889657938538	-0.115221501048159	-0.0559948531224053	0.0326351263157672	0.00360984828263926	0.0111584111947885	-0.0371574185916019	0.0715081220979362	0.0335404222433126	-0.0261998049611827	3
-0.021577039049742	-0.0164779875164983	0.0434791659914957	0.0611420452249104	0.02877823772789	-0.0243007540595945	0.0277626612939636	0.0146298892839611	-0.0427335233565181	0.0367517095750654	-0.0949955970179966	0.0143772264973517	0.0224647555701693	0.0675025149877596	0.0723796586834618	0.0425933157768463	0.0195665181080077	5
0.0106939055915115	0.090880583116544	0.0752852451268331	0.0219278000794968	0.0366241798490286	0.0190879035466253	-0.0209739344665419	-0.00525346298318829	0.000126372628860616	-0.010096331032416	0.0674086117789846	0.0344060214870427	-0.0115448165986115	-0.0252024436634037	0.00399829000721934	-0.0442885254854935	0.00309735374269658	4
0.0734224327592634	-0.0228874176440159	-0.0273661666958822	0.00939774265990328	-0.0867580008470819	0.0298378154893144	-0.074888493904021	-0.05319908219517	0.0332399442534951	0.00086080898635384	-0.0262185199239445	-0.033525550420689	-0.00558370245303762	-0.0442553202061362	-0.0483712702966152	0.0380550201293298	-0.026680487019839	5
0.0305439004386839	-0.0379302503125516	-0.00787745559748759	-0.0100953007265766	-0.0748822311786834	-0.00461181580612759	0.0351522767251252	0.00655344766059646	-0.0334715743960427	0.0323857885269711	-0.00343162407616867	0.0498738834325438	-0.00896889299695313	0.00915301260890816	-0.0254506293831235	0.035680459538429	-0.0224539709359003	5
0.0496795750015349	-0.106122194036231	-0.0148594725954172	0.0272195460221277	-0.0306360114570613	0.021935378046311	0.0752080862474167	0.0742947634552726	0.0794115859004581	-0.0348758802438394	-0.0132016968082149	-0.0518956366547349	-0.0210723271480472	-0.0600359378635266	0.0403829622648077	-0.049537392547036	0.00452496051955371	3
0.0164052267990654	0.0931105620957503	0.0677585438527333	0.0718810806694001	-0.029088008822575	-0.00960233515399615	-0.0489409682658961	-0.0259680841004302	-0.0309588665694003	-0.0612207971574758	0.0273589505182494	-0.0398357086204413	-0.027449756694167	0.00747549337347945	-0.00770944870871034	-0.105619582930375	-0.0219756671697778	4
0.0185581693085602	-0.00426329172570343	0.00759793035573254	-0.0158857271483798	0.123718633399117	0.0384297015201234	-0.0154669659560105	-0.0136290353895714	-0.104680875822164	-0.00439288703457557	-0.0251473035466448	0.0593866874320287	-0.00462074804398276	-0.0502154786949599	0.110330407388918	0.109554299789378	0.0548839257260539	3
-0.067318146016667	-0.0486609184649411	0.0503705248058038	-0.0140954196537749	-0.00365001127273795	0.110346583525385	0.00569369663937548	-0.00573036210206223	0.0101295261919947	0.0205383717525665	-0.0414362318067133	-0.0660616753222068	-0.0428130878186431	-0.0292327581990183	-0.01197507699027	-0.00436113061913868	0.0197005126387146	3
-0.0383695336237234	0.0464665407590084	0.0378621562266391	-0.017356527903105	-0.0654151381414049	0.0852288611137506	-0.0602009041629937	-0.0205805295505925	-0.0366134177351049	0.0740785938081811	0.0459094331588143	0.0324473401265251	0.00690657044743073	0.051254813642894	-0.0497022690282412	0.0360742379528016	-0.069548402467829	1
-0.0561456749640743	0.0573935574243003	-0.166743426019546	-0.0234942772004776	-0.0860292950577927	-0.04576743345882	0.0905668010646547	0.192674996865879	0.0388568644418641	-0.108846310602545	-0.0112798346374325	0.108091551918481	-0.0923917305007621	-0.141445274380829	-0.0954229424159769	0.174517127417961	0.0536550362801553	5
0.0117951101023199	0.0497411321560147	-0.133089655514684	-0.0988656468349337	0.0402931729508762	0.0901472027141497	0.0214741227619887	0.0445301202105249	0.0319428454101615	-0.0600916756385233	-0.0190016102592166	-0.00684156933453087	0.213231924805073	0.102735496305234	-0.0560473618693391	0.0229859455211594	0.0280072895891616	4
0.0331406860285708	0.11739308413631	0.0587378922354591	0.0764570277747239	-0.0140672902314937	-0.00840850815716148	-0.0244912704775502	-0.006838716984971	-0.0650826345524553	-0.0760029411373672	0.00301962435781824	-0.0384557496078856	-0.0418348844118879	-0.0312376114022627	-0.0372447634658794	-0.00342170135509856	-0.117557652504216	4
0.0472322890721341	0.0366535666481352	-0.0844024263651647	0.00474840225693816	0.0821918376000461	-0.00205323104519147	-0.00664014583519446	-0.0599156738286864	-0.0625012010207867	-0.000312988505131431	0.0238005911221807	-0.157097327544579	-0.0906454400146884	0.0704846682934825	0.00173060412910551	0.0322956192927308	0.00549493724014862	1
0.058324576963124	-0.0148394918011161	0.00394275413184576	-0.0410742825573053	-0.00634335345348393	-0.0630197989740131	-0.0372173819070632	-0.0129045071736987	-0.0160425659512897	0.00441411514150561	0.0473696455110166	-0.0243285988846367	0.0564726649751865	-0.00760404065389591	-0.0182761041304483	-0.0444430964125582	-0.0174823724627829	2
-0.012558637408574	-0.0193470750813619	0.0493120075417521	0.0683074850764481	0.00819349875402556	-0.0348887058068277	0.0441711423031141	0.0533659891331273	0.0130747142387583	0.0177593983272964	-0.0347324392894431	0.0728752959715529	0.0619988237362961	0.0806706122239145	0.0601408847998593	-0.0537597757876775	-0.0218971638982566	5
0.0170733691467056	0.011394486537729	0.016946253032523	-0.054549342360024	0.123672756266541	0.0230968383835024	0.0398345656447025	0.0839412957480438	-0.0143615834177844	-0.0249491473352998	0.0207457471406854	0.0549390943403147	0.0180177117638669	0.0286995295819797	-0.0394364179908894	-0.015886521330725	0.0592616751411147	2
0.0477134236514171	0.0214143714545095	0.0169387135512091	-0.0133877279309306	-0.0710612877719944	0.0230563236926583	-0.00495143530215883	0.0481685521874557	0.00943511705102165	0.0416088352735273	0.0428347926192333	-0.0186067845325947	-0.0474829410218247	-0.0477962627271628	0.0103494018132741	-0.0685522929595574	-0.0099857808285142	4
0.0747119363423955	0.0158741084800098	0.0058413588422895	0.0948692006294204	0.0472249042622087	0.0201429139994039	-0.00647504960889734	0.00626902159505019	0.0307177084317853	-0.0176899755304492	0.0574595216551078	-0.0829297424503344	0.0613458545317846	-0.0393046569819714	0.0199634646463452	0.0354570681913619	0.16884533456344	5
0.0241561964477335	0.106820294495871	0.105214350463824	0.0826196358240713	-0.019740914079872	0.00552640557108371	-0.0134472360151761	-0.0631046237338031	-0.00642668759980709	-0.0458561604062216	-0.0459475625205962	0.0536316335236059	-0.0348890915089361	0.0742718982631925	-0.0292623874586093	-0.0165532664127058	-0.0336238529509681	5
-0.0601140109992446	-0.015961571881035	-0.00296656840832179	-0.00239687729558726	0.0119565333465014	-0.0836127244429429	0.0835949961865004	6.83120577903239e-05	0.0698392823939837	0.0714436567938997	0.0476767852496692	-0.10877403084466	-0.0502062520180481	0.105602162760663	0.0162615488676234	0.02751335315515	0.0871052236992851	6
-0.0739062571456164	-0.0605447737675629	0.0286911812637815	-0.0292643947947187	0.00681728486207893	0.102548613539489	-0.00744480214416614	-0.063342589950961	-0.0265599981977637	-0.06151754125543	0.0162858329218981	-0.0382733678111392	-0.0255985493602181	-0.120345130448211	0.0284236533145215	0.0266092796354142	-0.0628551585356133	3
-0.0160390443041939	0.0332465242488997	0.101927683153071	-0.00409181167537216	-0.0307117136101949	0.051573169255886	0.135458020362141	0.0362451799591938	0.0269449959691912	-0.0352594227673685	-0.0468380455461536	0.0228737428275406	-0.0396479367669547	-0.0396061755504106	0.00794540945624853	-0.0614404911506395	0.0293375186706284	4
0.0394913612680653	-0.0160029915823692	-0.0338027992692185	-0.0151942756305451	-0.0413302210983527	0.0145726903512018	0.0348833437476854	-0.00508363371400797	-0.0407499992310491	0.0512476588656334	0.0221559009547168	-0.00319845005943235	-0.0271369815571584	-0.0388651632527017	0.013473339224509	0.0824249040209696	-0.0686502079221964	1
-0.00400103965783185	0.0142086090572841	0.0337538170755236	0.0788774897217255	-0.00485328325998708	-0.0135433093265875	0.0220947029573801	-0.00427227073601286	-0.00658857815822048	-0.228526572721874	0.00242158442029495	-0.00995123685574616	-0.00903041684266882	0.0285872135254187	0.00964760285502572	0.0383446059976475	-0.0356580147902108	4
0.0270364068431876	0.166581684776347	0.0824157682933339	0.062783510088963	-0.0499270148086138	-0.0756908906612542	0.035478878377687	0.0199478618553241	0.168161850595131	0.220582976959828	-0.083153581613706	0.08564931324903	-0.057523139361488	-0.0844150936637995	-0.0295830019272274	0.077333513330165	-0.0103159797259344	3
-0.00824463171867568	-0.0558083196733436	0.00484711154047928	0.0621938160595158	0.0298143252925456	-0.0231645622563334	0.0134522147374112	0.0180716823532576	-0.0195304032904452	-0.00328376654205436	0.015190788697671	-0.015534127141276	0.0172868046825608	0.11011969387875	0.00662921274029897	-0.0143702618893008	-0.112169137515164	5
-0.0630298528216075	0.0278878286851598	0.104961201509308	-0.0520832097701684	-0.0600547183326766	0.0609459665634908	0.0638738718712858	-0.0561099918201327	0.019889394290734	-0.0447235025939316	-0.0440121085905344	-0.0303957999401936	-0.0335114853157256	0.00619073302967521	-0.0235408638081799	-0.0042076909567319	-0.0204650761346412	5
0.0602572112079047	-0.0894326952264248	0.0213667629930838	-0.00295533369203084	-0.000306415552439439	-0.0765928077995156	0.0240784388899574	0.0215857446675991	0.0225788539952322	0.0233097926605282	0.00437385703234632	-0.0404079625842182	-0.00958635409386438	-0.0761275179521554	0.0143207227008373	-0.00886874871337077	0.0045672242220789	4
-0.0805528523726152	0.00134404999493289	0.0156108939101948	-0.060754304781933	0.00988534303896834	-0.029462527736116	-0.124962179833684	0.0438714535808847	-0.100839059018438	-0.0666456953721211	-0.0277258270250996	-0.0291370257175859	-0.0317170608355913	0.0533181990779793	0.0378501809943852	0.034383403002797	0.00118622446854326	4
