"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"AGE_GROUP"
0.0374173454997572	-0.0338252395170496	-0.0174796138265441	-0.0434773595701685	-0.0275829697996567	-0.0969447953000235	-0.253094594435998	0.0603830148254218	0.0491542460869424	0.0236857406829403	0.0313165917376987	0.0709704063701665	-0.0485734323124489	0.0198263884621599	-0.0779211320583966	0.0956260841884979	-0.0407384557370489	-0.00679695388574491	0.102376717970162	-0.000516157854405175	0.0848577204904091	0.0381492768596732	0.0701890358566051	-0.0390155072540744	0.0682894622100415	0.0436926443105211	-0.115803854375471	-0.0776756769731719	-0.0365557425410222	3
0.0178345398981169	-0.0571068725448315	-0.0825906818815022	0.199210160348392	0.0618889666420265	0.000980953215120011	0.0621465209064368	0.0158636147165378	0.0718833561183052	0.0347989125996885	0.0613375345185703	0.062409577470814	0.0442732777901615	-0.0131556166457646	-0.0590992353246665	-0.00959122496198905	0.0535369725385724	0.210288381112769	-0.0956871806217138	-0.0960330531180495	0.0842105668056923	0.0925965932833921	-0.00698486335585939	-0.0502908354665465	0.0695684241629456	0.105700696399498	-0.0159247999834175	-0.00303043428742213	0.282201291870365	4
0.0047669547740523	-0.0364445950792012	0.0223624848528449	-0.0476528432799348	0.0174116443255305	0.0707935036839371	-0.0128054424631637	0.0451935825134912	-0.0221273121296899	-0.0708033947474422	0.0366094974741675	0.0832346434515515	0.0484213454170032	0.0417283282990938	0.0327245370598291	-0.00573241094784126	0.08060846376408	-0.0205242336822591	-0.0296963397739503	0.0287746450601261	0.00839758993574447	0.0101662731331052	0.117389272948763	-0.0367982553124144	-0.0285578630408333	0.0601801912448739	0.037752540178188	-0.0362336225467697	0.0254885657870493	3
-0.0914643963180435	0.0515306855824271	-0.041541991102635	0.0286376690368495	-0.0104822319628754	-0.018867768127758	-0.021995449888917	0.0843907570384642	0.0241405959380583	-0.0823364938889934	-0.0409295949968882	0.0036655340159574	-0.012628675970531	-0.0284550182913258	0.0124664676642734	0.0643165721080192	-0.0287226629980351	-0.00938862100047845	0.0274417660739272	0.068753294190818	0.0252421088124676	0.0181318101945143	0.0497243826791565	-0.0461579302544158	0.0468576953178393	-0.0385319218450347	0.0499857905753825	-0.0298159117726875	0.0684587857588924	5
-0.120237187728523	-0.0633991813743535	0.0692069549349805	-0.0108789510102873	-0.00922948550423892	-0.0165155337834037	-0.0289605361516654	0.0250045015233947	0.0820738902469397	0.0410886109442454	-0.0146715602283829	0.0336376692555992	0.011086035812204	-0.0197000239104174	-0.0273552458772958	-0.0203490248521157	-0.00242495622880076	-0.0249677767123736	-0.00587761603702738	-0.0398220959577421	0.0262823473823608	-0.0504586066538482	0.0529008906432391	0.0190912180239328	-0.0282320077435445	0.000104202832259481	-0.0761841997581279	0.12422010744942	-0.0556460496305234	5
0.0738174642400208	0.0495560157853554	0.0202617829325841	-0.0138275972632834	0.100333804857807	-0.0683798799311458	0.00140079842509047	-0.0968645491835144	0.0256034262655883	0.0440387091206124	-0.0392933097125289	0.0286225156443635	0.0263107181020534	0.00221165522871586	-0.115969633110036	-0.0467608681592903	0.0719598081479206	-0.0129325634608345	-0.023442295739609	-0.0658729555384005	0.0109483320757478	0.0699530069027441	-0.0172071900659976	-0.0157207424631775	-0.0304026046937291	0.0719292548703566	-0.01448565204624	0.0997286962073963	0.077584537233439	5
-0.03458686339382	-0.0162789634100875	0.073762548864713	-0.00525408617599533	0.014322038654157	-0.083593039114149	0.011769852165012	0.0155926621278332	-0.00705257500940302	0.0897042041968185	-0.0575265727763063	0.028548124501348	-0.00449295980968448	0.01924020580957	-0.0139055711045578	-0.034547878588544	0.00117511024319449	0.000527069697276367	-0.0731555629388291	0.0112310261226848	-0.055653923103815	-0.00800739333746286	0.0938722461549915	-0.0734747514621981	-0.00686431166666246	0.0153379166877085	0.0598011441949613	0.00392673009322644	0.00246755110587929	1
0.0894456910538666	0.112010729317871	0.000782482613514576	-0.0195822872352406	0.0319881140811177	0.00612232947005646	-0.0502972387236073	0.0201039454587615	0.0485218468642259	-0.043615585349657	-0.112883179130625	-0.00926529004478567	-0.0171752574089986	0.0154699465088565	0.0392888519860601	-0.0119662470889732	0.0218063887415928	-0.0257377582430667	-0.0324902922507933	-0.000669880722574789	-0.0241761878321254	-0.00662498330811029	0.042123367334986	-0.041335265947193	0.014946640007128	-0.00422823930677116	0.0487660528813895	0.00676393342389218	-0.0185824726228996	5
-0.104530187208948	-0.106946321801535	-0.0108584732373275	-0.0123263855875299	-0.0654160104643265	0.123453377463969	-0.113299216310849	-0.186603965154775	0.0180169106030927	-0.0115576744662607	-0.0773805566096015	-0.00900248241171171	-0.111620022686966	-0.0106880617562117	-0.0201026036430652	-0.191189661754799	-0.035369445916022	-0.0321476763695465	-0.0376978958184828	0.0494152144500024	0.0440049700944366	0.0408249144423442	-0.0210674457235094	0.0327105190885597	0.0226170413083013	0.00517305251611805	-0.0218726922675137	0.0199006061605913	-0.0232072892848772	3
0.0130759390063423	-0.0193438668211416	0.0392179135912416	-0.0189791902492342	0.0373450427345522	-0.0133993432011717	0.029184284922806	0.0982608775513916	0.0189542092520037	-0.100911622654149	0.0593412484575586	0.0352202787882869	-0.0219156709876582	-0.0130868620613884	0.0239357360219951	-0.0443369797646773	0.0276249522169822	0.0556100600848384	0.00454617571481397	0.0245328134827452	-0.0240782046879294	-0.0292902151850564	0.0577998345578321	-0.046490298624091	0.0583768601945881	-0.000579170126470407	-0.0535057372668101	-0.00896930525727212	-0.0114142197494608	3
-0.00659959184047849	-0.0614262085679987	0.0786115245531303	0.0507894192373631	-0.0168212237944185	0.00945724360502503	0.0453330052816044	0.00477620994143091	0.0191602661639083	0.143228046112101	-0.0253808670704636	-0.0154197039059844	0.00696825219909533	-0.0572617474596732	0.0921516937650723	-0.0129867983598105	0.0301930738499516	-0.0810303285762482	0.0544358276164518	-0.0198700051476526	-0.00332804015786681	0.0340351584716219	0.0381206567574697	-0.0246897388186075	0.0408187301593191	-0.0112606495760523	0.0157785781749665	0.119104396005526	-0.0723171824952346	4
0.0114742445295055	-0.0893765521130659	-0.0295386317955484	0.0902808746911682	-0.0250980854733984	-0.00258932505965009	-0.075911758473319	-0.0774218078335045	-0.0743333759627446	-0.00703236453318415	-0.0184267526616498	0.080613658856486	-0.0509496393113793	0.133064076941674	0.0176130468305913	0.0647789759004555	0.04153294747435	0.0439462121786575	0.103116783888305	0.0497740296088182	-0.158994689211944	0.014728556088264	0.0192052699544761	-0.0705094037454241	0.0506521764395509	-0.0445163359097995	0.0326920629838469	0.0700964281527368	0.0486245341122858	3
-0.0419462637955394	-0.0385567779721484	-0.017051576371764	0.0509477521128847	0.00768682438212652	0.000882642814348048	-0.0787229270195596	0.0516260732091509	-0.104464549406935	-0.133065532705644	0.0989181364372776	-0.171807635855226	-0.026217734381631	0.0243690897518577	0.0591233972065195	0.0180715021729324	-0.131659416785799	-0.0223842239629194	-0.0558642167463138	-0.205393972668911	-0.106091216994759	-0.0253140720094952	-0.0203574962988848	0.0875983211973519	0.0645086800617592	0.0254587718529443	-0.043589672929329	-0.0768096027987553	0.0780480402549676	4
-0.00422978001054124	-0.163375269850431	-0.147556791351121	-0.17081333146957	-0.10804861306795	0.0739719319884112	-0.0634775519031752	-0.069309482927336	0.0550472619253777	-0.0161400061099653	-0.00713655593410099	-0.15887990061812	-0.0889240004886414	-0.143803834075113	-0.00782684019680188	-0.072745592168014	0.0693547460735873	0.0345920996026526	-0.205168262783318	0.130959615217616	-0.0477289676254372	0.0237938129921411	0.0939135463694396	0.00567268767309562	-0.104125224377412	-0.0245592222663431	0.0522169522513943	0.131853550231544	0.0122300460596779	5
0.0775491631364817	0.0923843426915165	0.0196516792231427	-0.000584288747656028	0.0432442797049901	0.0503924162923476	-0.0139219126103979	-0.0349984949036928	0.0213432773368745	0.130972554892771	0.133104919964051	0.125779285792402	-0.00832711716646617	-0.0635510976437124	-0.0214996211080356	0.0365389275312404	-0.195866419169174	-0.0161376177706755	-0.0391416079924103	0.060922722761503	-0.0206799520269294	0.0722316355333002	0.0128123367649143	-0.0183624296273215	0.0257588660883356	0.0501660678930177	0.069323099758582	0.0435422354729218	0.0345848487278117	4
-0.0443357893397179	-0.0317823392074285	0.0638649651501159	0.000676192309546785	-0.0282353345849347	-0.0380354698488423	0.03451819349868	0.0121314593212229	-0.0497376647347707	-0.0159677333856416	0.0685724008619092	0.0279754429657074	-0.00894806860529847	0.00388286997079364	-0.0492221288287476	0.0063136464600035	0.04800187709153	0.0154980966555991	0.0462510879536144	-0.0361269099429333	0.024115785700042	-0.0740207554285021	0.0226676113383131	0.0216708342274397	-0.0266536497215072	-0.00306308171731688	-0.0208150444959598	0.00338206224916176	0.0629453100446983	5
0.00886146676042801	-0.0363220985248181	0.0295726954755598	-0.0394768517956244	0.0360596013356029	0.000295021699781723	0.000987325502447807	0.0159441244608916	0.0275492339727432	-0.009255769577243	-0.0739874742496069	0.00879787529230106	-0.0250080155507533	-0.07623523483851	0.0440975857030849	0.0357194494601804	0.0854772227009436	-0.00989131423533678	0.00912201921620605	-0.0353638333001864	-0.0328768857753542	-0.0575282379671576	-0.0393240150315072	-0.0734042196138134	0.0534133581910898	0.0430940647383735	-0.11254682307561	0.000626230002307715	0.0422015005362747	4
0.0525129312236471	-0.0584730833972869	-0.025171257160143	0.0969399938036969	-0.0378304572820727	0.106332001836325	0.0810916791794077	-0.0205906960755134	0.0670476016143628	-0.00466183678881381	0.0431052447847141	0.163044451407616	-0.0443561218588981	0.0820017760009851	0.198913989268384	0.0662196782539243	-0.146224172582393	0.072378449806571	-0.0118592002750401	0.0170276134125431	-0.00146191452057497	-0.00131237300673881	0.0416549524225052	-0.0221095843059033	-0.0280588801216752	0.0368727530497256	-0.0644150088523433	0.0895811526269039	-0.0235868635507099	4
0.00245538655969625	0.0579654197367773	-0.0655152507248729	-0.0441665652789114	-0.0186455252080064	0.0670099623688807	-0.0153079718837984	-0.0692375403139534	-0.0383227460190572	0.00354196922282626	-0.0144228164868612	-0.00639749274398492	0.0466371700189689	-0.00876290009544464	-0.0196878790251043	-0.130387531550804	0.0372971184562368	-0.0850199458576168	0.0276229511593306	0.00743086234689795	-0.00357685117142973	0.0341404259757191	0.0846523121850171	-0.0331106144152879	0.0237105250550163	0.0348027075193503	-0.0904124846919485	-0.00760553678667624	-0.0433743909348094	5
-0.0188037949772704	-0.0839521853983676	0.0556612212269553	0.00285226576346402	0.00369419827503591	0.0373139619791904	0.0187860292865443	0.0404843730585666	-0.0568310548375674	0.0752347028844193	-0.0647850574249375	-0.0177599425781081	0.0114862669488692	0.0140929329120473	-0.0659107357343253	-0.0218237419667898	0.0482806666482947	-0.0745000194213229	-0.0504769768591835	0.0048027895725955	-0.00328490638449218	0.00520900081088717	-0.0241134240669611	-0.0309719698449892	0.00195822799022118	0.0478023861074258	-0.00540678143880347	0.0367380748059485	-0.0298372852110192	5
-0.0148070379253283	-0.112754404696742	-0.0488309910697929	0.117166977058156	-0.0563475314690936	-0.0555373121570937	-0.163512632407436	-0.0837328590701485	0.0333249336308727	0.0927589861777846	0.0445176941935076	0.0126267350901268	0.0646982242684999	-0.0260468605696193	0.0950828416572105	0.102971943006543	0.017253372026314	0.0399513593094338	0.0615499686076695	0.0224225619835279	-0.0848115234443565	0.0850459390514157	-0.0381624229301873	0.00658463242474664	-0.0530060282704008	-0.0370397352603112	-0.0835563717290702	0.0901546893224978	0.0549110287175312	3
-0.00792687981386754	0.0527136275191055	0.013047221388829	-0.0423057610137132	0.04717076073626	0.0952074256661889	-0.0214310928186713	-0.015983448538657	-0.0966114581134412	0.0119270487107393	0.0417006167474787	0.033869917719682	-0.000470366943238697	0.00612785334004958	0.0426257990229783	-0.0241955026024077	0.0259334830118387	0.0189361790678587	0.020126303379499	0.0550954640155498	0.0349799010391817	-0.0125748755507292	0.0819572622118567	-0.0115879848969105	-0.0807657973652504	0.0656755050686773	0.0455836413297732	-0.000118954106444464	0.0294597356512558	2
-0.00604683789429481	-0.0514258760966309	0.0316707288336952	-0.0397587730757128	0.0386425831695505	0.0734527672521008	-0.0588153129279592	-0.0360279710015172	0.053414954086974	0.0557011617514577	-0.0536277831887553	0.0458328165140366	-0.0759032559714895	-0.0814159283962938	0.00326876211827993	-0.0851955993928331	0.0993184573041725	0.0048183624868835	0.0142512816167067	0.0163488783862089	-0.040330055811967	-0.0188383780842822	-0.125619473397335	-0.111973008232467	-0.000206161245653327	-0.0161513512342762	-0.00754213921119217	0.0143707205619196	0.0964012322852589	2
-0.0496534679359899	-0.0421634793376882	0.0872293678626902	0.0047187549952149	-0.0188600804636396	0.0213713404480023	0.020473042981822	0.0326564983282671	0.0322824435638987	-0.00278079675676232	-0.0591364878381197	0.0300570380572961	-0.059123700930981	-0.0501125130826849	-0.0363089030743835	-0.0403393265686162	0.0479942693990894	-0.0314307783389009	-0.0322985679552533	-0.020029974443503	0.0100872063657655	0.0267441587498115	0.0368180541034138	0.0302796031495326	-0.0100042978884424	0.0499579075849793	-0.00575177543211079	-0.0565338824871458	-0.0660410067148237	4
0.000999885935762987	-0.0358106861407873	0.00418488383773711	-0.0492646504297568	0.103150573141672	-0.0169555521617368	-0.0105284391949184	0.0212194334397755	-0.103279490133398	-0.029784453872955	-0.0584859196213748	-0.0563111713998669	-0.00112225388733375	-0.0298942594858657	0.0401075359065906	0.00568582662348918	-0.0298419344827103	0.0573077078551549	-0.0372587786999127	-0.0284689008575018	-0.0418068056128022	-0.0098109870479103	-0.0140103851244709	-0.0239437202312533	0.0293797753807073	0.0257643685507769	-0.0276866887091685	-0.04391167868591	0.0203253970422819	4
0.0269456942900349	0.01074116532308	-0.020912875973872	0.00269327128112604	0.0127890581007026	0.070495016250407	0.00362762107011003	0.0178106569065534	-0.019793212035605	0.0892455938718235	-0.0164730557405017	-0.0438226364039676	0.0593651170026419	0.00322496943575295	0.086417535402988	0.0212603571903012	-0.0367049532600965	0.00919646540541981	0.0455618968908454	0.06269001223534	0.0839415448225661	-0.0255482212430338	-0.0257124482252433	-0.0588288460230216	0.00281729976183722	0.00348429768648692	-0.00107572870159905	-0.00799897942117691	0.0764925282884455	4
0.0247166539281182	-0.0769983233254884	0.0325814962687877	0.00387434537685402	0.0908038702909524	0.0402709694418759	-0.0154170955949999	0.0597265592165461	0.0642863781045631	-0.00734189692621043	0.0366084804607459	0.0364751782964961	-0.0196966698743732	0.0469960003270291	0.0246881556883854	-0.0544757828290485	0.0427940164552621	-0.0272500079048742	-0.0302049629143276	-0.0273097853891464	-0.0987658468231635	0.00393700023949591	0.00800500178109623	-0.0224470847934588	0.123112139354063	-0.0697645170247428	-0.0231973492323527	0.0336371610987194	0.025377377475683	5
0.0365468567172643	-0.0347257467238448	0.0169592276254845	-0.0512272555586236	0.0198753754494041	0.0468775588267468	-0.0209291033274447	-0.0198467856639589	-0.0231025386556908	-0.0807018333835502	-0.000600151721714697	0.0929526261934147	0.0136345668805365	0.094542930811675	0.0404808039056188	0.045274135710288	0.0267489468114072	-0.0778387846055104	0.0180677454805022	0.0347553762058262	0.0989479010072093	-0.0184204620211804	0.0466320170247602	-0.0609221619702037	0.0440105246034742	0.0870157733788949	-0.0875808773818032	0.0526455977334729	-0.0504043103095897	4
-0.00231820561245885	-0.0666032820220568	0.00850893289972281	-0.0442482838391308	0.0617044463765214	0.0117095188836898	-0.050358745302812	0.00789292212356021	0.0793705812290547	0.025402834128951	-0.00253475797025538	0.0461881398212577	0.0365110303432209	-0.0300226641290007	-0.111818691337039	-0.00784151404324419	-0.0716406113905341	-0.0384643860980588	0.0637581232947915	0.00256169702198965	-0.0296947994070118	-0.00790309781663532	0.0731538484719563	-0.0741003906113018	0.0662403334779499	-0.0157159168959526	0.00366326032672943	0.0372543887429194	0.0505606498508904	4
-0.0150388136235702	0.0488606101985645	0.00783217467207787	0.0114651620671568	0.0559505274062553	0.0273575435902061	0.00454367192591373	0.0850022019063124	-0.0888318510264358	-0.0570338896123084	0.00848707610828391	-0.0873717714820854	0.0633622972364562	-0.0634585855713585	0.0149314364075167	-0.0723310030905642	-0.00750760986338769	-0.0551194120907759	0.0228265710053293	0.107566906673786	0.0328743015418813	-0.0430798264055044	0.0800296602477284	-0.0336929977473821	0.0300204543065797	0.061582080303699	0.00113518878027745	0.0380500402983823	-0.0917958470365298	4
